episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,alpha_raw,alpha_kappa,q_base_mean,q_base_std,q_base_min,q_base_max,corr_s_kappa_q_base,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
10,14.94234540680051,0.10854000016301871,0.10504581058475015,0.1,0.005045810584750149,0.050458100801691406,0.050458100801691406,0.10691970586776733,0.0,0.0,False,-9.765624753299562e-09,614.5056762695312,0.33129748702049255,3.208543262189778e-07,0.0,5.371093791950443e-08,0.9999998807907104,4.174264430999756,0.0,0.0,0.0,0.0002436964277876541,0.0,0.0,100,0.2,0.256,0.17,934,1.2476011514663696,1.5000649690628052,0.10691970586776733,0.042613882571458817,0.05733594298362732,0.21429848670959473,0.9863598715940518,0.10691970586776733,0.042613882571458817,0.05733594298362732,0.06579570174217339,0.09115687012672424,0.17518693208694458,0.21429848670959473,0.04261387512087822,0.042613882571458817,0.04261409491300583
11,16.322233129411934,0.10462000010162592,0.10483290534318804,0.1,0.004832905343188032,0.04832904859897546,0.0,0.1047065258026123,0.0,0.0,False,-0.0,736.3590087890625,0.3259415328502655,2.3569166618386816e-09,0.0,-1.7578125266481948e-07,0.9999998211860657,4.087642669677734,0.0,0.0,0.0,0.0004851203702855855,0.0,0.0,100,0.2,0.24,0.18,862,1.2475035190582275,1.4999891519546509,0.1047065258026123,0.043182216584682465,0.05734702944755554,0.21424713730812073,0.9850931027606026,0.1047065258026123,0.043182216584682465,0.05734702944755554,0.05734702944755554,0.09416234493255615,0.16537072062491937,0.21424713730812073,0.043182212859392166,0.043182216584682465,0.0431823804974556
12,13.19679576614499,0.10897999977692961,0.10690645256005882,0.1,0.006906452560058812,0.06906451869413625,0.06906451869413625,0.10684564709663391,0.0,0.0,False,2.83203121398401e-07,461.8066101074219,0.3331080377101898,1.1405497879479753e-08,0.0,-2.0019531632442522e-07,0.9999998211860657,4.772358417510986,0.0,0.0,0.0,0.00047294938121922314,0.0,0.0,100,0.2,0.236,0.15,1002,1.2472628355026245,1.4998021125793457,0.10684564709663391,0.03709554299712181,0.05734863877296448,0.21423950791358948,0.9841772571810792,0.10684564709663391,0.03709554299712181,0.05734863877296448,0.0676678717136383,0.09979084134101868,0.14885936081408352,0.21423950791358948,0.03709554299712181,0.03709554299712181,0.03709575533866882
13,13.039441590964794,0.09921999986097217,0.1030632262105155,0.1,0.003063226210515496,0.030632259041929056,0.0,0.09958118200302124,0.0,0.0,False,1.56249996052793e-07,450.1982727050781,0.31867489218711853,-2.0973608627627982e-08,0.0,7.324219097881723e-08,0.9999998211860657,4.580029010772705,0.0,0.0,0.0,0.00028964984812773764,0.0,0.0,100,0.2,0.206,0.1,988,1.2466609477996826,1.499334692955017,0.09958118200302124,0.03277803584933281,0.05735278129577637,0.21422067284584045,0.9868013022516137,0.09958118200302124,0.03277803584933281,0.05735278129577637,0.06985359191894663,0.09116128087043762,0.15082001686096191,0.21422067284584045,0.03277803212404251,0.03277803584933281,0.032778047025203705
14,13.197519603043794,0.10899999983236194,0.10603161302143872,0.1,0.006031613021438717,0.06031612418277475,0.06031612418277475,0.11054493486881256,0.0,0.0,False,-0.0,459.19854736328125,0.3409363925457001,-7.963724613091472e-08,0.0,-6.835937682581061e-08,0.9999998211860657,4.524794101715088,0.0,0.0,0.0,9.500490705249831e-05,0.0,0.0,100,0.2,0.224,0.14,1044,1.2462108135223389,1.498984932899475,0.11054493486881256,0.037004102021455765,0.057362884283065796,0.2141735702753067,0.984553691946047,0.11054493486881256,0.037004102021455765,0.057362884283065796,0.06969650313258394,0.10495662689208984,0.16031468212603758,0.2141735702753067,0.03700410574674606,0.037004102021455765,0.037003982812166214
15,12.96737615981698,0.1042599997408688,0.10514580638115376,0.1,0.00514580638115375,0.05145805866573164,0.05145805866573164,0.10433635860681534,0.0,0.0,False,-3.7109376194166543e-07,440.3016052246094,0.32909339666366577,-8.033961051978622e-09,0.0,1.2207031829802872e-07,0.9999997615814209,4.544467926025391,0.0,0.0,0.0,4.35838992416393e-05,0.0,0.0,100,0.2,0.234,0.08,1058,1.24591064453125,1.4987518787384033,0.10433635860681534,0.03300447762012482,0.05737045407295227,0.21413835883140564,0.9863349728202226,0.10433635860681534,0.03300447762012482,0.05737045407295227,0.07010987401008606,0.09561839699745178,0.14903619587420006,0.21413835883140564,0.033004485070705414,0.03300447762012482,0.03300458565354347
16,15.451835361331701,0.10406000031530857,0.10460290334823116,0.1,0.004602903348231158,0.04602902887940869,0.0,0.1029946580529213,0.0,0.0,False,-6.103515488575795e-07,631.6146850585938,0.32489916682243347,9.179115245672165e-10,0.0,2.2949218703161023e-07,0.9999998807907104,4.481428623199463,0.0,0.0,0.0,0.000270693504717201,0.0,0.0,100,0.2,0.238,0.12,870,1.2459312677383423,1.4987678527832031,0.1029946580529213,0.03663305193185806,0.0573754608631134,0.21411487460136414,0.9834165941937791,0.1029946580529213,0.03663305193185806,0.0573754608631134,0.06393840909004211,0.09979099035263062,0.153287173807621,0.21411487460136414,0.036633048206567764,0.03663305193185806,0.03663287311792374
17,13.54887657803297,0.10141999992355705,0.1030114516358941,0.1,0.0030114516358940996,0.03011451334748966,0.0,0.10132968425750732,0.0,0.0,False,3.3203124871761247e-07,472.1973571777344,0.32253801822662354,2.7717575790120463e-08,0.0,-4.882812376649781e-08,0.9999998807907104,4.77570915222168,0.0,0.0,0.0,2.1844938601134345e-05,0.0,0.0,100,0.2,0.21,0.06,962,1.2460927963256836,1.4988933801651,0.10132968425750732,0.03201666846871376,0.0573752224445343,0.21411648392677307,0.9834949568836048,0.10132968425750732,0.03201666846871376,0.0573752224445343,0.0573752224445343,0.09979099035263062,0.14186593890190125,0.21411648392677307,0.03201666846871376,0.03201666846871376,0.03201674669981003
18,12.480654772490263,0.1021999996677041,0.1026057256517991,0.1,0.00260572565179909,0.02605725391226551,0.0,0.10200006514787674,0.0,0.0,False,2.7343750730324246e-07,387.32086181640625,0.3254326581954956,-4.7261863755920785e-08,0.0,-2.685546860448085e-07,0.9999997615814209,5.353416442871094,0.0,0.0,0.0,0.00024966924684122205,0.0,0.0,100,0.2,0.202,0.09,1024,1.24644136428833,1.49916410446167,0.10200006514787674,0.02709244191646576,0.057372480630874634,0.1616351306438446,0.9885406351525753,0.10200006514787674,0.02709244191646576,0.057372480630874634,0.061790794134140015,0.09979099035263062,0.13550201058386205,0.1616351306438446,0.02709243632853031,0.02709244191646576,0.02709250897169113
19,13.249785664349794,0.10752000001817942,0.10506286283498925,0.1,0.005062862834989246,0.050628623287030126,0.050628623287030126,0.10658209025859833,0.0,0.0,False,-2.9296874259898686e-08,438.9023132324219,0.3323919475078583,1.148821411334211e-07,0.0,-3.1738281336401997e-07,0.9999997615814209,5.220493316650391,0.0,0.0,0.0,0.00039046420715749264,0.0,0.0,100,0.2,0.226,0.13,962,1.2471426725387573,1.4997087717056274,0.10658209025859833,0.03785178065299988,0.05736654996871948,0.21415641903877258,0.9824339988511213,0.10658209025859833,0.03785178065299988,0.05736654996871948,0.06814664304256568,0.09979093074798584,0.1593002915382164,0.21415641903877258,0.037851788103580475,0.03785178065299988,0.037851858884096146
20,13.13728141194582,0.09800000013783575,0.1015314314864125,0.1,0.0015314314864124934,0.0153143133326936,0.0,0.09719305485486984,0.0,0.0,False,1.2695312534560799e-07,427.5115661621094,0.3133281171321869,-1.474082456098813e-08,0.0,1.4648437129949343e-08,0.9999997615814209,5.136270999908447,0.0,0.0,0.0,0.00022520018683280796,0.0,0.0,100,0.2,0.232,0.06,880,1.247994303703308,1.5003703832626343,0.09719305485486984,0.032690562307834625,0.05735477805137634,0.21421125531196594,0.9770707176773888,0.09719305485486984,0.032690562307834625,0.05735477805137634,0.05735477805137634,0.0911618173122406,0.1303011387586572,0.21421125531196594,0.03269055485725403,0.032690562307834625,0.03269050270318985
21,13.129331120967866,0.10692000007256866,0.10422571577949058,0.1,0.004225715779490574,0.04225715356919039,0.0,0.10569934546947479,0.0,0.0,False,-4.4921875996806193e-07,422.6558837890625,0.33174875378608704,-9.820707447261157e-08,0.0,4.0039063264885044e-07,0.9999997615814209,5.238707542419434,0.0,0.0,0.0,0.0001427738316124305,0.0,0.0,100,0.2,0.26,0.1,1032,1.248537302017212,1.5007922649383545,0.10569934546947479,0.03400257229804993,0.0573403537273407,0.2142779529094696,0.9829900670465779,0.10569934546947479,0.03400257229804993,0.0573403537273407,0.07008647918701172,0.09979075193405151,0.1481177553534508,0.2142779529094696,0.03400257229804993,0.03400257229804993,0.03400256857275963
22,13.861833137899637,0.10803999975696206,0.10613285776822631,0.1,0.0061328577682263075,0.06132857154940592,0.06132857154940592,0.10765174776315689,0.0,0.0,False,6.054687560208549e-07,468.3050537109375,0.3318737745285034,-2.4203508530717954e-08,0.0,-2.1484375167801772e-07,0.9999997615814209,5.422882556915283,0.0,0.0,0.0,0.0001646223827265203,0.0,0.0,100,0.2,0.26,0.16,956,1.2486741542816162,1.5008985996246338,0.10765174776315689,0.044206004589796066,0.057331234216690063,0.21432045102119446,0.985921526823018,0.10765174776315689,0.044206004589796066,0.057331234216690063,0.057331234216690063,0.09979069232940674,0.17072820663452148,0.21432045102119446,0.04420600086450577,0.044206004589796066,0.044205840677022934
23,23.383348727941513,0.10811999978870153,0.10712642877846393,0.1,0.007126428778463922,0.07126428065821115,0.07126428065821115,0.10865163058042526,0.0,0.0,False,-1.9531249506599124e-07,1584.7049560546875,0.33530327677726746,7.726445971911744e-08,0.0,-3.906249901319825e-08,1.0,2.9212207794189453,0.0,0.0,0.0,0.0004010041884612292,0.0,0.0,100,0.2,0.24,0.16,974,1.2483086585998535,1.5006146430969238,0.10865163058042526,0.04092663526535034,0.05732893943786621,0.21433117985725403,0.9840809834632548,0.10865163058042526,0.04092663526535034,0.05732893943786621,0.05732893943786621,0.10971978306770325,0.17520713806152344,0.21433117985725403,0.04092663526535034,0.04092663526535034,0.04092664271593094
24,12.14971757492423,0.10505999990925192,0.10609321434385793,0.1,0.006093214343857928,0.060932137345365546,0.060932137345365546,0.1065472960472107,0.0,0.0,False,3.906249901319825e-08,341.9269714355469,0.3338530361652374,-4.821568566626411e-08,0.0,1.8554688097083272e-07,0.9999998211860657,5.415530204772949,0.0,0.0,0.0,8.889409946277738e-05,0.0,0.0,100,0.2,0.232,0.07,1038,1.247955083847046,1.5003398656845093,0.1065472960472107,0.032950807362794876,0.057335108518600464,0.21430253982543945,0.9807686303843359,0.1065472960472107,0.032950807362794876,0.057335108518600464,0.06600525975227356,0.10496094822883606,0.13837987184524536,0.21430253982543945,0.03295081853866577,0.032950807362794876,0.03295072913169861
25,13.91207658213377,0.11131999970972538,0.10870660702679166,0.1,0.008706607026791657,0.08706606156131041,0.08706606156131041,0.11134757846593857,0.0,0.0,False,-3.613281194247975e-07,455.6498718261719,0.3423260450363159,4.5089127098663084e-08,0.0,1.8066405971239874e-07,0.9999997615814209,5.441977024078369,0.0,0.0,0.0,9.97903334791772e-05,0.0,0.0,100,0.2,0.23,0.15,916,1.2476670742034912,1.5001161098480225,0.11134757846593857,0.03771110624074936,0.057341039180755615,0.21427485346794128,0.9839214672547553,0.11134757846593857,0.03771110624074936,0.057341039180755615,0.06377926766872476,0.11028078198432922,0.16170725226402283,0.21427485346794128,0.03771110624074936,0.03771110624074936,0.037710994482040405
26,14.444459408015012,0.10931999991461634,0.10901330347070401,0.1,0.009013303470704004,0.09013302569373746,0.09013302569373746,0.10887329280376434,0.0,0.0,False,2.1484375167801772e-07,495.1837463378906,0.3357522785663605,9.094312503066249e-08,0.0,-8.300781217940312e-08,0.9999998211860657,5.079648971557617,0.0,0.0,0.0,0.0001278544368688017,0.0,0.0,100,0.2,0.23,0.13,940,1.2472996711730957,1.499830722808838,0.10887329280376434,0.041260480880737305,0.0573459267616272,0.214252308011055,0.9820688859510656,0.10887329280376434,0.041260480880737305,0.0573459267616272,0.0573459267616272,0.10855014622211456,0.15379275679587667,0.214252308011055,0.0412604846060276,0.041260480880737305,0.04126020148396492
27,13.07127597245574,0.10191999964788556,0.10546665155929479,0.1,0.00546665155929478,0.05466651012629679,0.05466651012629679,0.10343041270971298,0.0,0.0,False,7.81249980263965e-08,389.2547302246094,0.3263021409511566,1.0837614139447282e-09,0.0,-1.0253906168600224e-07,0.9999997615814209,5.423111438751221,0.0,0.0,0.0,0.00017869255680125207,0.0,0.0,100,0.2,0.246,0.08,884,1.246813416481018,1.499453067779541,0.10343041270971298,0.03543166443705559,0.05735209584236145,0.21422353386878967,0.9847032328924495,0.10343041270971298,0.03543166443705559,0.05735209584236145,0.06968802958727105,0.09697702527046204,0.14906873404978294,0.21422353386878967,0.03543166443705559,0.03543166443705559,0.03543175011873245
28,12.447683818101883,0.1103799998499453,0.10792332570462004,0.1,0.007923325704620038,0.07923324912287547,0.07923324912287547,0.11097119003534317,0.0,0.0,False,1.3671875365162123e-07,342.0252990722656,0.34145626425743103,1.0277256023982773e-07,0.0,-2.83203121398401e-07,0.9999997615814209,5.742819309234619,0.0,0.0,0.0,0.0003714383055921644,0.0,0.0,100,0.2,0.242,0.14,996,1.2460405826568604,1.4988528490066528,0.11097119003534317,0.03917227312922478,0.057360291481018066,0.21418550610542297,0.9855143577573192,0.11097119003534317,0.03917227312922478,0.057360291481018066,0.07010200619697571,0.1037060022354126,0.15105706453322998,0.21418550610542297,0.03917227312922478,0.03917227312922478,0.03917233273386955
29,13.084358394503594,0.10593999999016523,0.10693166284739264,0.1,0.006931662847392633,0.06931662154226417,0.06931662154226417,0.10422129929065704,0.0,0.0,False,-6.884765753056854e-07,377.9173889160156,0.32979100942611694,1.5130534336549317e-07,0.0,2.3925781533762347e-07,0.9999997615814209,5.764077186584473,0.0,0.0,0.0,0.00041955613414756954,0.0,0.0,100,0.2,0.23,0.09,916,1.2449535131454468,1.4980087280273438,0.10422129929065704,0.02939831092953682,0.05737331509590149,0.21412506699562073,0.9835549240115211,0.10422129929065704,0.02939831092953682,0.05737331509590149,0.06603795289993286,0.10237298905849457,0.13832828402519226,0.21412506699562073,0.02939831279218197,0.02939831092953682,0.029398376122117043
30,12.54507213294506,0.10487999976426363,0.10590583130582813,0.1,0.005905831305828127,0.059058307152450557,0.059058307152450557,0.10446858406066895,0.0,0.0,False,-5.468750146064849e-07,337.00030517578125,0.33071351051330566,4.139378617651346e-08,0.0,2.9296876391526894e-07,0.9999997615814209,5.875453948974609,0.0,0.0,0.0,7.802621985320002e-05,0.0,0.0,100,0.2,0.218,0.06,1096,1.2441039085388184,1.4973490238189697,0.10446858406066895,0.028229547664523125,0.05739164352416992,0.2140401005744934,0.9818423062652094,0.10446858406066895,0.028229547664523125,0.05739164352416992,0.07225189805030952,0.1037023663520813,0.13441237807273865,0.2140401005744934,0.028229545801877975,0.028229547664523125,0.02822951413691044
31,15.744191529422999,0.1068999999538064,0.10640291562981727,0.1,0.006402915629817263,0.06402914989525764,0.06402914989525764,0.10643855482339859,0.0,0.0,False,-1.0742187583900886e-07,566.5807495117188,0.3299936056137085,-3.5700202793975677e-09,0.0,9.765624753299562e-08,0.9999998807907104,5.105466842651367,0.0,0.0,0.0,0.00028283376013860106,0.0,0.0,100,0.2,0.252,0.16,1020,1.2433078289031982,1.496731162071228,0.10643855482339859,0.04240851104259491,0.05740600824356079,0.21397365629673004,0.9840767197856006,0.10643855482339859,0.04240851104259491,0.05740600824356079,0.05740600824356079,0.10331960022449493,0.16155821084976196,0.21397365629673004,0.04240851476788521,0.04240851104259491,0.04240868613123894
32,15.852572329640388,0.1099799999371171,0.10819145778346718,0.1,0.00819145778346718,0.08191456964321482,0.08191456964321482,0.10633193701505661,0.0,0.0,False,-1.9531249506599124e-08,558.3547973632812,0.3322720229625702,1.2000255367183854e-07,0.0,-2.2460937998403097e-07,0.9999998211860657,5.554905891418457,0.0,0.0,0.0,8.474694186588749e-05,0.0,0.0,100,0.2,0.23,0.14,996,1.2425537109375,1.4961458444595337,0.10633193701505661,0.036271173506975174,0.057419419288635254,0.21391147375106812,0.9844269718505541,0.10633193701505661,0.036271173506975174,0.057419419288635254,0.06990571022033824,0.0997912585735321,0.15320178866386414,0.21391147375106812,0.036271169781684875,0.036271173506975174,0.03627127781510353
33,12.742320428431034,0.1000600000396371,0.10412572891155214,0.1,0.0041257289115521345,0.04125728498979284,0.0,0.10172213613986969,0.0,0.0,False,-3.906249901319825e-08,329.73345947265625,0.32181331515312195,-1.2258767867479037e-07,0.0,1.8554688097083272e-07,0.9999997615814209,6.0518269538879395,0.0,0.0,0.0,0.0001766816567396745,0.0,0.0,100,0.2,0.228,0.13,908,1.2418345212936401,1.4955878257751465,0.10172213613986969,0.03689993545413017,0.05743211507797241,0.21385258436203003,0.9820998874158818,0.10172213613986969,0.03689993545413017,0.05743211507797241,0.05743211507797241,0.09979134798049927,0.14292087256906758,0.21385258436203003,0.036899931728839874,0.03689993545413017,0.036899857223033905
34,11.594463032215833,0.10909999993816018,0.10661286442485615,0.1,0.006612864424856146,0.06612863763569769,0.06612863763569769,0.10917936265468597,0.0,0.0,False,-9.765624753299562e-08,257.110107421875,0.33813270926475525,4.17810674946395e-08,0.0,1.9531249506599124e-08,0.9999998807907104,6.5841898918151855,0.0,0.0,0.0,0.0001525483385194093,0.0,0.0,100,0.2,0.272,0.14,980,1.2414189577102661,1.4952653646469116,0.10917936265468597,0.036448732018470764,0.057444244623184204,0.2137964367866516,0.9826233494013444,0.10917936265468597,0.036448732018470764,0.057444244623184204,0.05744429156184196,0.10736274719238281,0.14793777465820312,0.2137964367866516,0.03644873946905136,0.036448732018470764,0.03644871339201927
35,17.693157807916403,0.0978599999807775,0.10223643220281683,0.1,0.0022364322028168293,0.022364319791736312,0.0,0.09957526624202728,0.0,0.0,False,-1.1718749703959475e-07,741.8224487304688,0.31732049584388733,4.532359554332288e-08,0.0,-8.789062633240974e-08,0.9999998807907104,4.0652666091918945,0.0,0.0,0.0,3.342148556839675e-05,0.0,0.0,100,0.2,0.26,0.11,1028,1.2412569522857666,1.4951398372650146,0.09957526624202728,0.03666697442531586,0.0574512779712677,0.2137640118598938,0.9844452809818676,0.09957526624202728,0.03666697442531586,0.0574512779712677,0.06264000535011338,0.08805901184678078,0.1531398594379425,0.2137640118598938,0.036666978150606155,0.03666697442531586,0.03666679188609123
36,12.429382206022739,0.09677999983727932,0.09950821602004808,0.1,-0.0004917839799519208,-0.004917839307735278,0.0,0.0967530831694603,0.0,0.0,False,-2.978515567519935e-07,292.6083068847656,0.312176376581192,3.318995211998299e-08,0.0,2.1484375167801772e-07,0.9999997615814209,6.188669681549072,0.0,0.0,0.0,3.916447894880548e-05,0.0,0.0,100,0.2,0.24,0.06,938,1.241126537322998,1.4950385093688965,0.0967530831694603,0.032557033002376556,0.05745404213666916,0.2137514054775238,0.9808706092062932,0.0967530831694603,0.032557033002376556,0.05745404213666916,0.057454049587249756,0.09562939405441284,0.12852004170417786,0.2137514054775238,0.032557036727666855,0.032557033002376556,0.03255721926689148
