node_i,node_j,is_inter_cluster
19,65,False
19,66,False
19,73,False
20,40,False
20,48,False
20,49,False
20,66,False
20,67,False
20,73,False
21,26,False
21,29,False
21,36,False
21,43,False
21,71,False
22,30,False
22,34,False
22,38,False
22,39,False
22,45,False
22,47,False
22,56,False
22,57,False
22,62,False
22,72,False
23,27,False
23,28,False
23,31,False
23,37,False
23,55,False
23,59,False
23,61,False
23,63,False
23,65,False
23,66,False
23,73,False
24,25,False
24,40,False
24,48,False
24,49,False
24,52,False
24,72,False
25,34,False
25,38,False
25,40,False
25,48,False
25,49,False
25,52,False
25,72,False
26,29,False
26,32,False
26,36,False
26,43,False
26,68,False
26,71,False
27,28,False
27,31,False
27,35,False
27,37,False
27,42,False
27,51,False
27,55,False
27,59,False
27,61,False
27,63,False
27,65,False
27,73,False
27,74,False
28,31,False
28,35,False
28,42,False
28,55,False
28,59,False
28,61,False
28,65,False
28,73,False
29,36,False
29,50,False
29,70,False
29,71,False
30,32,False
30,36,False
30,41,False
30,43,False
30,44,False
30,45,False
30,47,False
30,53,False
30,57,False
30,62,False
30,64,False
30,68,False
31,33,False
31,37,False
31,41,False
31,44,False
31,51,False
31,53,False
31,55,False
31,58,False
31,59,False
31,61,False
31,63,False
31,64,False
31,65,False
31,66,False
31,73,False
32,33,False
32,37,False
32,41,False
32,44,False
32,45,False
32,47,False
32,53,False
32,57,False
32,58,False
32,63,False
32,64,False
32,68,False
33,37,False
33,51,False
33,53,False
33,54,False
33,58,False
33,59,False
33,60,False
33,63,False
33,64,False
33,65,False
33,68,False
33,69,False
33,74,False
34,38,False
34,45,False
34,47,False
34,49,False
34,52,False
34,56,False
34,57,False
34,62,False
34,72,False
35,42,False
35,46,False
35,51,False
35,54,False
35,55,False
35,59,False
35,65,False
35,74,False
36,39,False
36,43,False
36,45,False
36,68,False
36,71,False
37,41,False
37,44,False
37,51,False
37,53,False
37,58,False
37,59,False
37,61,False
37,63,False
37,64,False
37,65,False
37,66,False
37,73,False
38,45,False
38,47,False
38,52,False
38,56,False
38,57,False
38,62,False
38,72,False
39,43,False
39,45,False
39,56,False
39,71,False
40,48,False
40,49,False
40,52,False
40,72,False
41,44,False
41,47,False
41,53,False
41,57,False
41,62,False
41,63,False
41,64,False
41,66,False
41,68,False
41,72,False
41,73,False
42,46,False
42,51,False
42,54,False
42,55,False
42,59,False
42,65,False
42,74,False
43,45,False
43,68,False
43,71,False
44,47,False
44,53,False
44,57,False
44,62,False
44,63,False
44,64,False
44,66,False
44,68,False
44,72,False
44,73,False
45,47,False
45,56,False
45,57,False
45,62,False
45,68,False
46,50,False
46,51,False
46,54,False
46,58,False
46,60,False
46,65,False
46,69,False
46,70,False
46,74,False
47,53,False
47,57,False
47,62,False
47,64,False
47,68,False
47,72,False
48,49,False
48,52,False
48,62,False
48,72,False
49,52,False
49,62,False
49,72,False
50,54,False
50,58,False
50,60,False
50,69,False
50,70,False
50,74,False
51,54,False
51,58,False
51,59,False
51,60,False
51,63,False
51,65,False
51,69,False
51,74,False
52,57,False
52,62,False
52,72,False
53,57,False
53,58,False
53,62,False
53,63,False
53,64,False
53,68,False
54,58,False
54,60,False
54,65,False
54,69,False
54,70,False
54,74,False
55,59,False
55,61,False
55,63,False
55,65,False
55,73,False
56,147,True
57,62,False
57,64,False
57,68,False
57,72,False
58,59,False
58,60,False
58,63,False
58,64,False
58,65,False
58,69,False
58,70,False
58,74,False
59,61,False
59,63,False
59,65,False
59,73,False
59,74,False
60,65,False
60,69,False
60,70,False
60,74,False
61,63,False
61,66,False
61,67,False
61,73,False
62,64,False
62,68,False
62,72,False
63,64,False
63,65,False
63,66,False
63,73,False
64,68,False
64,73,False
65,69,False
65,73,False
65,74,False
66,67,False
66,73,False
67,73,False
68,71,False
69,70,False
69,74,False
70,74,False
75,76,False
75,79,False
75,81,False
75,82,False
75,85,False
75,89,False
75,91,False
75,92,False
75,103,False
75,104,False
75,108,False
75,114,False
75,126,False
75,128,False
75,130,False
75,131,False
75,132,False
75,139,False
75,141,False
75,142,False
75,143,False
75,149,False
76,79,False
76,82,False
76,85,False
76,90,False
76,91,False
76,92,False
76,105,False
76,108,False
76,121,False
76,124,False
76,130,False
76,139,False
76,143,False
76,146,False
76,148,False
77,79,False
77,80,False
77,83,False
77,91,False
77,92,False
77,93,False
77,94,False
77,102,False
77,107,False
77,110,False
77,116,False
77,121,False
77,127,False
77,143,False
78,81,False
78,84,False
78,96,False
78,99,False
78,101,False
78,106,False
78,111,False
78,113,False
78,129,False
78,134,False
78,149,False
79,82,False
79,85,False
79,89,False
79,90,False
79,91,False
79,92,False
79,94,False
79,102,False
79,103,False
79,108,False
79,116,False
79,121,False
79,124,False
79,126,False
79,130,False
79,139,False
79,143,False
80,83,False
80,91,False
80,92,False
80,93,False
80,94,False
80,100,False
80,102,False
80,107,False
80,110,False
80,115,False
80,116,False
80,117,False
80,121,False
80,126,False
80,127,False
80,132,False
80,136,False
80,137,False
81,96,False
81,99,False
81,101,False
81,106,False
81,111,False
81,113,False
81,114,False
81,129,False
81,130,False
81,133,False
81,134,False
81,138,False
81,139,False
81,141,False
81,144,False
81,149,False
82,85,False
82,89,False
82,90,False
82,91,False
82,92,False
82,102,False
82,103,False
82,108,False
82,116,False
82,121,False
82,124,False
82,126,False
82,130,False
82,139,False
82,143,False
83,93,False
83,94,False
83,95,False
83,97,False
83,100,False
83,102,False
83,107,False
83,110,False
83,112,False
83,115,False
83,117,False
83,120,False
83,126,False
83,127,False
83,132,False
83,136,False
83,137,False
84,96,False
84,99,False
84,101,False
84,106,False
84,111,False
84,113,False
84,129,False
84,134,False
84,149,False
85,90,False
85,91,False
85,92,False
85,103,False
85,108,False
85,116,False
85,121,False
85,124,False
85,130,False
85,139,False
85,143,False
85,146,False
86,87,False
86,88,False
86,98,False
86,109,False
86,118,False
86,119,False
86,122,False
86,125,False
86,135,False
86,140,False
86,145,False
87,88,False
87,89,False
87,98,False
87,104,False
87,109,False
87,119,False
87,122,False
87,123,False
87,125,False
87,128,False
87,131,False
87,132,False
87,140,False
87,142,False
87,145,False
87,147,False
88,98,False
88,101,False
88,106,False
88,109,False
88,113,False
88,118,False
88,119,False
88,122,False
88,125,False
88,128,False
88,135,False
88,140,False
88,142,False
88,145,False
89,92,False
89,94,False
89,103,False
89,104,False
89,108,False
89,110,False
89,114,False
89,126,False
89,128,False
89,130,False
89,131,False
89,132,False
89,139,False
89,141,False
89,142,False
89,143,False
90,91,False
90,92,False
90,105,False
90,108,False
90,121,False
90,124,False
90,143,False
90,146,False
90,148,False
91,92,False
91,94,False
91,102,False
91,103,False
91,108,False
91,110,False
91,116,False
91,121,False
91,124,False
91,126,False
91,127,False
91,130,False
91,139,False
91,143,False
92,94,False
92,102,False
92,103,False
92,108,False
92,110,False
92,116,False
92,121,False
92,126,False
92,127,False
92,130,False
92,139,False
92,143,False
93,94,False
93,100,False
93,102,False
93,107,False
93,116,False
93,127,False
93,136,False
94,100,False
94,102,False
94,103,False
94,104,False
94,107,False
94,110,False
94,116,False
94,117,False
94,121,False
94,126,False
94,127,False
94,132,False
94,136,False
94,137,False
94,143,False
95,97,False
95,100,False
95,110,False
95,112,False
95,115,False
95,117,False
95,120,False
95,123,False
95,132,False
95,137,False
95,147,False
96,99,False
96,101,False
96,106,False
96,111,False
96,129,False
96,133,False
96,134,False
96,144,False
96,149,False
97,100,False
97,112,False
97,115,False
97,117,False
97,120,False
97,123,False
97,136,False
97,137,False
98,109,False
98,118,False
98,119,False
98,122,False
98,125,False
98,135,False
98,140,False
98,145,False
98,147,False
99,101,False
99,106,False
99,111,False
99,113,False
99,114,False
99,129,False
99,134,False
99,141,False
99,149,False
100,102,False
100,107,False
100,110,False
100,112,False
100,115,False
100,117,False
100,120,False
100,123,False
100,126,False
100,127,False
100,132,False
100,136,False
100,137,False
101,106,False
101,109,False
101,111,False
101,113,False
101,114,False
101,119,False
101,122,False
101,128,False
101,129,False
101,134,False
101,140,False
101,141,False
101,142,False
101,145,False
101,149,False
102,107,False
102,108,False
102,110,False
102,116,False
102,121,False
102,126,False
102,127,False
102,143,False
103,104,False
103,108,False
103,110,False
103,114,False
103,126,False
103,130,False
103,131,False
103,132,False
103,139,False
103,141,False
103,142,False
103,143,False
104,110,False
104,122,False
104,123,False
104,126,False
104,128,False
104,130,False
104,131,False
104,132,False
104,139,False
104,141,False
104,142,False
104,145,False
104,147,False
105,133,False
105,138,False
105,144,False
105,146,False
105,148,False
106,109,False
106,111,False
106,113,False
106,114,False
106,119,False
106,122,False
106,128,False
106,129,False
106,134,False
106,141,False
106,142,False
106,144,False
106,149,False
107,110,False
107,112,False
107,115,False
107,116,False
107,117,False
107,126,False
107,127,False
107,132,False
107,136,False
107,137,False
108,116,False
108,121,False
108,124,False
108,130,False
108,139,False
108,143,False
108,146,False
109,113,False
109,119,False
109,122,False
109,125,False
109,128,False
109,135,False
109,140,False
109,141,False
109,142,False
109,145,False
109,149,False
110,115,False
110,117,False
110,120,False
110,123,False
110,126,False
110,127,False
110,131,False
110,132,False
110,136,False
110,137,False
111,113,False
111,114,False
111,128,False
111,129,False
111,134,False
111,141,False
111,142,False
111,144,False
111,149,False
112,115,False
112,117,False
112,120,False
112,123,False
112,136,False
112,137,False
113,114,False
113,119,False
113,122,False
113,128,False
113,129,False
113,134,False
113,140,False
113,141,False
113,142,False
113,145,False
113,149,False
114,128,False
114,130,False
114,139,False
114,141,False
114,142,False
114,143,False
114,144,False
114,149,False
115,117,False
115,120,False
115,127,False
115,136,False
115,137,False
116,121,False
116,127,False
116,143,False
117,120,False
117,127,False
117,136,False
117,137,False
118,119,False
118,125,False
118,135,False
118,140,False
119,122,False
119,125,False
119,128,False
119,135,False
119,140,False
119,142,False
119,145,False
120,123,False
120,132,False
120,137,False
120,147,False
121,124,False
121,130,False
121,139,False
121,143,False
122,125,False
122,128,False
122,131,False
122,135,False
122,140,False
122,141,False
122,142,False
122,145,False
122,149,False
123,126,False
123,131,False
123,132,False
123,147,False
124,143,False
124,146,False
124,148,False
125,135,False
125,140,False
125,145,False
126,127,False
126,130,False
126,131,False
126,132,False
126,139,False
126,143,False
127,136,False
127,137,False
128,131,False
128,140,False
128,141,False
128,142,False
128,145,False
128,149,False
129,133,False
129,134,False
129,144,False
129,149,False
130,131,False
130,139,False
130,141,False
130,142,False
130,143,False
130,149,False
131,132,False
131,139,False
131,141,False
131,142,False
131,145,False
131,147,False
132,147,False
133,138,False
133,144,False
133,148,False
134,149,False
135,140,False
135,145,False
136,137,False
138,144,False
138,146,False
138,148,False
139,141,False
139,142,False
139,143,False
139,149,False
140,142,False
140,145,False
141,142,False
141,145,False
141,149,False
142,145,False
142,149,False
144,148,False
144,149,False
145,147,False
146,148,False
