checkpoint_episode,scenario_id,policy,n_nodes,slots,update_probability,target_tx_ratio,matched_rate_probability,policy_probability,mean_VAoI,actual_tx_ratio,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std,topology,model,node_count,model_label
480,n140_s00,nn,140,200,0.2,0.1,0.09911976009607315,0.09911976009607315,6.26339722507708,0.09742857142857143,0.09911976009607315,0.036071427166461945,0.03430873155593872,0.056093013286590575,0.09381373226642609,0.15056003630161285,0.21185579895973206,0.03562638908624649,0.036071427166461945,0.01339734997600317,community,v33_curv_bmax20,140,V3.3 single-N MPNN (curv bmax=20)
480,n140_s01,nn,140,200,0.2,0.1,0.09908141940832138,0.09908141940832138,7.647780061664954,0.09874999999999999,0.09908141940832138,0.03625057637691498,0.034913480281829834,0.05498360097408295,0.09513793885707855,0.14697333276271823,0.24102085828781128,0.03586505725979805,0.03625057637691498,0.01553566288203001,community,v33_curv_bmax20,140,V3.3 single-N MPNN (curv bmax=20)
480,n140_s02,nn,140,200,0.2,0.1,0.09778282046318054,0.09778282046318054,7.068235611510793,0.10157142857142858,0.09778282046318054,0.03571924567222595,0.0345953106880188,0.05555359125137329,0.09304018318653107,0.14811218082904817,0.23874342441558838,0.03532233089208603,0.03571924567222595,0.014676092192530632,community,v33_curv_bmax20,140,V3.3 single-N MPNN (curv bmax=20)
480,n140_s03,nn,140,200,0.2,0.1,0.09932546317577362,0.09932546317577362,6.624304213771837,0.09642857142857143,0.09932546317577362,0.036487024277448654,0.034334778785705566,0.055095940828323364,0.09564012289047241,0.14743463695049291,0.2452545166015625,0.036110833287239075,0.036487024277448654,0.015299285762012005,community,v33_curv_bmax20,140,V3.3 single-N MPNN (curv bmax=20)
480,n140_s04,nn,140,200,0.2,0.1,0.10141763836145401,0.10141763836145401,7.139192446043165,0.10078571428571428,0.10141763836145401,0.03761589899659157,0.03365141153335571,0.05681652426719666,0.09615311026573181,0.15539697110652925,0.24176089465618134,0.037232574075460434,0.03761589899659157,0.016528911888599396,community,v33_curv_bmax20,140,V3.3 single-N MPNN (curv bmax=20)
480,n150_s00,nn,150,200,0.2,0.1,0.09885436296463013,0.09885436296463013,7.180302460850113,0.09943333333333333,0.09885436296463013,0.037204645574092865,0.03381505608558655,0.05463586449623108,0.09424832463264465,0.14883002638816833,0.24897310137748718,0.03678891062736511,0.037204645574092865,0.017293453216552734,community,v33_curv_bmax20,150,V3.3 single-N MPNN (curv bmax=20)
480,n150_s01,nn,150,200,0.2,0.1,0.09801539778709412,0.09801539778709412,7.81455928411633,0.09756666666666666,0.09801539778709412,0.03648374602198601,0.03431728482246399,0.05466626286506653,0.09360791742801666,0.14891660213470462,0.24312767386436462,0.03612808883190155,0.03648374602198601,0.016747906804084778,community,v33_curv_bmax20,150,V3.3 single-N MPNN (curv bmax=20)
480,n150_s02,nn,150,200,0.2,0.1,0.09744251519441605,0.09744251519441605,7.049824384787474,0.0988,0.09744251519441605,0.03619983792304993,0.033628374338150024,0.05408591032028198,0.09357242286205292,0.14566349387168884,0.2450355589389801,0.03583429008722305,0.03619983792304993,0.016448020935058594,community,v33_curv_bmax20,150,V3.3 single-N MPNN (curv bmax=20)
480,n150_s03,nn,150,200,0.2,0.1,0.10091464966535568,0.10091464966535568,7.132465548098436,0.0988,0.10091464966535568,0.03783441707491875,0.03412798047065735,0.05552360415458679,0.0956522673368454,0.15496565103530885,0.2466108798980713,0.037454891949892044,0.03783441707491875,0.01748785562813282,community,v33_curv_bmax20,150,V3.3 single-N MPNN (curv bmax=20)
480,n150_s04,nn,150,200,0.2,0.1,0.09679611772298813,0.09679611772298813,7.48614362416107,0.09973333333333334,0.09679611772298813,0.03565941005945206,0.03513211011886597,0.053767737746238706,0.09331469237804413,0.145380961894989,0.24229860305786133,0.03529282286763191,0.03565941005945206,0.015219396911561489,community,v33_curv_bmax20,150,V3.3 single-N MPNN (curv bmax=20)
300,n050_s00,nn,50,200,0.2,0.1,0.0906783789396286,0.0906783789396286,5.318040816326532,0.08960000000000001,0.0906783789396286,0.024948496371507645,0.04487645626068115,0.05926426351070404,0.08882054686546326,0.12388466596603394,0.17906901240348816,0.02461092546582222,0.024948496371507645,0.014456994831562042,community,v33_random_trained,50,V3.3 single-N MPNN (curv bmax=1)
300,n050_s01,nn,50,200,0.2,0.1,0.09350387006998062,0.09350387006998062,4.587993877551019,0.09699999999999999,0.09350387006998062,0.027180325239896774,0.04646387696266174,0.06058603525161743,0.09150388836860657,0.12533499002456666,0.2140500843524933,0.026826951652765274,0.027180325239896774,0.015851981937885284,community,v33_random_trained,50,V3.3 single-N MPNN (curv bmax=1)
300,n050_s02,nn,50,200,0.2,0.1,0.0935748964548111,0.0935748964548111,5.087789795918366,0.0969,0.0935748964548111,0.02652885764837265,0.045629918575286865,0.06075541079044342,0.09081842005252838,0.13100773692131043,0.18482422828674316,0.026154404506087303,0.02652885764837265,0.015282509848475456,community,v33_random_trained,50,V3.3 single-N MPNN (curv bmax=1)
300,n050_s03,nn,50,200,0.2,0.1,0.09643319249153137,0.09643319249153137,4.321404081632653,0.0984,0.09643319249153137,0.028816064819693565,0.04563811421394348,0.06174888461828232,0.09294617176055908,0.13556630909442904,0.2191375494003296,0.02841867506504059,0.028816064819693565,0.01811431162059307,community,v33_random_trained,50,V3.3 single-N MPNN (curv bmax=1)
300,n050_s04,nn,50,200,0.2,0.1,0.09791146963834763,0.09791146963834763,4.945157142857142,0.0925,0.09791146963834763,0.02854284830391407,0.044946521520614624,0.0627257764339447,0.09521020948886871,0.13420441448688508,0.21900951862335205,0.028143106028437614,0.02854284830391407,0.01733565516769886,community,v33_random_trained,50,V3.3 single-N MPNN (curv bmax=1)
300,n060_s00,nn,60,200,0.2,0.1,0.09279576689004898,0.09279576689004898,5.694771186440679,0.09416666666666668,0.09279576689004898,0.02809503674507141,0.045945435762405396,0.059394639730453495,0.0908343642950058,0.12581977844238282,0.2154177725315094,0.027736850082874298,0.02809503674507141,0.017688758671283722,community,v33_random_trained,60,V3.3 single-N MPNN (curv bmax=1)
300,n060_s01,nn,60,200,0.2,0.1,0.09225402027368546,0.09225402027368546,5.532461864406783,0.09191666666666666,0.09225402027368546,0.026349525898694992,0.044501423835754395,0.05976618230342865,0.08987732231616974,0.12821823954582215,0.1893041431903839,0.02599371410906315,0.026349525898694992,0.01524223294109106,community,v33_random_trained,60,V3.3 single-N MPNN (curv bmax=1)
300,n060_s02,nn,60,200,0.2,0.1,0.0932827889919281,0.0932827889919281,5.7622062146892645,0.09383333333333334,0.0932827889919281,0.026483388617634773,0.04618534445762634,0.06102351546287536,0.09046836197376251,0.1282588243484497,0.21212929487228394,0.02607729844748974,0.026483388617634773,0.015044166706502438,community,v33_random_trained,60,V3.3 single-N MPNN (curv bmax=1)
300,n060_s03,nn,60,200,0.2,0.1,0.09909051656723022,0.09909051656723022,5.349437853107348,0.09458333333333332,0.09909051656723022,0.03215355426073074,0.04541835933923721,0.06188414990901947,0.09340396523475647,0.1445086091756821,0.22035542130470276,0.03180067613720894,0.03215355426073074,0.022232264280319214,community,v33_random_trained,60,V3.3 single-N MPNN (curv bmax=1)
300,n060_s04,nn,60,200,0.2,0.1,0.09989367425441742,0.09989367425441742,4.973112994350284,0.10158333333333333,0.09989367425441742,0.030590640380978584,0.04601159691810608,0.06361640691757202,0.09780478477478027,0.13617466390132904,0.21805298328399658,0.03022775612771511,0.030590640380978584,0.019430680200457573,community,v33_random_trained,60,V3.3 single-N MPNN (curv bmax=1)
300,n070_s00,nn,70,200,0.2,0.1,0.09586242586374283,0.09586242586374283,5.325087991718427,0.09778571428571428,0.09586242586374283,0.030927082523703575,0.044934313744306564,0.05864743292331696,0.09219348430633545,0.13930378556251527,0.21908912062644958,0.03067147172987461,0.030927082523703575,0.02173956111073494,community,v33_random_trained,70,V3.3 single-N MPNN (curv bmax=1)
300,n070_s01,nn,70,200,0.2,0.1,0.09727141261100769,0.09727141261100769,5.609228778467906,0.09721428571428571,0.09727141261100769,0.027940958738327026,0.045671164989471436,0.06357250213623047,0.0944865345954895,0.13371732234954833,0.21556159853935242,0.02762538008391857,0.027940958738327026,0.015740549191832542,community,v33_random_trained,70,V3.3 single-N MPNN (curv bmax=1)
300,n070_s02,nn,70,200,0.2,0.1,0.09467273205518723,0.09467273205518723,6.136980331262943,0.09328571428571429,0.09467273205518723,0.02798786200582981,0.04515215754508972,0.06140534877777099,0.09022071957588196,0.13540030419826507,0.18559050559997559,0.02762901596724987,0.02798786200582981,0.017637157812714577,community,v33_random_trained,70,V3.3 single-N MPNN (curv bmax=1)
300,n070_s03,nn,70,200,0.2,0.1,0.09658873081207275,0.09658873081207275,4.943786749482402,0.09321428571428572,0.09658873081207275,0.026381751522421837,0.046512484550476074,0.06393698751926423,0.09419818222522736,0.13149664103984834,0.1753978729248047,0.026066090911626816,0.026381751522421837,0.013252961449325085,community,v33_random_trained,70,V3.3 single-N MPNN (curv bmax=1)
300,n070_s04,nn,70,200,0.2,0.1,0.09201665222644806,0.09201665222644806,5.468977225672878,0.0957857142857143,0.09201665222644806,0.027500690892338753,0.04440814629197121,0.0601020485162735,0.08896881341934204,0.12628454864025118,0.21754246950149536,0.027249060571193695,0.027500690892338753,0.017405269667506218,community,v33_random_trained,70,V3.3 single-N MPNN (curv bmax=1)
300,n080_s00,nn,80,200,0.2,0.1,0.09611178934574127,0.09611178934574127,5.683711234177216,0.094875,0.09611178934574127,0.02877151593565941,0.04497823119163513,0.061849525570869444,0.09282156825065613,0.13259012699127198,0.21933436393737793,0.02850933000445366,0.02877151593565941,0.0184301920235157,community,v33_random_trained,80,V3.3 single-N MPNN (curv bmax=1)
300,n080_s01,nn,80,200,0.2,0.1,0.09816928207874298,0.09816928207874298,5.397905854430381,0.10175000000000001,0.09816928207874298,0.03170861676335335,0.04426345229148865,0.06073420345783234,0.0940987765789032,0.13865388929843903,0.22051846981048584,0.03149621933698654,0.03170861676335335,0.02218831330537796,community,v33_random_trained,80,V3.3 single-N MPNN (curv bmax=1)
300,n080_s02,nn,80,200,0.2,0.1,0.09847994893789291,0.09847994893789291,5.474659810126581,0.10024999999999999,0.09847994893789291,0.027776172384619713,0.04410770535469055,0.06490004360675812,0.0959692895412445,0.13355660736560823,0.21790644526481628,0.027460362762212753,0.027776172384619713,0.015520700253546238,community,v33_random_trained,80,V3.3 single-N MPNN (curv bmax=1)
300,n080_s03,nn,80,200,0.2,0.1,0.09740546345710754,0.09740546345710754,5.290583069620252,0.09456250000000001,0.09740546345710754,0.029092177748680115,0.04445695877075195,0.06313301026821137,0.0936407744884491,0.133681058883667,0.21765083074569702,0.02880585379898548,0.029092177748680115,0.01793389394879341,community,v33_random_trained,80,V3.3 single-N MPNN (curv bmax=1)
300,n080_s04,nn,80,200,0.2,0.1,0.09722156822681427,0.09722156822681427,4.938208069620256,0.09962499999999999,0.09722156822681427,0.028191745281219482,0.045090705156326294,0.06334026753902436,0.09363934397697449,0.13464945852756502,0.21526643633842468,0.027891559526324272,0.028191745281219482,0.016612714156508446,community,v33_random_trained,80,V3.3 single-N MPNN (curv bmax=1)
300,n090_s00,nn,90,200,0.2,0.1,0.09773663431406021,0.09773663431406021,5.806998127340824,0.09883333333333333,0.09773663431406021,0.027928965166211128,0.04535992071032524,0.06357158422470092,0.09414854645729065,0.1361368864774704,0.21343162655830383,0.027651891112327576,0.027928965166211128,0.016092566773295403,community,v33_random_trained,90,V3.3 single-N MPNN (curv bmax=1)
300,n090_s01,nn,90,200,0.2,0.1,0.09889791160821915,0.09889791160821915,6.405649812734086,0.09594444444444444,0.09889791160821915,0.028519632294774055,0.04429420828819275,0.06519030034542084,0.0937044620513916,0.1386982321739197,0.19017934799194336,0.02822193130850792,0.028519632294774055,0.01705990545451641,community,v33_random_trained,90,V3.3 single-N MPNN (curv bmax=1)
300,n090_s02,nn,90,200,0.2,0.1,0.09272930771112442,0.09272930771112442,6.437826466916354,0.09244444444444445,0.09272930771112442,0.029490383341908455,0.045059412717819214,0.058094948530197144,0.089373379945755,0.13099476397037507,0.21887260675430298,0.029270870611071587,0.029490383341908455,0.020578600466251373,community,v33_random_trained,90,V3.3 single-N MPNN (curv bmax=1)
300,n090_s03,nn,90,200,0.2,0.1,0.09594357758760452,0.09594357758760452,6.116656054931337,0.09427777777777777,0.09594357758760452,0.02698662132024765,0.04523778706789017,0.0628658503293991,0.09313438832759857,0.13175179362297057,0.22025752067565918,0.026708345860242844,0.02698662132024765,0.01517358049750328,community,v33_random_trained,90,V3.3 single-N MPNN (curv bmax=1)
300,n090_s04,nn,90,200,0.2,0.1,0.09577597677707672,0.09577597677707672,6.350208489388264,0.09922222222222223,0.09577597677707672,0.030006438493728638,0.0450301468372345,0.060296615958213805,0.09259532392024994,0.1337851315736771,0.21806949377059937,0.029774442315101624,0.030006438493728638,0.019988292828202248,community,v33_random_trained,90,V3.3 single-N MPNN (curv bmax=1)
300,n100_s00,nn,100,200,0.2,0.1,0.0989556610584259,0.0989556610584259,6.217721717171714,0.09875,0.0989556610584259,0.028416519984602928,0.04503414034843445,0.06424348950386047,0.0961795300245285,0.13608185052871705,0.2159585952758789,0.028156017884612083,0.028416519984602928,0.016913527622818947,community,v33_random_trained,100,V3.3 single-N MPNN (curv bmax=1)
300,n100_s01,nn,100,200,0.2,0.1,0.09611553698778152,0.09611553698778152,6.098751010101011,0.09465,0.09611553698778152,0.027042539790272713,0.04514625668525696,0.0634497880935669,0.09283751249313354,0.13321703076362612,0.21719247102737427,0.026732658967375755,0.027042539790272713,0.01497140247374773,community,v33_random_trained,100,V3.3 single-N MPNN (curv bmax=1)
300,n100_s02,nn,100,200,0.2,0.1,0.09226725995540619,0.09226725995540619,6.925120202020201,0.0929,0.09226725995540619,0.024793479591608047,0.045205265283584595,0.06167822182178498,0.08932408690452576,0.1257445365190506,0.1708109974861145,0.02450226992368698,0.024793479591608047,0.013056800700724125,community,v33_random_trained,100,V3.3 single-N MPNN (curv bmax=1)
300,n100_s03,nn,100,200,0.2,0.1,0.10099092125892639,0.10099092125892639,6.3924398989898945,0.1003,0.10099092125892639,0.030590955168008804,0.04426249861717224,0.06505945920944214,0.09525418281555176,0.1425332546234131,0.2148149311542511,0.03035847470164299,0.030590955168008804,0.019865479320287704,community,v33_random_trained,100,V3.3 single-N MPNN (curv bmax=1)
300,n100_s04,nn,100,200,0.2,0.1,0.09966833889484406,0.09966833889484406,6.749841414141413,0.09664999999999999,0.09966833889484406,0.029552822932600975,0.04519963264465332,0.06375323832035065,0.09404438734054565,0.14307089149951935,0.21523109078407288,0.0293125007301569,0.029552822932600975,0.018580038100481033,community,v33_random_trained,100,V3.3 single-N MPNN (curv bmax=1)
300,n110_s00,nn,110,200,0.2,0.1,0.09933651238679886,0.09933651238679886,6.786972477064223,0.09913636363636363,0.09933651238679886,0.0283344816416502,0.045295655727386475,0.06522888913750648,0.09530898928642273,0.1386042505502701,0.2173546850681305,0.028091512620449066,0.0283344816416502,0.016760217025876045,community,v33_random_trained,110,V3.3 single-N MPNN (curv bmax=1)
300,n110_s01,nn,110,200,0.2,0.1,0.09706052392721176,0.09706052392721176,6.987123853211006,0.09763636363636363,0.09706052392721176,0.027317771688103676,0.04477882385253906,0.06391206607222558,0.09372246265411377,0.1349029153585434,0.21489354968070984,0.027020063251256943,0.027317771688103676,0.01560118142515421,community,v33_random_trained,110,V3.3 single-N MPNN (curv bmax=1)
300,n110_s02,nn,110,200,0.2,0.1,0.10058727115392685,0.10058727115392685,6.031516263552963,0.10327272727272727,0.10058727115392685,0.02927408739924431,0.044427067041397095,0.06618487238883972,0.09619435667991638,0.14014876186847688,0.21761354804039001,0.029047571122646332,0.02927408739924431,0.017443321645259857,community,v33_random_trained,110,V3.3 single-N MPNN (curv bmax=1)
300,n110_s03,nn,110,200,0.2,0.1,0.09373579174280167,0.09373579174280167,7.113027939949961,0.0924090909090909,0.09373579174280167,0.025593111291527748,0.044880956411361694,0.06169008016586304,0.0915064886212349,0.12933259606361389,0.18734368681907654,0.02530508115887642,0.025593111291527748,0.013470754958689213,community,v33_random_trained,110,V3.3 single-N MPNN (curv bmax=1)
300,n110_s04,nn,110,200,0.2,0.1,0.09787488728761673,0.09787488728761673,6.135008757297749,0.09586363636363636,0.09787488728761673,0.027188662439584732,0.045581549406051636,0.0644833117723465,0.0947277843952179,0.1358350723981858,0.21092815697193146,0.026896869763731956,0.027188662439584732,0.0148758664727211,community,v33_random_trained,110,V3.3 single-N MPNN (curv bmax=1)
300,n120_s00,nn,120,200,0.2,0.1,0.09532003104686737,0.09532003104686737,6.914452731092435,0.09704166666666666,0.09532003104686737,0.026414649561047554,0.044701963663101196,0.06265207827091217,0.09240028262138367,0.1305461347103119,0.20902559161186218,0.026155542582273483,0.026414649561047554,0.014595994725823402,community,v33_random_trained,120,V3.3 single-N MPNN (curv bmax=1)
300,n120_s01,nn,120,200,0.2,0.1,0.09664654731750488,0.09664654731750488,6.4571915266106465,0.09579166666666666,0.09664654731750488,0.026918428018689156,0.04527789354324341,0.0642968088388443,0.09368763864040375,0.13285812437534333,0.19394472241401672,0.026678355410695076,0.026918428018689156,0.014613834209740162,community,v33_random_trained,120,V3.3 single-N MPNN (curv bmax=1)
300,n120_s02,nn,120,200,0.2,0.1,0.10213368386030197,0.10213368386030197,6.558405462184874,0.10116666666666667,0.10213368386030197,0.029560387134552002,0.044597625732421875,0.0665423482656479,0.09793055057525635,0.14128503799438477,0.21728432178497314,0.029312465339899063,0.029560387134552002,0.017919914796948433,community,v33_random_trained,120,V3.3 single-N MPNN (curv bmax=1)
300,n120_s03,nn,120,200,0.2,0.1,0.09965541213750839,0.09965541213750839,7.108768907563021,0.099375,0.09965541213750839,0.028419392183423042,0.044693559408187866,0.06597110033035279,0.09516684710979462,0.13877719044685366,0.2182408571243286,0.02815384231507778,0.028419392183423042,0.016906170174479485,community,v33_random_trained,120,V3.3 single-N MPNN (curv bmax=1)
300,n120_s04,nn,120,200,0.2,0.1,0.09852475672960281,0.09852475672960281,6.245536764705887,0.10125,0.09852475672960281,0.028072519227862358,0.04458773136138916,0.06421404480934143,0.09523382782936096,0.1359560281038285,0.21565979719161987,0.027851523831486702,0.028072519227862358,0.016356222331523895,community,v33_random_trained,120,V3.3 single-N MPNN (curv bmax=1)
300,n130_s00,nn,130,200,0.2,0.1,0.10140655934810638,0.10140655934810638,6.43089982110912,0.10046153846153846,0.10140655934810638,0.029604563489556313,0.04410240054130554,0.06606745719909668,0.0982031375169754,0.13920819163322448,0.21757736802101135,0.02935882657766342,0.029604563489556313,0.018231449648737907,community,v33_random_trained,130,V3.3 single-N MPNN (curv bmax=1)
300,n130_s01,nn,130,200,0.2,0.1,0.09679073095321655,0.09679073095321655,6.510079308288609,0.09769230769230769,0.09679073095321655,0.027686983346939087,0.04484355449676514,0.06325426399707794,0.09331612288951874,0.13502895534038545,0.219644695520401,0.02742825075984001,0.027686983346939087,0.015866896137595177,community,v33_random_trained,130,V3.3 single-N MPNN (curv bmax=1)
300,n130_s02,nn,130,200,0.2,0.1,0.09711083024740219,0.09711083024740219,6.8443977340488935,0.09742307692307692,0.09711083024740219,0.027386276051402092,0.04452204704284668,0.06430303156375886,0.09333521127700806,0.13410367667675022,0.2118358016014099,0.027134347707033157,0.027386276051402092,0.01607663556933403,community,v33_random_trained,130,V3.3 single-N MPNN (curv bmax=1)
300,n130_s03,nn,130,200,0.2,0.1,0.09956618398427963,0.09956618398427963,6.724785629099585,0.10203846153846154,0.09956618398427963,0.02846456877887249,0.044727325439453125,0.06557859182357788,0.09537619352340698,0.13851690292358398,0.21954447031021118,0.02822977490723133,0.02846456877887249,0.01644155941903591,community,v33_random_trained,130,V3.3 single-N MPNN (curv bmax=1)
300,n130_s04,nn,130,200,0.2,0.1,0.10161033272743225,0.10161033272743225,7.070096601073343,0.1021923076923077,0.10161033272743225,0.02821032702922821,0.04433542490005493,0.06822741329669953,0.09795943647623062,0.13917514830827712,0.21839532256126404,0.027909664437174797,0.02821032702922821,0.015494903549551964,community,v33_random_trained,130,V3.3 single-N MPNN (curv bmax=1)
300,n140_s00,nn,140,200,0.2,0.1,0.0986858680844307,0.0986858680844307,6.405453494347382,0.09796428571428571,0.0986858680844307,0.026752611622214317,0.04478922486305237,0.06628520786762238,0.0949556976556778,0.1360501915216446,0.18884426355361938,0.02651509828865528,0.026752611622214317,0.01371164619922638,community,v33_random_trained,140,V3.3 single-N MPNN (curv bmax=1)
300,n140_s01,nn,140,200,0.2,0.1,0.09898032248020172,0.09898032248020172,7.547328365878724,0.09860714285714285,0.09898032248020172,0.028216451406478882,0.04567804932594299,0.06465829014778138,0.09560243785381317,0.13492628037929535,0.215938001871109,0.0279985424131155,0.028216451406478882,0.016579894348978996,community,v33_random_trained,140,V3.3 single-N MPNN (curv bmax=1)
300,n140_s02,nn,140,200,0.2,0.1,0.09833719581365585,0.09833719581365585,7.14241135662898,0.10135714285714285,0.09833719581365585,0.02772247977554798,0.045159488916397095,0.06555447578430176,0.09384229779243469,0.13601260781288152,0.22055348753929138,0.027497291564941406,0.02772247977554798,0.01616833359003067,community,v33_random_trained,140,V3.3 single-N MPNN (curv bmax=1)
300,n140_s03,nn,140,200,0.2,0.1,0.09858568757772446,0.09858568757772446,6.838241264131552,0.09642857142857143,0.09858568757772446,0.02815208211541176,0.045068055391311646,0.0647400051355362,0.0953856110572815,0.1344963014125824,0.21794524788856506,0.027936745434999466,0.02815208211541176,0.016470905393362045,community,v33_random_trained,140,V3.3 single-N MPNN (curv bmax=1)
300,n140_s04,nn,140,200,0.2,0.1,0.10145117342472076,0.10145117342472076,7.413416752312438,0.10153571428571428,0.10145117342472076,0.02909010834991932,0.04426169395446777,0.06604311466217042,0.09725475311279297,0.14240388572216037,0.2169065773487091,0.028870414942502975,0.02909010834991932,0.017565898597240448,community,v33_random_trained,140,V3.3 single-N MPNN (curv bmax=1)
300,n150_s00,nn,150,200,0.2,0.1,0.09880062192678452,0.09880062192678452,7.265223042505595,0.09923333333333333,0.09880062192678452,0.02924055978655815,0.04467687010765076,0.06396644338965415,0.09507560729980469,0.13676525056362152,0.21974840760231018,0.02901911921799183,0.02924055978655815,0.018519610166549683,community,v33_random_trained,150,V3.3 single-N MPNN (curv bmax=1)
300,n150_s01,nn,150,200,0.2,0.1,0.09836980700492859,0.09836980700492859,7.922787472035793,0.09626666666666667,0.09836980700492859,0.028686797246336937,0.04399740695953369,0.06416697800159454,0.09385904669761658,0.13777717351913452,0.21485257148742676,0.02848685346543789,0.028686797246336937,0.017952319234609604,community,v33_random_trained,150,V3.3 single-N MPNN (curv bmax=1)
300,n150_s02,nn,150,200,0.2,0.1,0.0977645292878151,0.0977645292878151,7.190927069351228,0.09936666666666666,0.0977645292878151,0.028665125370025635,0.04451531171798706,0.06387932598590851,0.09347006678581238,0.1353861212730408,0.21825841069221497,0.02844887785613537,0.028665125370025635,0.01819658651947975,community,v33_random_trained,150,V3.3 single-N MPNN (curv bmax=1)
300,n150_s03,nn,150,200,0.2,0.1,0.10138233751058578,0.10138233751058578,7.542250335570471,0.09910000000000001,0.10138233751058578,0.030335184186697006,0.044550538063049316,0.06461723744869233,0.09705781936645508,0.14394234716892246,0.21850740909576416,0.030135760083794594,0.030335184186697006,0.019537845626473427,community,v33_random_trained,150,V3.3 single-N MPNN (curv bmax=1)
300,n150_s04,nn,150,200,0.2,0.1,0.09701769798994064,0.09701769798994064,7.845297539149888,0.0985,0.09701769798994064,0.028114451095461845,0.044209182262420654,0.06324414908885956,0.09370718896389008,0.13342641592025759,0.21836641430854797,0.027902211993932724,0.028114451095461845,0.017105428501963615,community,v33_random_trained,150,V3.3 single-N MPNN (curv bmax=1)
160,n050_s00,nn,50,200,0.2,0.1,0.10118722170591354,0.10118722170591354,5.020279591836735,0.1012,0.10118722170591354,0.02856294810771942,0.056786298751831055,0.06566761732101441,0.09810112416744232,0.14213374853134153,0.1500660479068756,0.027830682694911957,0.02856294810771942,0.004812583327293396,community,v33_no_curvature,50,V3.3 single-N MPNN (no curvature)
160,n050_s01,nn,50,200,0.2,0.1,0.10087975114583969,0.10087975114583969,4.641004081632654,0.10490000000000001,0.10087975114583969,0.02863057516515255,0.05661606788635254,0.06523244380950928,0.09760895371437073,0.14230939149856567,0.150543212890625,0.027883492410182953,0.02863057516515255,0.004103242885321379,community,v33_no_curvature,50,V3.3 single-N MPNN (no curvature)
160,n050_s02,nn,50,200,0.2,0.1,0.10044718533754349,0.10044718533754349,5.143189795918369,0.10550000000000001,0.10044718533754349,0.02845672331750393,0.057480454444885254,0.06561457216739655,0.09655289351940155,0.142291559278965,0.15033283829689026,0.02766168676316738,0.02845672331750393,0.004905473440885544,community,v33_no_curvature,50,V3.3 single-N MPNN (no curvature)
160,n050_s03,nn,50,200,0.2,0.1,0.10107216238975525,0.10107216238975525,4.207646938775512,0.10550000000000001,0.10107216238975525,0.028501037508249283,0.05712583661079407,0.0654465526342392,0.09780866280198097,0.1420088976621628,0.14993783831596375,0.027667012065649033,0.028501037508249283,0.004732958041131496,community,v33_no_curvature,50,V3.3 single-N MPNN (no curvature)
160,n050_s04,nn,50,200,0.2,0.1,0.10261774808168411,0.10261774808168411,4.911263265306122,0.0967,0.10261774808168411,0.029035715386271477,0.05733570456504822,0.06595363020896912,0.1006813645362854,0.14357137978076934,0.15117406845092773,0.02828136458992958,0.029035715386271477,0.004867189563810825,community,v33_no_curvature,50,V3.3 single-N MPNN (no curvature)
160,n060_s00,nn,60,200,0.2,0.1,0.10034901648759842,0.10034901648759842,5.873206214689267,0.10083333333333333,0.10034901648759842,0.027770213782787323,0.05661126971244812,0.06579222679138183,0.09697695076465607,0.13951508402824403,0.15008333325386047,0.02716284804046154,0.027770213782787323,0.004141783807426691,community,v33_no_curvature,60,V3.3 single-N MPNN (no curvature)
160,n060_s01,nn,60,200,0.2,0.1,0.10105623304843903,0.10105623304843903,5.494004237288136,0.10041666666666667,0.10105623304843903,0.02845710702240467,0.056422144174575806,0.06565543115139008,0.09794537723064423,0.14233615696430207,0.15067657828330994,0.027571968734264374,0.02845710702240467,0.00437227264046669,community,v33_no_curvature,60,V3.3 single-N MPNN (no curvature)
160,n060_s02,nn,60,200,0.2,0.1,0.10087800770998001,0.10087800770998001,5.652665254237287,0.10074999999999999,0.10087800770998001,0.028630351647734642,0.056330710649490356,0.06559527665376663,0.09728369116783142,0.1421588897705078,0.15027308464050293,0.027804572135210037,0.028630351647734642,0.0048209987580776215,community,v33_no_curvature,60,V3.3 single-N MPNN (no curvature)
160,n060_s03,nn,60,200,0.2,0.1,0.10162685066461563,0.10162685066461563,5.716097457627117,0.09716666666666667,0.10162685066461563,0.02814856730401516,0.05723702907562256,0.06584790423512459,0.09917205572128296,0.14187400043010712,0.15022411942481995,0.02749643102288246,0.02814856730401516,0.004589336458593607,community,v33_no_curvature,60,V3.3 single-N MPNN (no curvature)
160,n060_s04,nn,60,200,0.2,0.1,0.10166115313768387,0.10166115313768387,4.816504237288138,0.103,0.10166115313768387,0.029183322563767433,0.0570773184299469,0.06539472043514252,0.09825993701815605,0.1434519737958908,0.1504077911376953,0.02849741466343403,0.029183322563767433,0.005425600800663233,community,v33_no_curvature,60,V3.3 single-N MPNN (no curvature)
160,n070_s00,nn,70,200,0.2,0.1,0.09982825070619583,0.09982825070619583,5.572027950310557,0.10114285714285715,0.09982825070619583,0.02808188647031784,0.05750879645347595,0.06538659930229188,0.09600117802619934,0.14139042794704437,0.15050572156906128,0.02745905891060829,0.02808188647031784,0.004475691821426153,community,v33_no_curvature,70,V3.3 single-N MPNN (no curvature)
