node_i,node_j,is_inter_cluster
62,79,False
62,82,False
62,90,False
63,67,False
63,83,False
63,84,False
63,87,False
63,91,False
63,97,False
63,98,False
64,71,False
64,73,False
64,76,False
64,77,False
64,81,False
65,68,False
65,72,False
65,74,False
65,75,False
65,79,False
65,80,False
65,82,False
65,89,False
65,92,False
65,96,False
66,71,False
66,77,False
66,81,False
66,85,False
66,86,False
66,97,False
66,99,False
67,83,False
67,87,False
67,91,False
67,97,False
67,98,False
68,69,False
68,72,False
68,74,False
68,80,False
68,88,False
68,89,False
68,95,False
68,96,False
69,72,False
69,75,False
69,80,False
69,88,False
69,89,False
69,95,False
69,96,False
70,79,False
70,82,False
70,93,False
70,94,False
71,73,False
71,75,False
71,76,False
71,78,False
71,80,False
71,81,False
71,86,False
71,92,False
71,96,False
71,99,False
72,74,False
72,75,False
72,79,False
72,80,False
72,88,False
72,89,False
72,92,False
72,96,False
73,76,False
73,77,False
73,81,False
74,79,False
74,89,False
75,78,False
75,80,False
75,86,False
75,89,False
75,92,False
75,96,False
75,99,False
76,77,False
76,81,False
77,81,False
78,86,False
78,92,False
78,94,False
78,96,False
78,99,False
79,82,False
79,90,False
79,93,False
79,94,False
80,88,False
80,89,False
80,92,False
80,95,False
80,96,False
80,99,False
81,86,False
81,99,False
82,90,False
82,93,False
82,94,False
83,87,False
83,91,False
83,97,False
83,98,False
84,85,False
84,87,False
84,97,False
85,97,False
86,92,False
86,99,False
87,91,False
87,97,False
87,98,False
88,89,False
88,95,False
89,92,False
89,95,False
89,96,False
90,93,False
91,97,False
91,98,False
92,96,False
92,99,False
93,94,False
96,99,False
