checkpoint_episode,scenario_id,policy,n_nodes,slots,update_probability,target_tx_ratio,matched_rate_probability,policy_probability,mean_VAoI,actual_tx_ratio,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std,topology,model
160,u0.25_s04,nn,100,500,0.25,0.1,0.10423396527767181,0.10423396527767181,7.285917979797977,0.10572,0.10423396527767181,0.06360111385583878,0.025448203086853027,0.03654632866382599,0.085182324051857,0.19582479596137997,0.3407934308052063,0.06284067779779434,0.06360111385583878,0.01924777403473854,community,curvature
160,u0.25_s04,matched_random,100,500,0.25,0.1,0.10423396527767181,0.10423396527767181,9.830384444444457,0.10404,0.10423397272825241,7.450580596923828e-09,0.10423396527767181,0.10423396527767181,0.10423396527767181,0.10423396527767181,0.10423396527767181,7.450580596923828e-09,7.450580596923828e-09,1.4901161193847656e-08,community,curvature
200,u0.25_s00,nn,100,500,0.25,0.1,0.1285129189491272,0.1285129189491272,8.774137373737378,0.12966,0.1285129189491272,0.08151990175247192,0.04055771231651306,0.041896915435791014,0.10394220054149628,0.23173817992210388,0.23196539282798767,0.08039367944002151,0.08151990175247192,0.0056898812763392925,community,no_curvature
200,u0.25_s01,nn,100,500,0.25,0.1,0.1289692223072052,0.1289692223072052,7.306635959595964,0.13044,0.1289692223072052,0.08215731382369995,0.04053160548210144,0.041813808679580684,0.10424607992172241,0.23186925947666168,0.23196592926979065,0.08108872920274734,0.08215731382369995,0.007562789134681225,community,no_curvature
200,u0.25_s02,nn,100,500,0.25,0.1,0.130646213889122,0.130646213889122,7.38915696969697,0.12932,0.130646213889122,0.08229159563779831,0.040642738342285156,0.04181917309761047,0.10978421568870544,0.23185493648052216,0.23196592926979065,0.08111682534217834,0.08229159563779831,0.007054793648421764,community,no_curvature
200,u0.25_s03,nn,100,500,0.25,0.1,0.13127511739730835,0.13127511739730835,7.140216969696969,0.13055999999999998,0.13127511739730835,0.08268430083990097,0.04063546657562256,0.04181160926818848,0.11230354011058807,0.2318390369415283,0.23196575045585632,0.08160567283630371,0.08268430083990097,0.0066691734828054905,community,no_curvature
200,u0.25_s04,nn,100,500,0.25,0.1,0.12845934927463531,0.12845934927463531,7.955179393939392,0.12986,0.12845934927463531,0.08135414123535156,0.04061040282249451,0.041934031248092654,0.10379107296466827,0.2317596286535263,0.2319658398628235,0.08034275472164154,0.08135414123535156,0.006576525047421455,community,no_curvature
160,u0.30_s00,nn,100,500,0.3,0.1,0.10680203139781952,0.10680203139781952,8.815203636363629,0.1075,0.10680203139781952,0.06565980613231659,0.025512903928756714,0.03775765001773834,0.0911138653755188,0.19872363805770873,0.40080511569976807,0.06493153423070908,0.06565980613231659,0.02241886965930462,community,curvature
160,u0.30_s00,matched_random,100,500,0.3,0.1,0.10680203139781952,0.10680203139781952,11.876154141414148,0.10754,0.10680200904607773,2.2351741790771484e-08,0.10680203139781952,0.10680203139781952,0.10680203139781952,0.10680203139781952,0.10680203139781952,7.450580596923828e-09,2.2351741790771484e-08,7.450580596923828e-09,community,curvature
160,u0.30_s01,nn,100,500,0.3,0.1,0.11222382634878159,0.11222382634878159,8.405705050505052,0.11236,0.11222382634878159,0.07028810679912567,0.02551707625389099,0.0399772197008133,0.09856654703617096,0.2154906094074249,0.40107813477516174,0.06961879134178162,0.07028810679912567,0.02644209936261177,community,curvature
160,u0.30_s01,matched_random,100,500,0.3,0.1,0.11222382634878159,0.11222382634878159,11.680931515151519,0.11167999999999999,0.11222384870052338,2.2351741790771484e-08,0.11222382634878159,0.11222382634878159,0.11222382634878159,0.11222382634878159,0.11222382634878159,0.0,2.2351741790771484e-08,2.2351741790771484e-08,community,curvature
160,u0.30_s02,nn,100,500,0.3,0.1,0.1108776107430458,0.1108776107430458,8.274603838383843,0.11154,0.1108776107430458,0.06723077595233917,0.025698751211166382,0.03960666358470917,0.09424445033073425,0.20245555937290188,0.3983502984046936,0.0664745643734932,0.06723077595233917,0.021178845316171646,community,curvature
160,u0.30_s02,matched_random,100,500,0.3,0.1,0.1108776107430458,0.1108776107430458,10.158087070707088,0.10954000000000001,0.110877625644207,1.4901161193847656e-08,0.1108776107430458,0.1108776107430458,0.1108776107430458,0.1108776107430458,0.1108776107430458,2.9802322387695312e-08,1.4901161193847656e-08,7.450580596923828e-09,community,curvature
160,u0.30_s03,nn,100,500,0.3,0.1,0.11000905930995941,0.11000905930995941,8.666742626262637,0.10986000000000001,0.11000905930995941,0.06912674009799957,0.02553093433380127,0.03693831264972687,0.09022801741957664,0.2094635158777237,0.4019671678543091,0.06837021559476852,0.06912674009799957,0.02593950740993023,community,curvature
160,u0.30_s03,matched_random,100,500,0.3,0.1,0.11000905930995941,0.11000905930995941,11.437940606060605,0.11216,0.11000905930995941,0.0,0.11000905930995941,0.11000905930995941,0.11000905930995941,0.11000905930995941,0.11000905930995941,7.450580596923828e-09,0.0,2.9802322387695312e-08,community,curvature
