episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,actor_architecture_version,use_stage1_reference,alpha_raw,alpha_kappa,effective_alpha,residual_input_dim,residual_input_feature_names,q_base_mean,q_base_std,q_base_min,q_base_max,residual_delta_mean,residual_delta_std,residual_delta_min,residual_delta_max,q_final_mean,q_final_std,corr_s_kappa_q_base,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
189,8.533950784392655,0.11164999994914979,0.11185895020150069,0.1,0.011858950201500684,0.11858949015605783,0.11858949015605783,0.11208458244800568,0.0,0.0,False,-3.4790039080689894e-06,103.67227172851562,0.3518664538860321,5.238515313976677e-06,0.0,0.0,0.9999998211860657,6.863962173461914,0.0,0.0,0.0,0.001343432697467506,0.0,0.0,100,0.2,0.1575,0.01,932,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.1272963583469391,0.028060808777809143,0.039597444236278534,0.2010001689195633,0.11208458244800568,0.0027968219947069883,0.11075572769549638,0.11208458244800568,0.0027968219947069883,0.10362061858177185,0.10849894881248473,0.11182704567909241,0.11627852022647857,0.11959987878799438,0.0025874667335301638,0.0027968219947069883,0.00038542351103387773
190,7.170880538336933,0.11342499990947545,0.11264197505548806,0.1,0.012641975055488058,0.12641973791290678,0.12641973791290678,0.11295643448829651,0.0,0.0,False,3.442382876528427e-06,90.67929077148438,0.35297447443008423,-1.8947800981550245e-06,0.0,-2.4414061883248905e-08,0.9999998807907104,6.567882061004639,0.0,0.0,0.0,0.0023728518281131983,0.0,0.0,100,0.2,0.1525,0.01,938,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.13595227897167206,0.03134596720337868,0.04229944571852684,0.2121170610189438,0.11295643448829651,0.003145822323858738,-0.04785425275379664,0.11295643448829651,0.003145822323858738,0.10387185215950012,0.10898082852363586,0.11258010566234589,0.11760707795619964,0.12077537178993225,0.002927181078121066,0.003145822323858738,0.00045818701619282365
191,7.865795694254339,0.11189999943133444,0.11227098724341125,0.1,0.012270987243411247,0.12270986016312645,0.12270986016312645,0.1128460168838501,0.0,0.0,False,-7.080078034960025e-07,98.69567108154297,0.3521265387535095,-6.610754894609272e-07,0.0,0.0,0.9999998807907104,6.808365821838379,0.0,0.0,0.0,0.0004293103702366352,0.0,0.0,100,0.2,0.16,0.01,1028,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.1348775029182434,0.030184835195541382,0.041956577450037,0.21513429284095764,0.1128460168838501,0.0030266877729445696,0.012534556609330299,0.1128460168838501,0.0030266877729445696,0.10383996367454529,0.10892414152622223,0.11266222596168518,0.11717645525932312,0.1210961639881134,0.0027948447968810797,0.0030266877729445696,0.00041276522097177804
192,7.74744824372232,0.11495000002905727,0.11361049363623427,0.1,0.013610493636234261,0.13610492275185032,0.13610492275185032,0.11280229687690735,0.0,0.0,False,-7.71484337747097e-06,100.34283447265625,0.3529503345489502,-5.9542244343901984e-06,0.0,-2.4414061883248905e-08,0.9999997615814209,6.627840995788574,0.0,0.0,0.0,0.0031196707859635353,0.0,0.0,100,0.2,0.17,0.02,930,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.13442783057689667,0.030720219016075134,0.04182753339409828,0.20797136425971985,0.11280229687690735,0.0030807836446911097,-0.04515529737163127,0.11280229687690735,0.0030807836446911097,0.10382795333862305,0.10890887081623077,0.11248238384723663,0.11737750172615051,0.1203359067440033,0.002870328025892377,0.0030807836446911097,0.0003883536555804312
193,7.251609853766858,0.11267499964218587,0.11314274663921006,0.1,0.013142746639210057,0.13142745324935523,0.13142745324935523,0.1134462058544159,0.0,0.0,False,2.9541015464928932e-06,93.88825988769531,0.3543704152107239,3.563337713785586e-06,0.0,-2.4414061883248905e-08,0.9999997615814209,6.702761650085449,0.0,0.0,0.0,0.0014286652440205216,0.0,0.0,100,0.2,0.1475,0.0,960,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.14084108173847198,0.03095354698598385,0.04356267303228378,0.21446043252944946,0.1134462058544159,0.003117806278169155,-0.09433761129087309,0.1134462058544159,0.003117806278169155,0.10398951172828674,0.10948308408260346,0.11319386959075928,0.11805725395679474,0.121024489402771,0.002894235774874687,0.003117806278169155,0.000385596213163808
194,6.713490905202925,0.11414999971166254,0.1136463731754363,0.1,0.013646373175436294,0.13646371810799113,0.13646371810799113,0.11383240669965744,0.0,0.0,False,-4.907226411887677e-06,88.44678497314453,0.35505062341690063,1.1518735618665232e-06,0.0,2.4414061883248905e-08,0.9999998807907104,6.7639899253845215,0.0,0.0,0.0,0.0017791766440495849,0.0,0.0,100,0.2,0.1525,0.01,1072,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.14465390145778656,0.03185248002409935,0.04478276148438454,0.21952545642852783,0.11383240669965744,0.0032179555855691433,-0.13481124772295905,0.11383240669965744,0.0032179555855691433,0.10410323739051819,0.10982239842414857,0.11349207162857056,0.11860648691654205,0.12156429886817932,0.002962455851957202,0.0032179555855691433,0.0004054273304063827
195,6.773096981532872,0.11554999977350235,0.11459818647446932,0.1,0.01459818647446931,0.14598185014650808,0.14598185014650808,0.11421255022287369,0.0,0.0,False,-1.367187451251084e-06,87.51475524902344,0.35592275857925415,-4.738355528388638e-06,0.0,0.0,0.9999998807907104,6.760467529296875,0.0,0.0,0.0,0.0007675275555811822,0.0,0.0,100,0.2,0.15,0.0,1008,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.1484294980764389,0.0313495397567749,0.04572933167219162,0.22878341376781464,0.11421255022287369,0.0031782230362296104,-0.07369736957308091,0.11421255022287369,0.0031782230362296104,0.10419157147407532,0.11029814779758454,0.11386922001838684,0.1189782977104187,0.12255638837814331,0.002937817247584462,0.0031782230362296104,0.00044255307875573635
196,7.654524481445551,0.11807499989867211,0.11633659318657072,0.1,0.016336593186570714,0.16336591552911559,0.16336591552911559,0.11462029814720154,0.0,0.0,False,-1.9653321032819804e-06,94.22716522216797,0.3557855486869812,4.128627097088611e-06,0.0,-2.4414061883248905e-08,0.9999999403953552,6.585677623748779,0.0,0.0,0.0,0.0023103526327759027,0.0,0.0,100,0.2,0.1675,0.03,1056,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.1524461805820465,0.03166617453098297,0.0465247742831707,0.2328997403383255,0.11462029814720154,0.003221835009753704,0.049931389370022415,0.11462029814720154,0.003221835009753704,0.10426586866378784,0.11075997948646546,0.11418014764785767,0.11948961019515991,0.12299969792366028,0.002964920364320278,0.003221835009753704,0.0004469141422305256
197,8.770269973650574,0.11469999961555004,0.11551829640106037,0.1,0.015518296401060366,0.15518294849230882,0.15518294849230882,0.11433078348636627,0.0,0.0,False,-2.4890136046451516e-05,106.26726531982422,0.3565400540828705,-6.252303705878148e-07,0.0,2.4414061883248905e-08,0.9999998211860657,6.611352443695068,0.0,0.0,0.0,0.006776268593966961,0.0,0.0,100,0.2,0.15,0.0,974,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.14961346983909607,0.030685346573591232,0.045815929770469666,0.23374465107917786,0.11433078348636627,0.0031166754197329283,-0.033443191899919296,0.11433078348636627,0.0031166754197329283,0.10419961810112,0.1106553852558136,0.11388514935970306,0.11899393200874328,0.12309092283248901,0.0028858156874775887,0.0031166754197329283,0.0004435034061316401
198,7.370740152522922,0.11694999982137233,0.11623414811121635,0.1,0.016234148111216345,0.16234146487801696,0.16234146487801696,0.11552410572767258,0.0,0.0,False,-5.615234499600774e-07,88.61761474609375,0.36014220118522644,-1.0419477803225163e-05,0.0,2.4414061883248905e-08,0.9999999403953552,6.9310479164123535,0.0,0.0,0.0,0.00040900587919168174,0.0,0.0,100,0.2,0.155,0.02,946,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.1613042652606964,0.032418832182884216,0.048533882945775986,0.24385546147823334,0.11552410572767258,0.0033205917570739985,0.3026049929605432,0.11552410572767258,0.0033205917570739985,0.10445365309715271,0.11165504455566407,0.11498235166072845,0.12048769593238831,0.1241864562034607,0.0030626601073890924,0.0033205917570739985,0.0004879722837358713
199,7.322209091447294,0.11515000004786997,0.11569207407954316,0.1,0.01569207407954315,0.156920725103359,0.156920725103359,0.11688393354415894,0.0,0.0,False,-1.1840820661745965e-06,90.86465454101562,0.3622109889984131,1.5470024663954973e-05,0.0,0.0,0.9999998807907104,6.907262802124023,0.0,0.0,0.0,0.0002743024961091578,0.0,0.0,100,0.2,0.145,0.0,970,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.17452143132686615,0.03341268002986908,0.05228770151734352,0.25851380825042725,0.11688393354415894,0.0034559478517621756,0.040107975719359416,0.11688393354415894,0.0034559478517621756,0.10480532050132751,0.11284694969654083,0.11639899015426636,0.12208780944347382,0.1257895827293396,0.003158492036163807,0.0034559478517621756,0.00042193292756564915
200,7.340644194483757,0.12167500019073486,0.11868353713513902,0.1,0.01868353713513901,0.18683535266785484,0.18683535266785484,0.11775806546211243,0.0,0.0,False,1.3793945754514425e-06,88.81794738769531,0.363204687833786,-1.4854295841359999e-05,0.0,2.4414061883248905e-08,0.9999998211860657,6.72960901260376,0.0,0.0,0.0,0.0009431252256035805,0.0,0.0,100,0.2,0.15,0.0,1006,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.1829463690519333,0.03407887741923332,0.054844290018081665,0.2724350094795227,0.11775806546211243,0.003548647044226527,-0.05984733828212142,0.11775806546211243,0.003548647044226527,0.10504540801048279,0.11367694437503814,0.11720907688140869,0.12302449345588684,0.12732839584350586,0.003258081618696451,0.003548647044226527,0.0004524027754087001
201,7.309131559878588,0.11994999997317791,0.11931676855415846,0.1,0.019316768554158453,0.1931676662248179,0.1931676662248179,0.11819291859865189,0.0,0.0,False,-2.0263671558495844e-06,89.45214080810547,0.3629726469516754,4.4247731239011046e-06,0.0,-2.4414061883248905e-08,0.9999998807907104,6.671809196472168,0.0,0.0,0.0,0.002237236825749278,0.0,0.0,100,0.2,0.15,0.0,1094,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.18712666630744934,0.03405213728547096,0.055636823177337646,0.27222540974617004,0.11819291859865189,0.00355673604644835,0.20163903997355573,0.11819291859865189,0.00355673604644835,0.10511994361877441,0.11410368978977203,0.11762222647666931,0.12356392443180084,0.12730512022972107,0.003218851750716567,0.00355673604644835,0.00048546172911301255
202,8.836631302386522,0.11722499980125577,0.11827088417770712,0.1,0.018270884177707114,0.18270882350618878,0.18270882350618878,0.11784813553094864,0.0,0.0,False,-5.358886937756324e-06,105.93510437011719,0.3615626096725464,-2.5952681426133495e-06,0.0,2.4414061883248905e-08,0.9999998807907104,6.578249931335449,0.0,0.0,0.0,0.00150100642349571,0.0,0.0,100,0.2,0.1675,0.03,940,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.18383781611919403,0.03311585634946823,0.05436697229743004,0.2721068859100342,0.11784813553094864,0.0034517026506364346,-0.015502640030215526,0.11784813553094864,0.0034517026506364346,0.10500052571296692,0.11391979455947876,0.11730113998055458,0.12305506765842437,0.1272919774055481,0.0031677347142249346,0.0034517026506364346,0.0005482871783897281
203,6.841938385777175,0.12024999996647238,0.11926044207208975,0.1,0.01926044207208974,0.19260440146045724,0.19260440146045724,0.11745422333478928,0.0,0.0,False,-1.885986239358317e-05,87.70072174072266,0.35996392369270325,2.9851782528567128e-05,0.0,-2.4414061883248905e-08,0.9999998211860657,6.7525954246521,0.0,0.0,0.0,0.0032509323209524155,0.0,0.0,100,0.2,0.16,0.04,968,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.1800331473350525,0.03350396081805229,0.05126100778579712,0.2626471519470215,0.11745422333478928,0.003478543134406209,-0.04601217409806528,0.11745422333478928,0.003478543134406209,0.10470899939537048,0.1134587824344635,0.11693340539932251,0.12260858416557312,0.12624478340148926,0.0031754272058606148,0.003478543134406209,0.0004247486940585077
204,7.814503787234425,0.1155250000115484,0.11739272104181908,0.1,0.017392721041819076,0.17392719302547147,0.17392719302547147,0.11600639671087265,0.0,0.0,False,-3.182372893206775e-05,92.16681671142578,0.3561306595802307,3.974681931140367e-06,0.0,0.0,0.9999998807907104,6.918764114379883,0.0,0.0,0.0,0.0037287971936166286,0.0,0.0,100,0.2,0.155,0.02,1034,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.1660204976797104,0.03224876523017883,0.04771401733160019,0.25273048877716064,0.11600639671087265,0.0033158159349113703,-0.054857714081876896,0.11600639671087265,0.0033158159349113703,0.10437697172164917,0.11218749880790711,0.1154850572347641,0.12091099619865417,0.12515494227409363,0.003017340088263154,0.0033158159349113703,0.0004725707112811506
205,7.074642682597041,0.11119999983813614,0.11429636043997761,0.1,0.014296360439977604,0.14296359010341703,0.14296359010341703,0.11436901986598969,0.0,0.0,False,-1.1962890766881173e-06,89.03861236572266,0.3531559705734253,-3.0631243134848773e-05,0.0,-4.882812376649781e-08,0.9999997615814209,6.7546868324279785,0.0,0.0,0.0,0.0002510551130399108,0.0,0.0,100,0.2,0.1575,0.01,1078,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.1499907225370407,0.030709896236658096,0.043143823742866516,0.2272985279560089,0.11436901986598969,0.003116525476798415,0.08432993997460086,0.11436901986598969,0.003116525476798415,0.10395050048828125,0.11066072285175324,0.11394479870796204,0.11904180645942687,0.12239682674407959,0.0028540813364088535,0.003116525476798415,0.0004185492580290884
206,6.685202525556088,0.1150249998178333,0.11466068012890546,0.1,0.014660680128905451,0.14660678662837584,0.14660678662837584,0.11307230591773987,0.0,0.0,False,5.126953055878403e-06,86.82366943359375,0.3517369031906128,1.0267673133057542e-05,0.0,4.882812376649781e-08,0.9999999403953552,6.591704845428467,0.0,0.0,0.0,0.001624361495487392,0.0,0.0,100,0.2,0.1625,0.01,1120,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.13713614642620087,0.030171986669301987,0.039812371134757996,0.2092684507369995,0.11307230591773987,0.00303232972510159,-0.18834118523869192,0.11307230591773987,0.00303232972510159,0.1036405861377716,0.10948340296745301,0.11253951489925385,0.11754724979400635,0.12047326564788818,0.0027875667437911034,0.00303232972510159,0.00043941696640104055
207,7.835769698098302,0.11212499963119626,0.11339283988005086,0.1,0.013392839880050855,0.13392838540767002,0.13392838540767002,0.1122003048658371,0.0,0.0,False,-1.7089844277506927e-06,91.99298095703125,0.3511272966861725,1.2732732557196869e-06,0.0,0.0,0.9999998211860657,6.7062811851501465,0.0,0.0,0.0,0.0024890487547963858,0.0,0.0,100,0.2,0.14,0.0,1040,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.12844495475292206,0.028676573187112808,0.03815959021449089,0.20544978976249695,0.1122003048658371,0.002866886556148529,0.02136393025694018,0.1122003048658371,0.002866886556148529,0.10348716378211975,0.10881216824054718,0.11176396906375885,0.11672316193580627,0.1200692355632782,0.0026205109898000956,0.002866886556148529,0.0003624807286541909
208,8.053161371685565,0.11379999983124435,0.11359641985564761,0.1,0.013596419855647607,0.13596418496005758,0.13596418496005758,0.11234936863183975,0.0,0.0,False,-1.2207030941624453e-08,92.89187622070312,0.3517664670944214,-2.2412930320570013e-06,0.0,-2.4414061883248905e-08,0.9999997615814209,6.82158088684082,0.0,0.0,0.0,0.0005573939997702837,0.0,0.0,100,0.2,0.17,0.03,1022,no_curvature_stage2_residual_v1,False,0.5413248538970947,0.9999999403953552,0.0,8,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|neighbor_freshness_mean|neighbor_freshness_max|neighbor_confidence_mean,0.09999994933605194,1.7943374786000277e-08,0.09999996423721313,0.10000000149011612,0.12992429733276367,0.02940022572875023,0.038419656455516815,0.20642170310020447,0.11234936863183975,0.002941898303106427,0.1821661723812099,0.11234936863183975,0.002941898303106427,0.10351133346557617,0.10888546705245972,0.11185750365257263,0.1168538123369217,0.1201719343662262,0.0027184453792870045,0.002941898303106427,0.00041165630682371557
