episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,alpha_raw,alpha_kappa,q_base_mean,q_base_std,q_base_min,q_base_max,residual_delta_mean,residual_delta_std,residual_delta_min,residual_delta_max,q_final_mean,q_final_std,corr_s_kappa_q_base,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
32,15.828129517436027,0.10759999999403953,0.10649744664667705,0.1,0.006497446646677049,0.0649744599693245,0.0649744599693245,0.10415338724851608,0.0,0.0,False,-2.675781161087798e-06,554.5536499023438,0.32700881361961365,1.456679092370905e-05,0.0,3.906249901319825e-08,0.9999998211860657,5.708000183105469,0.0,0.0,0.0,0.0010973262833431363,0.0,0.0,100,0.2,0.222,0.12,996,1.2475175857543945,1.5000001192092896,0.10635656118392944,0.036361612379550934,0.057348430156707764,0.21424058079719543,-0.02291298285126686,0.014175103046000004,-0.050369661301374435,0.008664557710289955,0.10415338724851608,0.0354636050760746,0.9843653945335222,0.10415338724851608,0.0354636050760746,0.054852694272994995,0.06738510131835937,0.09668891131877899,0.14957917332649232,0.21562743186950684,0.035453543066978455,0.0354636050760746,0.03544037789106369
33,12.778571305811406,0.09752000013366341,0.10200872339017023,0.1,0.0020087233901702195,0.020087231892979007,0.0,0.09906787425279617,0.0,0.0,False,-2.700195409488515e-06,333.880126953125,0.31539013981819153,-6.194430625328096e-06,0.0,-7.81249980263965e-08,0.9999998211860657,6.016097068786621,0.0,0.0,0.0,0.0007976096239872277,0.0,0.0,100,0.2,0.22,0.1,908,1.2475175857543945,1.5000001192092896,0.10174036026000977,0.03700431436300278,0.057348430156707764,0.21424058079719543,-0.029046669602394104,0.01397115271538496,-0.05447802320122719,0.0035828091204166412,0.09906787425279617,0.03587569668889046,0.982012823966623,0.09906787425279617,0.03587569668889046,0.05454495549201965,0.056502366065979005,0.09620256721973419,0.14232542514800356,0.2142990529537201,0.03586803749203682,0.03587569668889046,0.03585561737418175
34,11.789481623142958,0.1053399999924004,0.10367436169128531,0.1,0.0036743616912853078,0.036743613238491755,0.0,0.10567869246006012,0.0,0.0,False,1.6699218576832209e-06,269.5158996582031,0.3305779695510864,-6.672707399957289e-07,0.0,7.81249980263965e-08,0.9999997615814209,6.428953170776367,0.0,0.0,0.0,0.0017995873931795359,0.0,0.0,100,0.2,0.266,0.1,980,1.2475175857543945,1.5000001192092896,0.10922209918498993,0.0365682914853096,0.057348430156707764,0.21424058079719543,-0.036598894745111465,0.013861076906323433,-0.06120461970567703,-0.00040178807103075087,0.10567869246006012,0.03527354821562767,0.9825275123887283,0.10567869246006012,0.03527354821562767,0.05412799119949341,0.05678313672542572,0.10458245873451233,0.1433896452188492,0.21295034885406494,0.035263899713754654,0.03527354821562767,0.03525104373693466
35,17.677566473335027,0.09528000005707145,0.09947718087417838,0.1,-0.0005228191258216247,-0.0052281907353971735,0.0,0.0965864360332489,0.0,0.0,False,-3.41796862812771e-07,742.9874267578125,0.31092989444732666,-4.915033855468209e-07,0.0,-5.859374851979737e-08,0.9999998807907104,4.093604564666748,0.0,0.0,0.0,0.0002756484900601208,0.0,0.0,100,0.2,0.252,0.11,1028,1.2475175857543945,1.5000001192092896,0.09959014505147934,0.036798156797885895,0.057348430156707764,0.21424058079719543,-0.03368718922138214,0.013916010037064552,-0.06297758221626282,-0.0011854706099256873,0.0965864360332489,0.035595107823610306,0.984355617663158,0.0965864360332489,0.035595107823610306,0.054162800312042236,0.060856187343597413,0.08632729202508926,0.14757269620895386,0.21372103691101074,0.035586558282375336,0.035595107823610306,0.0355754978954792
36,12.28013900846243,0.0933799998536706,0.09642859036392448,0.1,-0.003571409636075523,-0.03571409278934595,0.0,0.09353339672088623,0.0,0.0,False,-8.320312190335244e-06,287.5767517089844,0.30582326650619507,2.1255580122669926e-06,0.0,-1.7578125266481948e-07,0.9999998211860657,6.332599639892578,0.0,0.0,0.0,0.0033730173017829657,0.0,0.0,100,0.2,0.236,0.04,938,1.2475175857543945,1.5000001192092896,0.09675715863704681,0.03266910836100578,0.057348430156707764,0.21424058079719543,-0.037053946405649185,0.013488508760929108,-0.06311154365539551,-0.001992657547816634,0.09353339672088623,0.031478725373744965,0.9807484118821417,0.09353339672088623,0.031478725373744965,0.054142147302627563,0.05596558749675751,0.09223835170269012,0.12383367717266082,0.2133592665195465,0.031470488756895065,0.031478725373744965,0.031459566205739975
37,13.432389680624008,0.1059799998216331,0.10120429509277878,0.1,0.0012042950927787788,0.012042949723492815,0.0,0.10449107736349106,0.0,0.0,False,-4.091796654392965e-06,347.1286926269531,0.32979273796081543,-6.877331543364562e-06,0.0,-9.765624753299562e-09,0.9999997615814209,6.477855682373047,0.0,0.0,0.0,0.0010735756950452924,0.0,0.0,100,0.2,0.198,0.12,924,1.2475175857543945,1.5000001192092896,0.1075153797864914,0.03513253852725029,0.057348430156707764,0.21424058079719543,-0.03159555792808533,0.012908896431326866,-0.055668532848358154,0.0026087588630616665,0.10449107736349106,0.034060895442962646,0.9859559086084315,0.10449107736349106,0.034060895442962646,0.054493725299835205,0.056738400459289545,0.10295620560646057,0.14921625554561616,0.21371051669120789,0.034050922840833664,0.034060895442962646,0.03404053673148155
38,13.39871555647254,0.10221999976038933,0.10171214742658405,0.1,0.001712147426584043,0.017121472553693177,0.0,0.10212863981723785,0.0,0.0,False,-8.320312190335244e-06,346.5321350097656,0.32675227522850037,9.078013931684836e-07,0.0,-9.765624753299562e-08,0.9999998211860657,5.827722549438477,0.0,0.0,0.0,0.001993209822103381,0.0,0.0,100,0.2,0.236,0.05,1054,1.2475175857543945,1.5000001192092896,0.10432936251163483,0.029414348304271698,0.057348430156707764,0.21424058079719543,-0.02363801747560501,0.012328453361988068,-0.04927230626344681,0.006018262356519699,0.10212863981723785,0.02873208187520504,0.9792697953631441,0.10212863981723785,0.02873208187520504,0.05496224761009216,0.07073135375976562,0.09821540117263794,0.1317978948354721,0.21521902084350586,0.0287232156842947,0.02873208187520504,0.028710555285215378
39,13.064751328706741,0.1038599998280406,0.10278607362731232,0.1,0.0027860736273123132,0.027860733487049785,0.0,0.10185578465461731,0.0,0.0,False,-1.142578071267053e-06,313.4718933105469,0.3233945965766907,-9.252084055333398e-06,0.0,-1.1718749703959475e-07,0.9999998211860657,6.488091468811035,0.0,0.0,0.0,0.0003584178339224309,0.0,0.0,100,0.2,0.24,0.1,964,1.2475175857543945,1.5000001192092896,0.1034383475780487,0.036478377878665924,0.057348430156707764,0.21424061059951782,-0.016692213714122772,0.012331255711615086,-0.03928728029131889,0.011372835375368595,0.10185578465461731,0.03577902168035507,0.9817721781512477,0.10185578465461731,0.03577902168035507,0.05538073182106018,0.05715027451515198,0.09925641119480133,0.1434770554304043,0.2156285047531128,0.035771895200014114,0.03577902168035507,0.03576202318072319
40,11.400878779113294,0.10771999995782972,0.10525303679257102,0.1,0.005253036792571011,0.052530362672673844,0.052530362672673844,0.10738738626241684,0.0,0.0,False,1.7333984487777343e-06,218.380126953125,0.33679062128067017,-1.7397708518274158e-07,0.0,3.906249901319825e-08,0.9999998807907104,7.051417827606201,0.0,0.0,0.0,0.001387940370477736,0.0,0.0,100,0.2,0.206,0.1,1036,1.2475175857543945,1.5000001192092896,0.10850729793310165,0.031160278245806694,0.057348430156707764,0.21424058079719543,-0.011149096302688122,0.011941581033170223,-0.03231343626976013,0.015877768397331238,0.10738738626241684,0.03062339313328266,0.9882212410001797,0.10738738626241684,0.03062339313328266,0.05568847060203552,0.07224714457988739,0.09910078346729279,0.148721307516098,0.21549245715141296,0.03061753883957863,0.03062339313328266,0.03060358576476574
41,13.296657779216766,0.10581999978795648,0.10553651829026375,0.1,0.005536518290263748,0.05536517736611974,0.05536517736611974,0.1057782843708992,0.0,0.0,False,-2.3437501113221515e-06,313.8638610839844,0.3302467167377472,-1.9171967835518444e-07,0.0,-2.9296874259898686e-08,0.9999997615814209,6.657788276672363,0.0,0.0,0.0,0.002571448450908065,0.0,0.0,100,0.2,0.222,0.12,926,1.2475175857543945,1.5000001192092896,0.10659957677125931,0.03850715607404709,0.057348430156707764,0.21424058079719543,-0.007949908263981342,0.012374751269817352,-0.02948823757469654,0.018325166776776314,0.1057782843708992,0.037974707782268524,0.9834241476408151,0.1057782843708992,0.037974707782268524,0.055774956941604614,0.06356046497821807,0.09986917674541473,0.14401889145374203,0.2168448567390442,0.03796905651688576,0.037974707782268524,0.037957798689603806
42,16.137884887725114,0.10511999996379018,0.10532825912702697,0.1,0.00532825912702696,0.05328258594201101,0.05328258594201101,0.10274852812290192,0.0,0.0,False,7.128906531761459e-07,514.852783203125,0.325790673494339,1.7880987570606521e-06,0.0,5.859374851979737e-08,0.9999998807907104,5.453535079956055,0.0,0.0,0.0,0.0014139015693217516,0.0,0.0,100,0.2,0.268,0.09,880,1.2475175857543945,1.5000001192092896,0.10358930379152298,0.031847771257162094,0.057348430156707764,0.21424058079719543,-0.008491231128573418,0.012758826836943626,-0.032071180641651154,0.018273694440722466,0.10274852812290192,0.03137170895934105,0.9834585457407256,0.10274852812290192,0.03137170895934105,0.05569249391555786,0.06414165794849395,0.09757380187511444,0.14658906757831572,0.21657249331474304,0.03136427327990532,0.03137170895934105,0.03135119378566742
43,14.641008491426707,0.1092600000500679,0.10729412958854743,0.1,0.007294129588547429,0.07294128859134544,0.07294128859134544,0.10664712637662888,0.0,0.0,False,-2.83203121398401e-06,386.77972412109375,0.33401691913604736,3.3187639019160997e-06,0.0,-2.9296874259898686e-08,0.9999998807907104,6.212846279144287,0.0,0.0,0.0,0.0017277017468586564,0.0,0.0,100,0.2,0.212,0.09,928,1.2475175857543945,1.5000001192092896,0.10772490501403809,0.03272394463419914,0.057348430156707764,0.21424058079719543,-0.010863779112696648,0.012541631236672401,-0.03417481109499931,0.017096949741244316,0.10664712637662888,0.03224906697869301,0.9804127404953038,0.10664712637662888,0.03224906697869301,0.05566531419754028,0.07053593695163726,0.10164546966552734,0.14364030957221918,0.2169663906097412,0.03224043548107147,0.03224906697869301,0.03222772851586342
44,15.214266677707434,0.10543999990820885,0.10636706474837815,0.1,0.006367064748378143,0.06367064111671732,0.06367064111671732,0.10658781230449677,0.0,0.0,False,-3.3886719847942004e-06,418.63568115234375,0.3327864706516266,-2.850138798748958e-06,0.0,1.0253906168600224e-07,0.9999997615814209,6.118198394775391,0.0,0.0,0.0,0.001534008770249784,0.0,0.0,100,0.2,0.224,0.15,942,1.2475175857543945,1.5000001192092896,0.10777218639850616,0.03485230356454849,0.057348430156707764,0.21424058079719543,-0.01199509110301733,0.01218176819384098,-0.034440577030181885,0.015137484297156334,0.10658781230449677,0.03433395177125931,0.9868514720157104,0.10658781230449677,0.03433395177125931,0.055540263652801514,0.06891713738441467,0.09940499067306519,0.15611044764518736,0.21622171998023987,0.03432643786072731,0.03433395177125931,0.034315239638090134
45,13.464574757635594,0.09925999979302287,0.1028135322707005,0.1,0.0028135322707004973,0.028135319893472982,0.0,0.10098245739936829,0.0,0.0,False,-3.1054687497089617e-06,292.8988342285156,0.3236124515533447,2.697805484785931e-06,0.0,-1.0742187583900886e-07,0.9999998807907104,7.004697799682617,0.0,0.0,0.0,0.004794970154762268,0.0,0.0,100,0.2,0.204,0.05,958,1.2475175857543945,1.5000001192092896,0.1025463119149208,0.02728314884006977,0.057348430156707764,0.21424058079719543,-0.016932131722569466,0.011966980993747711,-0.03784982115030289,0.012553037144243717,0.10098245739936829,0.026784807443618774,0.9819641420089407,0.10098245739936829,0.026784807443618774,0.05542847514152527,0.06914078891277313,0.10031911730766296,0.1267697393894141,0.2153405249118805,0.02677585929632187,0.026784807443618774,0.0267635490745306
46,11.544308495372533,0.0953999999165535,0.09910676609362701,0.1,-0.0008932339063729977,-0.00893233817049616,0.0,0.0979398563504219,0.0,0.0,False,2.4169921744032763e-06,188.41409301757812,0.31652694940567017,3.362490815561614e-06,0.0,8.789062633240974e-08,0.9999998807907104,7.5467658042907715,0.0,0.0,0.0,0.002244960982352495,0.0,0.0,100,0.2,0.238,0.04,1022,1.2475175857543945,1.5000001192092896,0.09929057955741882,0.028644325211644173,0.057348430156707764,0.21424058079719543,-0.014912743121385574,0.01129844132810831,-0.0347125381231308,0.012008818797767162,0.0979398563504219,0.028155557811260223,0.9785178340937661,0.0979398563504219,0.028155557811260223,0.05554938316345215,0.05756786167621612,0.09848886728286743,0.12346933186053473,0.21558940410614014,0.02814745530486107,0.028155557811260223,0.028138279914855957
47,19.31325272992253,0.09957999991998076,0.09934338300680388,0.1,-0.0006566169931961213,-0.006566169275344286,0.0,0.1025310680270195,0.0,0.0,False,-3.9453125282307155e-06,746.5713500976562,0.32559120655059814,-5.6064691307256e-06,0.0,-1.1230468999201548e-07,0.9999998807907104,5.041337966918945,0.0,0.0,0.0,0.0028280436526983976,0.0,0.0,100,0.2,0.172,0.07,1042,1.2475175857543945,1.5000001192092896,0.10344895720481873,0.02983270213007927,0.057348430156707764,0.17068210244178772,-0.009597512893378735,0.01071423850953579,-0.032185401767492294,0.012642789632081985,0.1025310680270195,0.02947232313454151,0.9895995246841609,0.1025310680270195,0.02947232313454151,0.05579102039337158,0.06252858936786652,0.09731017053127289,0.14712629616260528,0.17231738567352295,0.029467299580574036,0.02947232313454151,0.029458023607730865
48,14.2209335398376,0.09985999993607401,0.09960169147143895,0.1,-0.00039830852856105603,-0.003983084887302072,0.0,0.09821944683790207,0.0,0.0,False,1.5136719184738467e-06,314.9736328125,0.31427422165870667,1.6138199043780332e-06,0.0,2.83203121398401e-07,0.9999998211860657,6.574296951293945,0.0,0.0,0.0,0.002256236271932721,0.0,0.0,100,0.2,0.248,0.11,1002,1.2475175857543945,1.5000001192092896,0.09967201203107834,0.03648064285516739,0.057348430156707764,0.21424058079719543,-0.01579035259783268,0.010836523957550526,-0.03717581555247307,0.010197357274591923,0.09821944683790207,0.03578862547874451,0.9833402771965919,0.09821944683790207,0.03578862547874451,0.05545803904533386,0.06121208965778351,0.09289716184139252,0.14532361328601837,0.21553194522857666,0.035782620310783386,0.03578862547874451,0.035776536911726
49,12.610768890947103,0.0980599998794496,0.09883084567544428,0.1,-0.0011691543245557212,-0.011691542076403005,0.0,0.09773695468902588,0.0,0.0,False,-0.0,220.61866760253906,0.31527647376060486,7.972426629976326e-08,0.0,-8.789062633240974e-08,0.9999998211860657,7.327707767486572,0.0,0.0,0.0,0.0006704828119836748,0.0,0.0,100,0.2,0.202,0.07,1060,1.2475175857543945,1.5000001192092896,0.09934253990650177,0.03059832751750946,0.057348430156707764,0.21424058079719543,-0.017873939126729965,0.01051355991512537,-0.035945359617471695,0.008334026671946049,0.09773695468902588,0.030034774914383888,0.9833892979225973,0.09773695468902588,0.030034774914383888,0.05545380711555481,0.06502400636672974,0.09300768375396729,0.14291948080062863,0.21534276008605957,0.030027884989976883,0.030034774914383888,0.030020933598279953
50,14.612724418610334,0.1095399995520711,0.10418542261375768,0.1,0.004185422613757678,0.04185422195215458,0.0,0.11011112481355667,0.0,0.0,False,-1.0058594170914148e-06,315.81634521484375,0.34163931012153625,5.543839733945788e-07,0.0,1.56249996052793e-07,0.9999998211860657,7.430221080780029,0.0,0.0,0.0,0.00130408292170614,0.0,0.0,100,0.2,0.226,0.12,982,1.2475175857543945,1.5000001192092896,0.11196809262037277,0.033305153250694275,0.057348430156707764,0.21424058079719543,-0.018729722127318382,0.010149624198675156,-0.037511494010686874,0.008774301037192345,0.11011112481355667,0.03272383287549019,0.9845061125705765,0.11011112481355667,0.03272383287549019,0.05545744299888611,0.07923676371574402,0.10304245352745056,0.15483708679676053,0.21520543098449707,0.03271574154496193,0.03272383287549019,0.03270907700061798
51,15.853054557293653,0.09996000001206994,0.10207271131291382,0.1,0.002072711312913811,0.020727111056427,0.0,0.10078504681587219,0.0,0.0,False,-2.617187419673428e-06,388.8917541503906,0.32250532507896423,1.4362630054165493e-06,0.0,1.9531249506599124e-07,0.9999998807907104,6.881265163421631,0.0,0.0,0.0,0.0015845713205635548,0.0,0.0,100,0.2,0.218,0.06,1018,1.2475175857543945,1.5000001192092896,0.10238473862409592,0.030154841020703316,0.057348430156707764,0.21424058079719543,-0.017366962507367134,0.009753977879881859,-0.03521864116191864,0.008158576674759388,0.10078504681587219,0.029651017859578133,0.9826474259739796,0.10078504681587219,0.029651017859578133,0.05547395348548889,0.061137273162603374,0.09741941094398499,0.14178247451782228,0.21518251299858093,0.0296441912651062,0.029651017859578133,0.029638199135661125
52,14.412260184556246,0.11017999989911914,0.10612635560601648,0.1,0.006126355606016473,0.06126354993380974,0.06126354993380974,0.10954289883375168,0.0,0.0,False,-1.9140625227009878e-06,292.9349670410156,0.33987319469451904,-2.5609915610402822e-06,0.0,2.2460937998403097e-07,0.9999998807907104,6.940282344818115,0.0,0.0,0.0,0.000700145261362195,0.0,0.0,100,0.2,0.234,0.13,884,1.2475175857543945,1.5000001192092896,0.11101162433624268,0.03568894416093826,0.057348430156707764,0.21424058079719543,-0.014786583371460438,0.009568014182150364,-0.03258679807186127,0.00924007035791874,0.10954289883375168,0.035161443054676056,0.9804283030024948,0.10954289883375168,0.035161443054676056,0.05561201646924019,0.057286548614501956,0.10770604014396667,0.15018141567705295,0.21532794833183289,0.03515496104955673,0.035161443054676056,0.03514953702688217
53,13.593762989073992,0.1012799999974668,0.10370317780174164,0.1,0.0037031778017416334,0.0370317743142389,0.0,0.10264374315738678,0.0,0.0,False,-8.300781360048859e-07,245.2381591796875,0.3225369155406952,2.2751885353500256e-06,0.0,-2.9296874259898686e-08,0.9999997615814209,7.3350934982299805,0.0,0.0,0.0,0.0005712966085411608,0.0,0.0,100,0.2,0.228,0.15,986,1.2475175857543945,1.5000001192092896,0.10378870368003845,0.042161546647548676,0.057348430156707764,0.21424061059951782,-0.012009575963020325,0.008692935109138489,-0.027956485748291016,0.010596984066069126,0.10264374315738678,0.04159722477197647,0.9855353056246213,0.10264374315738678,0.04159722477197647,0.05594635009765625,0.06011972725391526,0.0945415273308754,0.16187702119350433,0.21525728702545166,0.04159380495548248,0.04159722477197647,0.04159001633524895
54,13.384558391541242,0.09831999974325299,0.10101158877249732,0.1,0.00101158877249731,0.010115886713384427,0.0,0.10033220052719116,0.0,0.0,False,-6.127929736976512e-06,226.33096313476562,0.32166826725006104,5.9653348216670565e-06,0.0,9.765624753299562e-08,0.9999998807907104,7.588155746459961,0.0,0.0,0.0,0.002739389892667532,0.0,0.0,100,0.2,0.182,0.09,1100,1.2475175857543945,1.5000001192092896,0.10120018571615219,0.029759690165519714,0.057348430156707764,0.17879238724708557,-0.009330240078270435,0.00848846510052681,-0.024902326986193657,0.011354498565196991,0.10033220052719116,0.029411351308226585,0.9891988128721793,0.10033220052719116,0.029411351308226585,0.05610433220863342,0.06287360787391663,0.09518899023532867,0.13898179531096413,0.18025243282318115,0.02940727397799492,0.029411351308226585,0.02940174750983715
55,13.877665039002895,0.1087599996626377,0.10488579421756751,0.1,0.0048857942175675045,0.04885793728988132,0.0,0.1070769801735878,0.0,0.0,False,4.199218608391675e-07,251.44845581054688,0.33518359065055847,-9.796538051887183e-07,0.0,9.765624753299562e-09,0.9999998807907104,6.88909912109375,0.0,0.0,0.0,0.004608429502695799,0.0,0.0,100,0.2,0.212,0.16,948,1.2475175857543945,1.5000001192092896,0.1076626256108284,0.0329817570745945,0.057348430156707764,0.21424058079719543,-0.005884447600692511,0.007929343730211258,-0.020539402961730957,0.01304339338093996,0.1070769801735878,0.032716721296310425,0.9875903952647138,0.1070769801735878,0.032716721296310425,0.05637556314468384,0.0755200445652008,0.09931065514683723,0.16331873536109925,0.21612387895584106,0.03271368145942688,0.032716721296310425,0.03270836919546127
56,14.283127676963806,0.10061999975517393,0.10275289698637072,0.1,0.002752896986370712,0.027528967110810407,0.0,0.10230044275522232,0.0,0.0,False,8.300781360048859e-07,263.57012939453125,0.32503312826156616,-1.485063080508553e-06,0.0,-1.9531249506599124e-08,0.9999998211860657,7.1698808670043945,0.0,0.0,0.0,0.00203863438218832,0.0,0.0,100,0.2,0.178,0.12,896,1.2475175857543945,1.5000001192092896,0.10283675789833069,0.03081800788640976,0.057348430156707764,0.17068210244178772,-0.0054667298682034016,0.00857034232467413,-0.01979985460639,0.014095393940806389,0.10230044275522232,0.030532702803611755,0.9902136050402589,0.10230044275522232,0.030532702803611755,0.056332916021347046,0.06549085676670074,0.09460395574569702,0.15014836788176647,0.17220598459243774,0.030529268085956573,0.030532702803611755,0.030523188412189484
57,12.010398992657661,0.10687999987602234,0.10481644843119653,0.1,0.004816448431196524,0.04816447949551729,0.0,0.10521139949560165,0.0,0.0,False,-7.421875238833309e-07,162.80987548828125,0.3307701647281647,1.2870999626102275e-06,0.0,-9.765624753299562e-08,0.9999998807907104,7.175455570220947,0.0,0.0,0.0,0.0021197234746068716,0.0,0.0,100,0.2,0.238,0.09,992,1.2475175857543945,1.5000001192092896,0.10583392530679703,0.03369533643126488,0.057348430156707764,0.21424058079719543,-0.00628631142899394,0.009262684732675552,-0.021465027704834938,0.014721369370818138,0.10521139949560165,0.0333690382540226,0.9807431685685306,0.10521139949560165,0.0333690382540226,0.05619904398918152,0.06612313091754914,0.10029615461826324,0.14964064806699584,0.2160719931125641,0.033365894109010696,0.0333690382540226,0.03335824981331825
58,11.533277392983436,0.10888000001758337,0.10684822422438994,0.1,0.006848224224389937,0.06848223539567583,0.06848223539567583,0.10588778555393219,0.0,0.0,False,6.347656267280399e-07,141.48052978515625,0.33167383074760437,2.0143293113505933e-06,0.0,-2.9296874259898686e-08,0.9999998807907104,7.441535949707031,0.0,0.0,0.0,0.0014077465748414397,0.0,0.0,100,0.2,0.228,0.16,924,1.2475175857543945,1.5000001192092896,0.10665367543697357,0.034778859466314316,0.057348430156707764,0.21424058079719543,-0.007634878624230623,0.009623204357922077,-0.023559896275401115,0.015417678281664848,0.10588778555393219,0.034396279603242874,0.9858610372232446,0.10588778555393219,0.034396279603242874,0.05610683560371399,0.06453621983528207,0.10194440186023712,0.16038200557231902,0.21592718362808228,0.03439285233616829,0.034396279603242874,0.034385208040475845
59,12.9877573928535,0.10589999970421195,0.10637411196430094,0.1,0.0063741119643009325,0.063741113268898,0.063741113268898,0.1063428744673729,0.0,0.0,False,-4.39453117451194e-07,196.79638671875,0.3349444568157196,3.4035815588140395e-07,0.0,6.835937682581061e-08,1.0,7.241520881652832,0.0,0.0,0.0,0.0009775757789611816,0.0,0.0,100,0.2,0.226,0.04,1016,1.2475175857543945,1.5000001192092896,0.10712557286024094,0.027757978066802025,0.057348430156707764,0.21424058079719543,-0.007914748974144459,0.009845154359936714,-0.024213891476392746,0.01560695469379425,0.1063428744673729,0.027428369969129562,0.9823139325820198,0.1063428744673729,0.027428369969129562,0.056092798709869385,0.0746484100818634,0.10393942892551422,0.1417427346110344,0.21591264009475708,0.027423564344644547,0.027428369969129562,0.027413543313741684
60,13.817829299658538,0.10723999969661235,0.10680705583045665,0.1,0.00680705583045664,0.06807055149751125,0.06807055149751125,0.1071864441037178,0.0,0.0,False,-4.4921875996806193e-07,231.44635009765625,0.3337773382663727,-4.408655343013379e-07,0.0,9.765624753299562e-09,0.9999998211860657,6.894598960876465,0.0,0.0,0.0,0.0009178553009405732,0.0,0.0,100,0.2,0.238,0.11,978,1.2475175857543945,1.5000001192092896,0.10799440741539001,0.038073327392339706,0.057348430156707764,0.21424058079719543,-0.008043838664889336,0.009924645535647869,-0.026148386299610138,0.015239612199366093,0.1071864441037178,0.03766075149178505,0.9846492428334924,0.1071864441037178,0.03766075149178505,0.056132495403289795,0.06881294548511505,0.09806308150291443,0.16189054846762718,0.21597686409950256,0.03765685111284256,0.03766075149178505,0.03764944151043892
61,12.172302003473044,0.10523999975249171,0.10602352779147417,0.1,0.006023527791474165,0.060235271891214456,0.060235271891214456,0.10541990399360657,0.0,0.0,False,-1.9531249506599124e-07,157.38699340820312,0.33305197954177856,5.25678331086965e-07,0.0,-1.9531249506599124e-08,0.9999999403953552,7.372138500213623,0.0,0.0,0.0,0.0006583422073163092,0.0,0.0,100,0.2,0.178,0.08,968,1.2475175857543945,1.5000001192092896,0.10624854266643524,0.02705569379031658,0.057348430156707764,0.16804438829421997,-0.00840747356414795,0.010337847284972668,-0.02508711814880371,0.01699552871286869,0.10541990399360657,0.026713233441114426,0.9874462898921724,0.10541990399360657,0.026713233441114426,0.05608120560646057,0.0742681384086666,0.10299211740493774,0.1495827525854101,0.16996657848358154,0.02670823037624359,0.026713233441114426,0.026696564629673958
62,11.239639605760575,0.10469999992474914,0.10536176385811166,0.1,0.005361763858111657,0.05361763321935324,0.05361763321935324,0.10310906916856766,0.0,0.0,False,-1.279296839129529e-06,130.53921508789062,0.3276686668395996,-1.2204575341456803e-06,0.0,1.56249996052793e-07,0.9999998807907104,7.236485004425049,0.0,0.0,0.0,0.0014442605897784233,0.0,0.0,100,0.2,0.188,0.12,1164,1.2475175857543945,1.5000001192092896,0.1039028987288475,0.02920924872159958,0.057348430156707764,0.17515113949775696,-0.00820570532232523,0.010439394973218441,-0.02497328631579876,0.01551892515271902,0.10310906916856766,0.028845708817243576,0.9895513157818622,0.10310906916856766,0.028845708817243576,0.05606651306152344,0.07026094198226929,0.09923754632472992,0.14009664058683277,0.1768205761909485,0.028841223567724228,0.028845708817243576,0.02883048541843891
63,20.43642219352722,0.10576000000536442,0.10556088193173804,0.1,0.005560881931738038,0.055608813756499,0.055608813756499,0.1060389056801796,0.0,0.0,False,8.789062633240974e-08,637.8446655273438,0.33283987641334534,-6.575353239668402e-08,0.0,-6.835937682581061e-08,1.0,6.489439487457275,0.0,0.0,0.0,0.0009235729812644422,0.0,0.0,100,0.2,0.236,0.09,984,1.2475175857543945,1.5000001192092896,0.10654579848051071,0.033482834696769714,0.057348430156707764,0.21424061059951782,-0.00502812908962369,0.009897461161017418,-0.022728264331817627,0.017041200771927834,0.1060389056801796,0.03319145739078522,0.9827074447555593,0.1060389056801796,0.03319145739078522,0.056149303913116455,0.07099736332893372,0.10262449085712433,0.1464514374732971,0.21650496125221252,0.03318779170513153,0.03319145739078522,0.033179234713315964
64,13.306587854385375,0.10309999972954392,0.10433044083064098,0.1,0.0043304408306409775,0.04330440397596938,0.0,0.10246095806360245,0.0,0.0,False,-9.545898365104222e-07,180.85440063476562,0.32487714290618896,-5.350354399524804e-07,0.0,9.765624753299562e-08,0.9999998807907104,7.59929895401001,0.0,0.0,0.0,0.0013748172204941511,0.0,0.0,100,0.2,0.212,0.1,1042,1.2475175857543945,1.5000001192092896,0.10306178778409958,0.034063562750816345,0.057348430156707764,0.21424058079719543,-0.006056705955415964,0.010679112747311592,-0.024269049987196922,0.019627943634986877,0.10246095806360245,0.03369125351309776,0.983534337578421,0.10246095806360245,0.03369125351309776,0.05616122484207153,0.06820238828659057,0.09138250350952148,0.14059956967830656,0.21680301427841187,0.03368740901350975,0.03369125351309776,0.03367810696363449
