topology_seed,channel_seed,update_seed,failure_node,scenario,node_curvature,absolute_node_curvature,curvature_rank_desc,absolute_curvature_rank_desc,degree,betweenness,configured_broadcast_probability,mean_policy_probability,average_broadcast_probability,actual_tx_ratio,active_node_actual_tx_ratio,failure_node_activity_ratio,baseline_mean_aoi,failure_mean_aoi,delta_mean_aoi,relative_delta_mean_aoi,baseline_mean_max_aoi,failure_mean_max_aoi,delta_mean_max_aoi,relative_delta_mean_max_aoi,baseline_mean_min_aoi,failure_mean_min_aoi,delta_mean_min_aoi,relative_delta_mean_min_aoi,baseline_max_aoi,failure_max_aoi,delta_max_aoi,relative_delta_max_aoi,baseline_min_aoi,failure_min_aoi,delta_min_aoi,relative_delta_min_aoi
1,0,0,51,single_node_silence,0.2806637806637806,0.2806637806637806,14,14,6,0.00031950287052327867,0.1,0.1,0.1,0.09886734693877551,0.09986600700886415,0.0,11.230614409400124,16.014105194805193,4.7834907854050694,0.42593313340018557,38.486326530612246,498.20183673469387,459.7155102040816,11.944904895987444,0.0,0.0,0.0,,56.0,961.0,905.0,16.160714285714285,0.0,0.0,0.0,
1,0,0,52,single_node_silence,0.2753628533775593,0.2753628533775593,16,16,15,0.015920231746496337,0.1,0.1,0.1,0.09877755102040817,0.09977530406101835,0.0,11.230614409400124,16.06459764996908,4.833983240568957,0.43042909892114806,38.486326530612246,498.9836734693878,460.49734693877554,11.96521955849679,0.0,0.0,0.0,,56.0,995.0,939.0,16.767857142857142,0.0,0.0,0.0,
1,0,0,53,single_node_silence,0.359375,0.359375,5,5,4,0.0,0.1,0.1,0.1,0.09893673469387755,0.09993609565038136,0.0,11.230614409400124,15.980833477633476,4.750219068233353,0.42297054240036747,38.486326530612246,490.5265306122449,452.0402040816327,11.745475467035735,0.0,0.0,0.0,,56.0,999.0,943.0,16.839285714285715,0.0,0.0,0.0,
1,0,0,54,single_node_silence,0.23140914235510796,0.23140914235510796,32,32,16,0.013447032981656445,0.1,0.1,0.1,0.09890204081632653,0.09990105132962276,0.0,11.230614409400124,16.677257225314367,5.4466428159142435,0.4849817309510115,38.486326530612246,557.4163265306122,518.93,13.483490028263416,0.0,0.0,0.0,,56.0,1070.0,1014.0,18.107142857142858,0.0,0.0,0.0,
1,0,0,55,single_node_silence,0.359375,0.359375,6,6,4,0.0,0.1,0.1,0.1,0.09892448979591836,0.09992372706658421,0.0,11.230614409400124,15.872124510410227,4.641510101010104,0.4132908433865487,38.486326530612246,479.4318367346939,440.94551020408164,11.457199217320756,0.0,0.0,0.0,,56.0,943.0,887.0,15.839285714285714,0.0,0.0,0.0,
1,0,0,56,single_node_silence,0.13877443371686793,0.13877443371686793,68,69,16,0.146810742255811,0.1,0.1,0.1,0.09888775510204083,0.09988662131519276,0.0,11.230614409400124,16.420578190063907,5.189963780663783,0.4621264332893254,38.486326530612246,505.38938775510206,466.9030612244898,12.131660860204791,0.0,0.0,0.0,,56.0,989.0,933.0,16.660714285714285,0.0,0.0,0.0,
1,0,0,57,single_node_silence,-0.03142857142857149,0.03142857142857149,94,94,5,0.22122145155579545,0.1,0.1,0.1,0.09893673469387755,0.09993609565038136,0.0,11.230614409400124,17.340362193362193,6.109747783962069,0.5440261379509349,38.486326530612246,495.8116326530612,457.325306122449,11.882799616084164,0.0,0.0,0.0,,56.0,967.0,911.0,16.267857142857142,0.0,0.0,0.0,
1,0,0,58,single_node_silence,0.18530618686868688,0.18530618686868688,54,55,8,0.0011040521517439554,0.1,0.1,0.1,0.09886326530612244,0.09986188414759843,0.0,11.230614409400124,16.18178847660276,4.951174067202638,0.44086404240345584,38.486326530612246,506.28367346938774,467.7973469387755,12.154897313119422,0.0,0.0,0.0,,56.0,986.0,930.0,16.607142857142858,0.0,0.0,0.0,
1,0,0,59,single_node_silence,0.24316689204137612,0.24316689204137612,27,27,18,0.01267740141521035,0.1,0.1,0.1,0.09885510204081634,0.099853638425067,0.0,11.230614409400124,16.239316429602145,5.008702020202021,0.4459864649978271,38.486326530612246,519.7008163265306,481.2144897959183,12.503518344707635,0.0,0.0,0.0,,56.0,1007.0,951.0,16.982142857142858,0.0,0.0,0.0,
1,0,0,60,single_node_silence,0.24608514847857554,0.24608514847857554,26,26,13,0.005578256440828534,0.1,0.1,0.1,0.0988938775510204,0.09989280560709132,0.0,11.230614409400124,16.018954937126367,4.788340527726243,0.4263649657242581,38.486326530612246,493.4608163265306,454.9744897959184,11.821717758228472,0.0,0.0,0.0,,56.0,972.0,916.0,16.357142857142858,0.0,0.0,0.0,
1,0,0,61,single_node_silence,-0.049404761904761875,0.049404761904761875,96,89,6,0.3053026187180238,0.1,0.1,0.1,0.09885102040816326,0.09984951556380127,0.0,11.230614409400124,18.471278746650174,7.240664337250051,0.6447255754048105,38.486326530612246,503.4391836734694,464.95285714285717,12.080988212086986,0.0,0.0,0.0,,56.0,1001.0,945.0,16.875,0.0,0.0,0.0,
