slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement
6320,4.228205128205128,15.0,9.0,11.0,10.615384615384615,48.32179487179487,4,9,3,56,116
6330,4.923076923076923,15.0,10.0,13.0,11.051282051282051,53.03525641025641,2,5,2,14,31
6340,5.026923076923077,17.0,10.0,15.0,12.602564102564102,54.19423076923077,5,16,5,78,219
6350,5.083333333333333,17.0,11.0,13.0,12.653846153846153,53.819871794871794,2,10,2,122,444
6360,4.980769230769231,18.0,11.0,14.0,12.91025641025641,51.93141025641026,4,8,4,37,103
6370,5.01474358974359,20.0,12.0,15.0,14.192307692307692,53.0198717948718,5,11,4,49,139
6380,5.28974358974359,21.0,14.0,16.0,14.974358974358974,56.03782051282051,5,9,5,31,113
6390,5.564102564102564,23.0,15.0,18.0,15.871794871794872,57.41858974358974,3,11,3,112,385
6400,5.083333333333333,23.0,14.0,17.0,15.948717948717949,54.77884615384615,1,3,1,2,2
6410,4.553846153846154,18.0,11.0,16.0,14.525641025641026,51.738461538461536,4,9,4,68,318
6420,4.689102564102564,20.0,12.0,17.0,14.73076923076923,53.87179487179487,4,12,4,47,97
6430,5.295512820512821,22.0,12.0,18.0,15.294871794871796,59.3974358974359,2,6,2,4,7
6440,4.858333333333333,20.0,11.0,17.0,14.346153846153847,57.77820512820513,7,17,7,50,156
6450,4.543589743589743,22.0,12.0,15.0,13.948717948717949,53.248717948717946,4,11,4,75,282
6460,3.994871794871795,20.0,10.0,14.410000000000082,12.85897435897436,47.3974358974359,4,10,4,5,7
6470,3.7083333333333335,20.0,9.0,10.0,10.243589743589743,44.47115384615385,5,7,3,4,14
6480,3.9365384615384613,14.0,9.0,11.0,10.807692307692308,47.07371794871795,5,10,4,28,68
6490,3.658974358974359,14.0,10.0,14.0,12.051282051282051,48.12564102564102,7,16,6,90,314
6500,3.4583333333333335,14.0,10.0,14.0,11.794871794871796,48.01346153846154,6,13,5,62,138
6510,3.233974358974359,18.0,8.0,14.0,12.14102564102564,44.33589743589744,6,14,5,72,194
6520,3.3243589743589745,20.0,8.0,16.0,12.371794871794872,44.1051282051282,3,14,3,78,190
6530,3.4269230769230767,21.0,9.0,17.0,12.14102564102564,42.26217948717949,1,3,1,3,8
6540,3.4724358974358975,18.0,8.0,18.0,11.58974358974359,42.43333333333333,2,4,2,69,231
6550,3.924358974358974,19.0,9.0,19.0,12.205128205128204,47.551923076923075,5,10,4,15,21
6560,3.9474358974358976,22.0,8.0,12.0,11.564102564102564,46.873717948717946,4,13,3,136,445
6570,4.467307692307692,23.0,12.0,13.0,12.987179487179487,51.84551282051282,4,10,4,36,108
6580,4.7,25.0,12.099999999999909,15.0,14.73076923076923,55.118589743589745,4,9,3,36,129
6590,4.581410256410257,25.0,12.0,15.0,14.653846153846153,54.287179487179486,5,9,5,65,256
6600,4.964743589743589,17.0,11.0,17.0,15.423076923076923,53.98974358974359,3,10,3,67,215
6610,4.999358974358974,19.0,11.0,19.0,16.358974358974358,54.4775641025641,1,4,1,13,34
6620,4.514102564102564,20.0,11.0,20.0,15.897435897435898,49.628846153846155,7,11,6,91,380
6630,3.9974358974358974,20.0,12.0,20.0,15.884615384615385,46.694871794871794,3,5,3,4,4
6640,4.43525641025641,21.0,12.0,21.0,15.653846153846153,50.46153846153846,3,7,3,45,108
6650,3.364102564102564,21.0,8.0,15.0,12.76923076923077,43.21923076923077,7,12,4,67,309
6660,3.6615384615384614,21.0,9.0,11.0,10.294871794871796,45.31089743589744,6,11,5,16,40
6670,4.093589743589743,17.0,9.0,10.0,10.23076923076923,48.74423076923077,3,11,3,64,174
6680,4.364102564102564,18.0,10.0,12.0,11.102564102564102,52.07948717948718,1,1,1,1,3
6690,4.080128205128205,20.0,11.0,11.0,11.26923076923077,49.425,6,13,6,35,122
6700,4.246153846153846,15.0,10.0,12.0,11.615384615384615,49.61923076923077,4,12,4,56,215
6710,3.6615384615384614,13.0,11.0,12.0,11.538461538461538,47.66602564102564,2,4,1,6,8
6720,3.860897435897436,15.0,10.0,13.0,11.91025641025641,49.28782051282051,1,3,1,13,45
6730,3.885897435897436,14.0,11.0,14.0,12.987179487179487,49.39871794871795,1,4,1,35,118
6740,4.358333333333333,17.0,11.049999999999955,17.0,15.205128205128204,54.61538461538461,5,5,2,30,117
6750,3.6608974358974358,17.0,9.0,17.0,13.179487179487179,48.26025641025641,5,9,5,49,163
6760,4.476923076923077,18.0,9.0,18.0,13.384615384615385,52.021153846153844,4,12,4,42,110
6770,4.462179487179487,19.0,10.0,16.410000000000082,13.025641025641026,50.1224358974359,5,12,5,43,164
6780,4.638461538461539,21.0,9.0,15.0,12.205128205128204,49.72628205128205,5,11,4,18,70
6790,4.605769230769231,21.0,10.0,13.0,12.487179487179487,48.75512820512821,1,6,1,4,4
6800,4.553846153846154,22.0,11.0,13.0,12.0,48.93269230769231,3,8,3,62,196
6810,4.631410256410256,16.0,12.0,16.0,14.179487179487179,49.75769230769231,5,13,4,30,64
6820,4.458974358974359,17.0,12.0,17.0,15.217948717948717,49.10576923076923,5,11,5,5,10
