slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement
146,1.0710526315789475,3.0,2.0,3.0,2.9473684210526314,35.87894736842105,2,8,2,1,1
147,1.0842105263157895,3.0,3.0,3.0,3.0,34.15263157894737,3,15,3,25,33
148,1.1342105263157896,3.0,3.0,3.0,3.0,35.15263157894737,0,0,0,0,0
149,1.1789473684210525,3.0,3.0,3.0,3.0,33.507894736842104,4,15,4,27,40
150,1.081578947368421,3.0,3.0,3.0,3.0,32.06842105263158,1,9,1,22,37
151,1.231578947368421,3.0,3.0,3.0,3.0,33.06842105263158,0,0,0,0,0
152,1.1552631578947368,3.0,3.0,3.0,3.0,32.50526315789474,6,13,4,20,29
153,1.0921052631578947,3.0,3.0,3.0,3.0,31.88421052631579,1,7,1,14,24
154,1.105263157894737,3.0,3.0,3.0,3.0,32.27368421052632,5,13,3,12,14
155,1.1394736842105264,3.0,3.0,3.0,3.0,32.98684210526316,3,10,3,5,6
156,1.0710526315789475,3.0,3.0,3.0,3.0,32.82631578947368,1,7,1,13,26
157,1.1631578947368422,3.0,3.0,3.0,3.0,33.786842105263155,4,7,3,3,3
158,1.1157894736842104,3.0,3.0,3.0,3.0,32.421052631578945,4,13,4,32,37
159,1.0,3.0,3.0,3.0,3.0,30.773684210526316,4,11,4,33,44
160,1.1342105263157896,3.0,3.0,3.0,3.0,30.571052631578947,3,11,3,17,25
161,1.0657894736842106,4.0,3.0,4.0,3.4210526315789473,29.49736842105263,4,12,4,31,45
162,0.9868421052631579,4.0,3.0,4.0,3.3157894736842106,28.121052631578948,5,11,5,32,49
163,0.9157894736842105,4.0,3.0,3.2099999999999795,3.210526315789474,26.897368421052633,4,15,4,30,46
164,0.8736842105263158,4.0,3.0,3.0,3.1578947368421053,26.936842105263157,3,12,3,13,16
165,0.9289473684210526,4.0,3.0,4.0,3.3157894736842106,27.592105263157894,1,7,1,10,17
166,0.9078947368421053,4.0,3.0,3.0,3.1052631578947367,24.810526315789474,3,15,3,56,84
167,0.8605263157894737,3.0,3.0,3.0,3.0,24.028947368421054,3,13,3,22,37
168,0.9,3.0,3.0,3.0,3.0,24.78157894736842,3,9,3,2,4
169,0.9710526315789474,3.0,3.0,3.0,3.0,25.25,8,7,6,7,11
170,0.868421052631579,3.0,3.0,3.0,3.0,24.486842105263158,3,13,3,31,39
171,0.868421052631579,3.0,3.0,3.0,3.0,25.486842105263158,0,0,0,0,0
172,0.7526315789473684,3.0,3.0,3.0,3.0,23.9,4,14,4,46,63
173,0.7052631578947368,3.0,3.0,3.0,3.0,24.36315789473684,2,9,2,16,18
