node,af3_min_edge,af3_min_curvature,af3_min_normalized_score,orc_min_edge,orc_min_curvature,rank_score_af3_min,rank_score_af3_normalized,rank_score_orc_min,scenario_id,topology_seed
14,14-36,-6.0,0.2857142857142857,14-32,-0.06428571428571406,6.0,0.2857142857142857,0.06428571428571406,auto_007,398766571
15,3-15,-1.0,0.07692307692307693,15-33,0.16666666666666663,1.0,0.07692307692307693,-0.16666666666666663,auto_007,398766571
16,16-23,-7.0,0.3684210526315789,16-42,0.023809523809523725,7.0,0.3684210526315789,-0.023809523809523725,auto_007,398766571
17,17-26,-6.0,0.4,17-26,-0.11309523809523792,6.0,0.4,0.11309523809523792,auto_007,398766571
18,11-18,-2.0,0.18181818181818182,18-47,0.01388888888888884,2.0,0.18181818181818182,-0.01388888888888884,auto_007,398766571
19,19-41,-10.0,0.5263157894736842,19-41,-0.21969696969696972,10.0,0.5263157894736842,0.21969696969696972,auto_007,398766571
20,3-20,-4.0,0.21052631578947367,20-37,-0.053030303030303205,4.0,0.21052631578947367,0.053030303030303205,auto_007,398766571
21,17-21,-5.0,0.29411764705882354,17-21,0.0277777777777779,5.0,0.29411764705882354,-0.0277777777777779,auto_007,398766571
22,22-47,-4.0,0.4,22-47,-0.12499999999999978,4.0,0.4,0.12499999999999978,auto_007,398766571
23,23-32,-8.0,0.3076923076923077,23-32,-0.06696428571428581,8.0,0.3076923076923077,0.06696428571428581,auto_007,398766571
24,2-24,-12.0,0.6666666666666666,2-24,-0.3583333333333334,12.0,0.6666666666666666,0.3583333333333334,auto_007,398766571
25,25-37,-3.0,0.2,25-28,-0.028571428571428692,3.0,0.2,0.028571428571428692,auto_007,398766571
26,17-26,-6.0,0.4,17-26,-0.11309523809523792,6.0,0.4,0.11309523809523792,auto_007,398766571
27,6-27,-5.0,0.25,17-27,-0.08333333333333326,5.0,0.25,0.08333333333333326,auto_007,398766571
28,28-45,-8.0,0.4,24-28,-0.050000000000000266,8.0,0.4,0.050000000000000266,auto_007,398766571
29,8-29,-5.0,0.35714285714285715,8-29,0.0,5.0,0.35714285714285715,-0.0,auto_007,398766571
30,30-94,-12.0,0.6666666666666666,30-94,-0.49999999999999956,12.0,0.6666666666666666,0.49999999999999956,auto_007,398766571
31,24-31,-10.0,0.625,24-31,-0.3500000000000003,10.0,0.625,0.3500000000000003,auto_007,398766571
32,23-32,-8.0,0.3076923076923077,23-32,-0.06696428571428581,8.0,0.3076923076923077,0.06696428571428581,auto_007,398766571
33,30-33,-4.0,0.25,30-33,-0.030303030303030276,4.0,0.25,0.030303030303030276,auto_007,398766571
34,9-34,-6.0,0.2857142857142857,17-34,-0.07051282051282026,6.0,0.2857142857142857,0.07051282051282026,auto_007,398766571
35,24-35,-8.0,0.5714285714285714,24-35,-0.1875,8.0,0.5714285714285714,0.1875,auto_007,398766571
36,36-49,-8.0,0.34782608695652173,36-49,-0.13333333333333286,8.0,0.34782608695652173,0.13333333333333286,auto_007,398766571
37,2-37,-11.0,0.55,2-37,-0.3749999999999998,11.0,0.55,0.3749999999999998,auto_007,398766571
38,1-38,-5.0,0.25,1-38,-0.031468531468531236,5.0,0.25,0.031468531468531236,auto_007,398766571
39,39-42,-4.0,0.5714285714285714,39-42,-0.03333333333333344,4.0,0.5714285714285714,0.03333333333333344,auto_007,398766571
40,37-40,-3.0,0.2,28-40,-0.028571428571428914,3.0,0.2,0.028571428571428914,auto_007,398766571
41,19-41,-10.0,0.5263157894736842,19-41,-0.21969696969696972,10.0,0.5263157894736842,0.21969696969696972,auto_007,398766571
42,1-42,-6.0,0.4,39-42,-0.03333333333333344,6.0,0.4,0.03333333333333344,auto_007,398766571
43,5-43,-3.0,0.25,5-43,0.16666666666666685,3.0,0.25,-0.16666666666666685,auto_007,398766571
44,5-44,-8.0,0.7272727272727273,10-44,-0.04761904761904767,8.0,0.7272727272727273,0.04761904761904767,auto_007,398766571
45,45-46,-13.0,0.5909090909090909,45-46,-0.27976190476190443,13.0,0.5909090909090909,0.27976190476190443,auto_007,398766571
46,45-46,-13.0,0.5909090909090909,45-46,-0.27976190476190443,13.0,0.5909090909090909,0.27976190476190443,auto_007,398766571
47,22-47,-4.0,0.4,22-47,-0.12499999999999978,4.0,0.4,0.12499999999999978,auto_007,398766571
48,1-48,-6.0,0.2857142857142857,35-48,-0.0625,6.0,0.2857142857142857,0.0625,auto_007,398766571
49,2-49,-8.0,0.4,36-49,-0.13333333333333286,8.0,0.4,0.13333333333333286,auto_007,398766571
50,50-80,-2.0,0.14285714285714285,50-80,0.08750000000000002,2.0,0.14285714285714285,-0.08750000000000002,auto_007,398766571
51,51-60,1.0,0.0,51-99,0.19999999999999996,-1.0,0.0,-0.19999999999999996,auto_007,398766571
52,52-79,-12.0,0.5714285714285714,52-79,-0.2370129870129869,12.0,0.5714285714285714,0.2370129870129869,auto_007,398766571
53,53-91,-8.0,0.47058823529411764,53-91,-0.27727272727272734,8.0,0.47058823529411764,0.27727272727272734,auto_007,398766571
54,54-71,-6.0,0.4,54-71,-0.20000000000000018,6.0,0.4,0.20000000000000018,auto_007,398766571
55,55-63,-4.0,0.3076923076923077,55-63,0.042857142857142816,4.0,0.3076923076923077,-0.042857142857142816,auto_007,398766571
56,56-66,-9.0,0.5,56-66,-0.3181818181818179,9.0,0.5,0.3181818181818179,auto_007,398766571
57,8-57,-13.0,0.8125,8-57,-0.5303030303030298,13.0,0.8125,0.5303030303030298,auto_007,398766571
58,58-59,0.0,-0.0,58-59,0.22435897435897456,-0.0,-0.0,-0.22435897435897456,auto_007,398766571
59,59-72,-6.0,0.2857142857142857,59-72,-0.048076923076922906,6.0,0.2857142857142857,0.048076923076922906,auto_007,398766571
60,60-68,-7.0,0.4375,60-68,-0.15934065934065944,7.0,0.4375,0.15934065934065944,auto_007,398766571
61,61-79,-12.0,0.5,61-79,-0.3214285714285714,12.0,0.5,0.3214285714285714,auto_007,398766571
62,62-66,-7.0,0.4375,62-66,-0.21717171717171713,7.0,0.4375,0.21717171717171713,auto_007,398766571
63,55-63,-4.0,0.3076923076923077,55-63,0.042857142857142816,4.0,0.3076923076923077,-0.042857142857142816,auto_007,398766571
64,61-64,-10.0,0.5263157894736842,61-64,-0.2341269841269844,10.0,0.5263157894736842,0.2341269841269844,auto_007,398766571
65,52-65,-4.0,0.21052631578947367,52-65,0.0,4.0,0.21052631578947367,-0.0,auto_007,398766571
66,56-66,-9.0,0.5,56-66,-0.3181818181818179,9.0,0.5,0.3181818181818179,auto_007,398766571
67,67-86,1.0,0.0,67-86,0.1875,-1.0,0.0,-0.1875,auto_007,398766571
68,60-68,-7.0,0.4375,62-68,-0.17521367521367526,7.0,0.4375,0.17521367521367526,auto_007,398766571
69,69-71,-8.0,0.5714285714285714,69-71,-0.2625000000000002,8.0,0.5714285714285714,0.2625000000000002,auto_007,398766571
70,70-81,-5.0,0.45454545454545453,70-81,0.02678571428571419,5.0,0.45454545454545453,-0.02678571428571419,auto_007,398766571
71,69-71,-8.0,0.5714285714285714,69-71,-0.2625000000000002,8.0,0.5714285714285714,0.2625000000000002,auto_007,398766571
72,72-73,-10.0,0.5263157894736842,72-73,-0.23106060606060597,10.0,0.5263157894736842,0.23106060606060597,auto_007,398766571
73,72-73,-10.0,0.5263157894736842,72-73,-0.23106060606060597,10.0,0.5263157894736842,0.23106060606060597,auto_007,398766571
74,74-85,-9.0,0.75,74-85,-0.2999999999999998,9.0,0.75,0.2999999999999998,auto_007,398766571
75,75-98,-4.0,0.25,75-98,-0.10000000000000009,4.0,0.25,0.10000000000000009,auto_007,398766571
76,76-95,-7.0,0.4375,76-95,-0.22527472527472536,7.0,0.4375,0.22527472527472536,auto_007,398766571
77,59-77,0.0,-0.0,59-77,0.22435897435897456,-0.0,-0.0,-0.22435897435897456,auto_007,398766571
78,56-78,-2.0,0.18181818181818182,56-78,0.17045454545454541,2.0,0.18181818181818182,-0.17045454545454541,auto_007,398766571
79,52-79,-12.0,0.5714285714285714,61-79,-0.3214285714285714,12.0,0.5714285714285714,0.3214285714285714,auto_007,398766571
80,73-80,-3.0,0.2,73-80,0.051136363636363646,3.0,0.2,-0.051136363636363646,auto_007,398766571
81,70-81,-5.0,0.45454545454545453,81-91,-0.0844155844155845,5.0,0.45454545454545453,0.0844155844155845,auto_007,398766571
82,53-82,-1.0,0.07692307692307693,53-82,0.12857142857142856,1.0,0.07692307692307693,-0.12857142857142856,auto_007,398766571
83,83-98,-4.0,0.25,83-98,-0.10000000000000031,4.0,0.25,0.10000000000000031,auto_007,398766571
84,84-86,1.0,0.0,84-86,0.1875,-1.0,0.0,-0.1875,auto_007,398766571
85,74-85,-9.0,0.75,74-85,-0.2999999999999998,9.0,0.75,0.2999999999999998,auto_007,398766571
86,60-86,-2.0,0.18181818181818182,60-86,-0.08035714285714302,2.0,0.18181818181818182,0.08035714285714302,auto_007,398766571
87,69-87,-8.0,0.5714285714285714,69-87,-0.26249999999999996,8.0,0.5714285714285714,0.26249999999999996,auto_007,398766571
88,71-88,-1.0,0.1,71-88,0.24999999999999978,1.0,0.1,-0.24999999999999978,auto_007,398766571
89,54-89,1.0,0.0,54-89,0.19444444444444453,-1.0,0.0,-0.19444444444444453,auto_007,398766571
90,61-90,-3.0,0.14285714285714285,61-90,0.006493506493506662,3.0,0.14285714285714285,-0.006493506493506662,auto_007,398766571
91,53-91,-8.0,0.47058823529411764,53-91,-0.27727272727272734,8.0,0.47058823529411764,0.27727272727272734,auto_007,398766571
92,61-92,-10.0,0.5263157894736842,61-92,-0.23412698412698418,10.0,0.5263157894736842,0.23412698412698418,auto_007,398766571
93,83-93,-3.0,0.2,83-93,0.022222222222222254,3.0,0.2,-0.022222222222222254,auto_007,398766571
94,30-94,-12.0,0.6666666666666666,30-94,-0.49999999999999956,12.0,0.6666666666666666,0.49999999999999956,auto_007,398766571
95,94-95,-8.0,0.4,76-95,-0.22527472527472536,8.0,0.4,0.22527472527472536,auto_007,398766571
96,86-96,1.0,0.0,86-96,0.1875,-1.0,0.0,-0.1875,auto_007,398766571
97,94-97,-8.0,0.4,76-97,-0.22527472527472514,8.0,0.4,0.22527472527472514,auto_007,398766571
98,52-98,-5.0,0.29411764705882354,83-98,-0.10000000000000031,5.0,0.29411764705882354,0.10000000000000031,auto_007,398766571
99,62-99,-3.0,0.25,62-99,-0.1269841269841272,3.0,0.25,0.1269841269841272,auto_007,398766571
0,0-4,-5.0,0.25,0-4,-0.0071428571428568954,5.0,0.25,0.0071428571428568954,auto_008,2739845006
1,1-10,-12.0,0.4444444444444444,1-10,-0.26666666666666683,12.0,0.4444444444444444,0.26666666666666683,auto_008,2739845006
2,2-4,-5.0,0.25,2-4,-0.0071428571428568954,5.0,0.25,0.0071428571428568954,auto_008,2739845006
3,3-19,-8.0,0.7272727272727273,3-19,-0.36111111111111116,8.0,0.7272727272727273,0.36111111111111116,auto_008,2739845006
4,4-17,-10.0,0.4,4-42,-0.1165413533834585,10.0,0.4,0.1165413533834585,auto_008,2739845006
5,5-42,-13.0,0.41935483870967744,5-42,-0.16776315789473673,13.0,0.41935483870967744,0.16776315789473673,auto_008,2739845006
6,6-8,-4.0,0.25,6-42,0.052631578947368585,4.0,0.25,-0.052631578947368585,auto_008,2739845006
7,7-23,-17.0,0.6538461538461539,7-23,-0.3348214285714288,17.0,0.6538461538461539,0.3348214285714288,auto_008,2739845006
8,6-8,-4.0,0.25,8-43,0.13095238095238104,4.0,0.25,-0.13095238095238104,auto_008,2739845006
9,9-39,-6.0,0.3333333333333333,9-34,-0.1394230769230771,6.0,0.3333333333333333,0.1394230769230771,auto_008,2739845006
10,1-10,-12.0,0.4444444444444444,1-10,-0.26666666666666683,12.0,0.4444444444444444,0.26666666666666683,auto_008,2739845006
11,11-39,-14.0,0.5384615384615384,11-39,-0.2812500000000002,14.0,0.5384615384615384,0.2812500000000002,auto_008,2739845006
12,12-42,-14.0,0.5384615384615384,12-42,-0.22727272727272707,14.0,0.5384615384615384,0.22727272727272707,auto_008,2739845006
13,13-17,-11.0,0.4782608695652174,5-13,-0.13541666666666652,11.0,0.4782608695652174,0.13541666666666652,auto_008,2739845006
14,14-19,-4.0,0.4,14-19,-0.04166666666666674,4.0,0.4,0.04166666666666674,auto_008,2739845006
15,15-18,-5.0,0.25,15-18,0.0625,5.0,0.25,-0.0625,auto_008,2739845006
16,16-17,-5.0,0.19230769230769232,16-17,0.03333333333333344,5.0,0.19230769230769232,-0.03333333333333344,auto_008,2739845006
17,17-39,-13.0,0.52,17-39,-0.21666666666666656,13.0,0.52,0.21666666666666656,auto_008,2739845006
18,18-46,-11.0,0.3793103448275862,18-46,-0.1617647058823528,11.0,0.3793103448275862,0.1617647058823528,auto_008,2739845006
19,3-19,-8.0,0.7272727272727273,3-19,-0.36111111111111116,8.0,0.7272727272727273,0.36111111111111116,auto_008,2739845006
20,4-20,-3.0,0.16666666666666666,4-20,0.044642857142857095,3.0,0.16666666666666666,-0.044642857142857095,auto_008,2739845006
21,21-42,-13.0,0.52,21-42,-0.19999999999999973,13.0,0.52,0.19999999999999973,auto_008,2739845006
22,13-22,0.0,-0.0,13-22,0.16666666666666652,-0.0,-0.0,-0.16666666666666652,auto_008,2739845006
23,7-23,-17.0,0.6538461538461539,7-23,-0.3348214285714288,17.0,0.6538461538461539,0.3348214285714288,auto_008,2739845006
24,24-36,-5.0,0.45454545454545453,24-36,0.12500000000000022,5.0,0.45454545454545453,-0.12500000000000022,auto_008,2739845006
25,25-35,-13.0,0.8125,25-35,-0.40476190476190443,13.0,0.8125,0.40476190476190443,auto_008,2739845006
26,26-65,0.0,-0.0,26-65,0.0,-0.0,-0.0,-0.0,auto_008,2739845006
27,27-31,-12.0,1.0,27-31,-0.4999999999999998,12.0,1.0,0.4999999999999998,auto_008,2739845006
28,3-28,-4.0,0.21052631578947367,3-28,0.0277777777777779,4.0,0.21052631578947367,-0.0277777777777779,auto_008,2739845006
29,4-29,-5.0,0.25,4-29,-0.07857142857142829,5.0,0.25,0.07857142857142829,auto_008,2739845006
30,7-30,-2.0,0.11764705882352941,30-38,0.10389610389610404,2.0,0.11764705882352941,-0.10389610389610404,auto_008,2739845006
31,27-31,-12.0,1.0,27-31,-0.4999999999999998,12.0,1.0,0.4999999999999998,auto_008,2739845006
32,32-33,0.0,-0.0,32-33,0.19444444444444442,-0.0,-0.0,-0.19444444444444442,auto_008,2739845006
33,7-33,-7.0,0.3684210526315789,7-33,-0.10714285714285698,7.0,0.3684210526315789,0.10714285714285698,auto_008,2739845006
34,9-34,-5.0,0.29411764705882354,9-34,-0.1394230769230771,5.0,0.29411764705882354,0.1394230769230771,auto_008,2739845006
35,25-35,-13.0,0.8125,25-35,-0.40476190476190443,13.0,0.8125,0.40476190476190443,auto_008,2739845006
36,36-42,-6.0,0.2222222222222222,36-42,-0.030701754385964897,6.0,0.2222222222222222,0.030701754385964897,auto_008,2739845006
37,5-37,-11.0,0.55,5-37,-0.15625,11.0,0.55,0.15625,auto_008,2739845006
38,14-38,-3.0,0.2,14-38,0.005681818181818232,3.0,0.2,-0.005681818181818232,auto_008,2739845006
39,11-39,-14.0,0.5384615384615384,11-39,-0.2812500000000002,14.0,0.5384615384615384,0.2812500000000002,auto_008,2739845006
40,40-46,-11.0,0.3793103448275862,40-46,-0.1617647058823528,11.0,0.3793103448275862,0.1617647058823528,auto_008,2739845006
41,3-41,-4.0,0.21052631578947367,3-41,0.027777777777778012,4.0,0.21052631578947367,-0.027777777777778012,auto_008,2739845006
42,12-42,-14.0,0.5384615384615384,12-42,-0.22727272727272707,14.0,0.5384615384615384,0.22727272727272707,auto_008,2739845006
43,8-43,-4.0,0.25,42-43,0.05263157894736836,4.0,0.25,-0.05263157894736836,auto_008,2739845006
44,12-44,-2.0,0.18181818181818182,12-44,0.2272727272727273,2.0,0.18181818181818182,-0.2272727272727273,auto_008,2739845006
45,4-45,-5.0,0.25,4-45,-0.007142857142856673,5.0,0.25,0.007142857142856673,auto_008,2739845006
46,18-46,-11.0,0.3793103448275862,18-46,-0.1617647058823528,11.0,0.3793103448275862,0.1617647058823528,auto_008,2739845006
47,25-47,-12.0,0.8,25-47,-0.357142857142857,12.0,0.8,0.357142857142857,auto_008,2739845006
48,46-48,-3.0,0.14285714285714285,46-48,0.02941176470588247,3.0,0.14285714285714285,-0.02941176470588247,auto_008,2739845006
49,46-49,-6.0,0.2857142857142857,46-49,-0.0625,6.0,0.2857142857142857,0.0625,auto_008,2739845006
50,50-54,5.0,0.0,50-54,0.39583333333333337,-5.0,0.0,-0.39583333333333337,auto_008,2739845006
51,51-94,-8.0,0.7272727272727273,51-94,-0.3303571428571428,8.0,0.7272727272727273,0.3303571428571428,auto_008,2739845006
52,52-55,-12.0,0.8,52-55,-0.49431818181818166,12.0,0.8,0.49431818181818166,auto_008,2739845006
53,53-84,-14.0,0.7,53-84,-0.3125,14.0,0.7,0.3125,auto_008,2739845006
54,51-54,-6.0,0.5,51-54,-0.25,6.0,0.5,0.25,auto_008,2739845006
55,52-55,-12.0,0.8,52-55,-0.49431818181818166,12.0,0.8,0.49431818181818166,auto_008,2739845006
56,56-69,-7.0,0.3181818181818182,56-69,0.0,7.0,0.3181818181818182,-0.0,auto_008,2739845006
57,57-72,-7.0,0.4375,57-72,-0.033333333333333215,7.0,0.4375,0.033333333333333215,auto_008,2739845006
58,58-93,-6.0,0.4,58-93,0.07857142857142885,6.0,0.4,-0.07857142857142885,auto_008,2739845006
59,59-83,-9.0,0.5,59-83,-0.06666666666666687,9.0,0.5,0.06666666666666687,auto_008,2739845006
60,60-90,-8.0,0.7272727272727273,60-90,-0.10227272727272729,8.0,0.7272727272727273,0.10227272727272729,auto_008,2739845006
61,61-79,-6.0,0.2857142857142857,61-79,-0.02777777777777768,6.0,0.2857142857142857,0.02777777777777768,auto_008,2739845006
62,62-79,-7.0,0.3181818181818182,62-79,-0.0424836601307188,7.0,0.3181818181818182,0.0424836601307188,auto_008,2739845006
63,63-76,-2.0,0.18181818181818182,63-76,0.11111111111111094,2.0,0.18181818181818182,-0.11111111111111094,auto_008,2739845006
64,64-68,-5.0,0.45454545454545453,52-64,-0.04166666666666674,5.0,0.45454545454545453,0.04166666666666674,auto_008,2739845006
65,47-65,-4.0,0.5714285714285714,47-65,-0.20000000000000018,4.0,0.5714285714285714,0.20000000000000018,auto_008,2739845006
66,66-79,-8.0,0.7272727272727273,66-79,-2.220446049250313e-16,8.0,0.7272727272727273,2.220446049250313e-16,auto_008,2739845006
67,52-67,-5.0,0.45454545454545453,52-67,-0.2053571428571428,5.0,0.45454545454545453,0.2053571428571428,auto_008,2739845006
68,55-68,-7.0,0.5384615384615384,55-68,-0.25757575757575757,7.0,0.5384615384615384,0.25757575757575757,auto_008,2739845006
69,69-70,-10.0,1.0,69-70,-0.4750000000000001,10.0,1.0,0.4750000000000001,auto_008,2739845006
70,69-70,-10.0,1.0,69-70,-0.4750000000000001,10.0,1.0,0.4750000000000001,auto_008,2739845006
71,71-92,-3.0,0.14285714285714285,71-92,0.19047619047619058,3.0,0.14285714285714285,-0.19047619047619058,auto_008,2739845006
72,57-72,-7.0,0.4375,57-72,-0.033333333333333215,7.0,0.4375,0.033333333333333215,auto_008,2739845006
73,73-79,-6.0,0.2857142857142857,73-79,-0.02777777777777768,6.0,0.2857142857142857,0.02777777777777768,auto_008,2739845006
74,74-93,-9.0,0.5,74-93,0.02941176470588225,9.0,0.5,-0.02941176470588225,auto_008,2739845006
75,59-75,-4.0,0.5714285714285714,75-90,-0.125,4.0,0.5714285714285714,0.125,auto_008,2739845006
76,55-76,-7.0,0.4375,55-76,-0.3131313131313129,7.0,0.4375,0.3131313131313129,auto_008,2739845006
77,60-77,-3.0,0.2,60-77,0.1647727272727273,3.0,0.2,-0.1647727272727273,auto_008,2739845006
78,78-98,-3.0,0.3333333333333333,78-98,-0.04761904761904767,3.0,0.3333333333333333,0.04761904761904767,auto_008,2739845006
79,66-79,-8.0,0.7272727272727273,79-90,-0.05555555555555558,8.0,0.7272727272727273,0.05555555555555558,auto_008,2739845006
80,55-80,-3.0,0.14285714285714285,55-80,0.0032467532467533866,3.0,0.14285714285714285,-0.0032467532467533866,auto_008,2739845006
81,81-82,-11.0,0.6470588235294118,81-82,-0.10714285714285698,11.0,0.6470588235294118,0.10714285714285698,auto_008,2739845006
82,81-82,-11.0,0.6470588235294118,81-82,-0.10714285714285698,11.0,0.6470588235294118,0.10714285714285698,auto_008,2739845006
83,59-83,-9.0,0.5,55-83,-0.08484848484848495,9.0,0.5,0.08484848484848495,auto_008,2739845006
84,53-84,-14.0,0.7,53-84,-0.3125,14.0,0.7,0.3125,auto_008,2739845006
85,55-85,-3.0,0.14285714285714285,55-85,0.0032467532467533866,3.0,0.14285714285714285,-0.0032467532467533866,auto_008,2739845006
86,62-86,-7.0,0.3181818181818182,62-86,0.006535947712418166,7.0,0.3181818181818182,-0.006535947712418166,auto_008,2739845006
87,54-87,5.0,0.0,54-87,0.39583333333333315,-5.0,0.0,-0.39583333333333315,auto_008,2739845006
88,83-88,-8.0,0.47058823529411764,83-88,-0.033333333333333215,8.0,0.47058823529411764,0.033333333333333215,auto_008,2739845006
89,64-89,2.0,0.0,51-89,0.28749999999999987,-2.0,0.0,-0.28749999999999987,auto_008,2739845006
90,60-90,-8.0,0.7272727272727273,75-90,-0.125,8.0,0.7272727272727273,0.125,auto_008,2739845006
91,52-91,-5.0,0.45454545454545453,52-91,-0.20535714285714302,5.0,0.45454545454545453,0.20535714285714302,auto_008,2739845006
92,55-92,-10.0,0.4,55-92,-0.06818181818181812,10.0,0.4,0.06818181818181812,auto_008,2739845006
93,74-93,-9.0,0.5,90-93,-0.07499999999999996,9.0,0.5,0.07499999999999996,auto_008,2739845006
94,51-94,-8.0,0.7272727272727273,51-94,-0.3303571428571428,8.0,0.7272727272727273,0.3303571428571428,auto_008,2739845006
95,52-95,-2.0,0.18181818181818182,52-95,-0.017857142857142794,2.0,0.18181818181818182,0.017857142857142794,auto_008,2739845006
96,54-96,5.0,0.0,54-96,0.39583333333333326,-5.0,0.0,-0.39583333333333326,auto_008,2739845006
97,55-97,-4.0,0.18181818181818182,55-97,-0.018181818181818077,4.0,0.18181818181818182,0.018181818181818077,auto_008,2739845006
98,78-98,-3.0,0.3333333333333333,65-98,-0.16666666666666674,3.0,0.3333333333333333,0.16666666666666674,auto_008,2739845006
99,84-99,-11.0,0.55,84-99,-0.21875,11.0,0.55,0.21875,auto_008,2739845006
0,0-25,-9.0,0.75,0-25,-0.33333333333333326,9.0,0.75,0.33333333333333326,auto_009,1012198596
1,1-30,-4.0,0.21052631578947367,1-30,-0.07196969696969702,4.0,0.21052631578947367,0.07196969696969702,auto_009,1012198596
2,2-22,-7.0,0.4375,2-22,-0.22916666666666652,7.0,0.4375,0.22916666666666652,auto_009,1012198596
3,3-11,-10.0,0.7692307692307693,3-11,-0.5833333333333337,10.0,0.7692307692307693,0.5833333333333337,auto_009,1012198596
4,4-33,-3.0,0.3333333333333333,4-45,0.06944444444444442,3.0,0.3333333333333333,-0.06944444444444442,auto_009,1012198596
5,0-5,-3.0,0.16666666666666666,5-45,-0.033333333333333215,3.0,0.16666666666666666,0.033333333333333215,auto_009,1012198596
