scenario_id,node,method,rank,score
auto_010,60,af3_normalized,24.5,0.5
auto_010,61,af3_normalized,73.0,0.21052631578947367
auto_010,62,af3_normalized,39.0,0.4
auto_010,63,af3_normalized,47.0,0.375
auto_010,64,af3_normalized,53.5,0.35714285714285715
auto_010,65,af3_normalized,53.5,0.35714285714285715
auto_010,66,af3_normalized,64.0,0.2857142857142857
auto_010,67,af3_normalized,68.5,0.25
auto_010,68,af3_normalized,2.5,1.0
auto_010,69,af3_normalized,39.0,0.4
auto_010,70,af3_normalized,27.5,0.4782608695652174
auto_010,71,af3_normalized,62.0,0.3076923076923077
auto_010,72,af3_normalized,11.0,0.6
auto_010,73,af3_normalized,47.0,0.375
auto_010,74,af3_normalized,39.0,0.4
auto_010,75,af3_normalized,14.0,0.5714285714285714
auto_010,76,af3_normalized,39.0,0.4
auto_010,77,af3_normalized,68.5,0.25
auto_010,78,af3_normalized,78.5,0.19230769230769232
auto_010,79,af3_normalized,27.5,0.4782608695652174
auto_010,80,af3_normalized,29.5,0.45454545454545453
auto_010,81,af3_normalized,92.5,0.1
auto_010,82,af3_normalized,68.5,0.25
auto_010,83,af3_normalized,47.0,0.375
auto_010,84,af3_normalized,53.5,0.35714285714285715
auto_010,85,af3_normalized,39.0,0.4
auto_010,86,af3_normalized,39.0,0.4
auto_010,87,af3_normalized,59.0,0.3333333333333333
auto_010,88,af3_normalized,53.5,0.35714285714285715
auto_010,89,af3_normalized,53.5,0.35714285714285715
auto_010,90,af3_normalized,62.0,0.3076923076923077
auto_010,91,af3_normalized,68.5,0.25
auto_010,92,af3_normalized,24.5,0.5
auto_010,93,af3_normalized,75.5,0.2
auto_010,94,af3_normalized,47.0,0.375
auto_010,95,af3_normalized,83.5,0.16666666666666666
auto_010,96,af3_normalized,39.0,0.4
auto_010,97,af3_normalized,68.5,0.25
auto_010,98,af3_normalized,68.5,0.25
auto_010,99,af3_normalized,78.5,0.19230769230769232
auto_010,0,orc_min,23.0,0.2658730158730154
auto_010,1,orc_min,64.0,0.04444444444444429
auto_010,2,orc_min,10.5,0.3928571428571428
auto_010,3,orc_min,44.0,0.1298701298701299
auto_010,4,orc_min,26.0,0.202020202020202
auto_010,5,orc_min,7.0,0.49494949494949436
auto_010,6,orc_min,15.0,0.34415584415584366
auto_010,7,orc_min,88.0,-0.07342657342657344
auto_010,8,orc_min,21.5,0.2658730158730156
auto_010,9,orc_min,100.0,-0.3785714285714288
auto_010,10,orc_min,13.0,0.3538461538461537
auto_010,11,orc_min,57.0,0.08750000000000036
auto_010,12,orc_min,12.0,0.38888888888888884
auto_010,13,orc_min,9.0,0.43162393162393187
auto_010,14,orc_min,70.0,0.013888888888888618
auto_010,15,orc_min,68.0,0.025000000000000133
auto_010,16,orc_min,63.0,0.04861111111111094
auto_010,17,orc_min,97.0,-0.24444444444444446
auto_010,18,orc_min,43.0,0.13131313131313127
auto_010,19,orc_min,47.0,0.12222222222222245
auto_010,20,orc_min,83.0,-0.06060606060606055
auto_010,21,orc_min,21.5,0.2658730158730156
auto_010,22,orc_min,3.5,0.5833333333333333
auto_010,23,orc_min,95.0,-0.18333333333333324
auto_010,24,orc_min,78.0,-0.04166666666666663
auto_010,25,orc_min,98.0,-0.24444444444444458
auto_010,26,orc_min,3.5,0.5833333333333333
auto_010,27,orc_min,81.0,-0.053571428571428714
auto_010,28,orc_min,10.5,0.3928571428571428
auto_010,29,orc_min,84.0,-0.06249999999999978
auto_010,30,orc_min,89.0,-0.07342657342657366
auto_010,31,orc_min,75.0,-0.025000000000000022
auto_010,32,orc_min,60.5,0.07499999999999996
auto_010,33,orc_min,96.0,-0.22377622377622408
auto_010,34,orc_min,60.5,0.07499999999999996
auto_010,35,orc_min,80.0,-0.05357142857142849
auto_010,36,orc_min,15.0,0.34415584415584366
auto_010,37,orc_min,76.0,-0.025000000000000244
auto_010,38,orc_min,94.0,-0.18181818181818188
auto_010,39,orc_min,34.0,0.16233766233766223
auto_010,40,orc_min,99.0,-0.2499999999999999
auto_010,41,orc_min,5.5,0.5227272727272725
auto_010,42,orc_min,19.5,0.3076923076923077
auto_010,43,orc_min,15.0,0.34415584415584366
auto_010,44,orc_min,72.0,-0.017857142857142794
auto_010,45,orc_min,62.0,0.054545454545454675
auto_010,46,orc_min,19.5,0.3076923076923077
auto_010,47,orc_min,31.0,0.19805194805194826
auto_010,48,orc_min,55.0,0.09659090909090873
auto_010,49,orc_min,85.0,-0.06493506493506496
auto_010,50,orc_min,27.5,0.20000000000000018
auto_010,51,orc_min,73.0,-0.018181818181818188
auto_010,52,orc_min,1.5,0.6000000000000001
auto_010,53,orc_min,92.0,-0.13333333333333353
auto_010,54,orc_min,29.5,0.19999999999999996
auto_010,55,orc_min,5.5,0.5227272727272725
auto_010,56,orc_min,17.5,0.32051282051282026
auto_010,57,orc_min,50.0,0.11764705882352922
auto_010,58,orc_min,39.5,0.1367521367521367
auto_010,59,orc_min,90.0,-0.08333333333333326
auto_010,60,orc_min,24.5,0.2333333333333334
auto_010,61,orc_min,77.0,-0.026785714285714635
auto_010,62,orc_min,35.0,0.15476190476190466
auto_010,63,orc_min,45.5,0.12820512820512797
auto_010,64,orc_min,65.0,0.04166666666666652
auto_010,65,orc_min,82.0,-0.05384615384615399
auto_010,66,orc_min,24.5,0.2333333333333334
auto_010,67,orc_min,53.0,0.11688311688311659
auto_010,68,orc_min,1.5,0.6000000000000001
auto_010,69,orc_min,56.0,0.08888888888888857
auto_010,70,orc_min,36.5,0.1499999999999999
auto_010,71,orc_min,32.5,0.16666666666666674
auto_010,72,orc_min,8.0,0.4722222222222223
auto_010,73,orc_min,49.0,0.1179487179487182
auto_010,74,orc_min,69.0,0.016666666666666607
auto_010,75,orc_min,27.5,0.20000000000000018
auto_010,76,orc_min,48.0,0.1215686274509804
auto_010,77,orc_min,86.0,-0.07107843137254932
auto_010,78,orc_min,66.5,0.033333333333333215
auto_010,79,orc_min,36.5,0.1499999999999999
auto_010,80,orc_min,29.5,0.19999999999999996
auto_010,81,orc_min,91.0,-0.1333333333333333
auto_010,82,orc_min,51.5,0.11688311688311681
auto_010,83,orc_min,41.0,0.1367521367521365
auto_010,84,orc_min,51.5,0.11688311688311681
auto_010,85,orc_min,38.0,0.1428571428571428
auto_010,86,orc_min,42.0,0.13333333333333308
auto_010,87,orc_min,39.5,0.1367521367521367
auto_010,88,orc_min,93.0,-0.1692307692307694
auto_010,89,orc_min,58.0,0.08333333333333326
auto_010,90,orc_min,32.5,0.16666666666666674
auto_010,91,orc_min,54.0,0.09999999999999987
auto_010,92,orc_min,17.5,0.32051282051282026
auto_010,93,orc_min,79.0,-0.04861111111111138
auto_010,94,orc_min,45.5,0.12820512820512797
auto_010,95,orc_min,87.0,-0.07142857142857151
auto_010,96,orc_min,59.0,0.0777777777777775
auto_010,97,orc_min,74.0,-0.0181818181818183
auto_010,98,orc_min,71.0,0.011111111111111294
auto_010,99,orc_min,66.5,0.033333333333333215
auto_011,0,af3_min,88.0,2.0
auto_011,1,af3_min,60.5,5.0
auto_011,2,af3_min,17.0,10.0
auto_011,3,af3_min,72.5,4.0
auto_011,4,af3_min,88.0,2.0
auto_011,5,af3_min,9.5,12.0
auto_011,6,af3_min,45.0,7.0
auto_011,7,af3_min,52.0,6.0
auto_011,8,af3_min,82.5,3.0
auto_011,9,af3_min,60.5,5.0
auto_011,10,af3_min,95.5,-0.0
auto_011,11,af3_min,60.5,5.0
auto_011,12,af3_min,12.0,11.0
auto_011,13,af3_min,72.5,4.0
auto_011,14,af3_min,72.5,4.0
auto_011,15,af3_min,72.5,4.0
auto_011,16,af3_min,27.0,9.0
auto_011,17,af3_min,72.5,4.0
auto_011,18,af3_min,27.0,9.0
auto_011,19,af3_min,72.5,4.0
auto_011,20,af3_min,60.5,5.0
auto_011,21,af3_min,95.5,-0.0
auto_011,22,af3_min,27.0,9.0
auto_011,23,af3_min,92.0,1.0
auto_011,24,af3_min,95.5,-0.0
auto_011,25,af3_min,9.5,12.0
auto_011,26,af3_min,52.0,6.0
auto_011,27,af3_min,45.0,7.0
auto_011,28,af3_min,52.0,6.0
auto_011,29,af3_min,82.5,3.0
auto_011,30,af3_min,45.0,7.0
auto_011,31,af3_min,72.5,4.0
auto_011,32,af3_min,95.5,-0.0
auto_011,33,af3_min,37.0,8.0
auto_011,34,af3_min,17.0,10.0
auto_011,35,af3_min,37.0,8.0
auto_011,36,af3_min,60.5,5.0
auto_011,37,af3_min,60.5,5.0
auto_011,38,af3_min,27.0,9.0
auto_011,39,af3_min,72.5,4.0
auto_011,40,af3_min,60.5,5.0
auto_011,41,af3_min,37.0,8.0
auto_011,42,af3_min,37.0,8.0
auto_011,43,af3_min,27.0,9.0
auto_011,44,af3_min,88.0,2.0
auto_011,45,af3_min,92.0,1.0
auto_011,46,af3_min,98.5,-1.0
auto_011,47,af3_min,52.0,6.0
auto_011,48,af3_min,98.5,-1.0
auto_011,49,af3_min,92.0,1.0
auto_011,50,af3_min,27.0,9.0
auto_011,51,af3_min,1.5,14.0
auto_011,52,af3_min,37.0,8.0
auto_011,53,af3_min,45.0,7.0
auto_011,54,af3_min,60.5,5.0
auto_011,55,af3_min,88.0,2.0
auto_011,56,af3_min,17.0,10.0
auto_011,57,af3_min,5.0,13.0
auto_011,58,af3_min,9.5,12.0
auto_011,59,af3_min,37.0,8.0
auto_011,60,af3_min,27.0,9.0
auto_011,61,af3_min,5.0,13.0
auto_011,62,af3_min,37.0,8.0
auto_011,63,af3_min,72.5,4.0
auto_011,64,af3_min,82.5,3.0
auto_011,65,af3_min,45.0,7.0
auto_011,66,af3_min,45.0,7.0
auto_011,67,af3_min,9.5,12.0
auto_011,68,af3_min,72.5,4.0
auto_011,69,af3_min,17.0,10.0
auto_011,70,af3_min,72.5,4.0
auto_011,71,af3_min,72.5,4.0
auto_011,72,af3_min,5.0,13.0
auto_011,73,af3_min,27.0,9.0
auto_011,74,af3_min,100.0,-2.0
auto_011,75,af3_min,27.0,9.0
auto_011,76,af3_min,27.0,9.0
auto_011,77,af3_min,60.5,5.0
auto_011,78,af3_min,52.0,6.0
auto_011,79,af3_min,52.0,6.0
auto_011,80,af3_min,5.0,13.0
auto_011,81,af3_min,60.5,5.0
auto_011,82,af3_min,5.0,13.0
auto_011,83,af3_min,82.5,3.0
auto_011,84,af3_min,1.5,14.0
auto_011,85,af3_min,45.0,7.0
auto_011,86,af3_min,88.0,2.0
auto_011,87,af3_min,52.0,6.0
auto_011,88,af3_min,82.5,3.0
auto_011,89,af3_min,17.0,10.0
auto_011,90,af3_min,72.5,4.0
auto_011,91,af3_min,82.5,3.0
auto_011,92,af3_min,17.0,10.0
auto_011,93,af3_min,37.0,8.0
auto_011,94,af3_min,17.0,10.0
auto_011,95,af3_min,72.5,4.0
auto_011,96,af3_min,27.0,9.0
auto_011,97,af3_min,37.0,8.0
auto_011,98,af3_min,17.0,10.0
auto_011,99,af3_min,17.0,10.0
auto_011,0,af3_normalized,88.0,0.14285714285714285
auto_011,1,af3_normalized,10.5,0.625
auto_011,2,af3_normalized,10.5,0.625
auto_011,3,af3_normalized,73.5,0.25
auto_011,4,af3_normalized,88.0,0.14285714285714285
auto_011,5,af3_normalized,2.5,0.8
auto_011,6,af3_normalized,24.5,0.5384615384615384
auto_011,7,af3_normalized,33.0,0.5
auto_011,8,af3_normalized,73.5,0.25
auto_011,9,af3_normalized,10.5,0.625
auto_011,10,af3_normalized,97.0,-0.0
auto_011,11,af3_normalized,43.5,0.45454545454545453
auto_011,12,af3_normalized,1.0,1.0
auto_011,13,af3_normalized,73.5,0.25
auto_011,14,af3_normalized,73.5,0.25
auto_011,15,af3_normalized,73.5,0.25
auto_011,16,af3_normalized,16.0,0.6
auto_011,17,af3_normalized,73.5,0.25
auto_011,18,af3_normalized,16.0,0.6
auto_011,19,af3_normalized,61.0,0.3076923076923077
auto_011,20,af3_normalized,43.5,0.45454545454545453
auto_011,21,af3_normalized,97.0,-0.0
auto_011,22,af3_normalized,16.0,0.6
auto_011,23,af3_normalized,91.0,0.07692307692307693
auto_011,24,af3_normalized,97.0,-0.0
auto_011,25,af3_normalized,2.5,0.8
auto_011,26,af3_normalized,33.0,0.5
auto_011,27,af3_normalized,24.5,0.5384615384615384
auto_011,28,af3_normalized,33.0,0.5
auto_011,29,af3_normalized,85.0,0.16666666666666666
auto_011,30,af3_normalized,54.0,0.3684210526315789
auto_011,31,af3_normalized,79.0,0.21052631578947367
auto_011,32,af3_normalized,97.0,-0.0
auto_011,33,af3_normalized,20.5,0.5714285714285714
auto_011,34,af3_normalized,10.5,0.625
auto_011,35,af3_normalized,5.0,0.7272727272727273
auto_011,36,af3_normalized,65.5,0.29411764705882354
auto_011,37,af3_normalized,65.5,0.29411764705882354
auto_011,38,af3_normalized,33.0,0.5
auto_011,39,af3_normalized,73.5,0.25
auto_011,40,af3_normalized,73.5,0.25
auto_011,41,af3_normalized,20.5,0.5714285714285714
auto_011,42,af3_normalized,20.5,0.5714285714285714
auto_011,43,af3_normalized,33.0,0.5
auto_011,44,af3_normalized,82.5,0.18181818181818182
auto_011,45,af3_normalized,92.5,0.0625
auto_011,46,af3_normalized,97.0,0.0
auto_011,47,af3_normalized,56.5,0.3333333333333333
auto_011,48,af3_normalized,97.0,0.0
auto_011,49,af3_normalized,92.5,0.0625
auto_011,50,af3_normalized,49.5,0.42857142857142855
auto_011,51,af3_normalized,13.5,0.6086956521739131
auto_011,52,af3_normalized,38.5,0.47058823529411764
auto_011,53,af3_normalized,58.0,0.3181818181818182
auto_011,54,af3_normalized,65.5,0.29411764705882354
auto_011,55,af3_normalized,88.0,0.14285714285714285
auto_011,56,af3_normalized,43.5,0.45454545454545453
auto_011,57,af3_normalized,6.0,0.6842105263157895
auto_011,58,af3_normalized,7.5,0.6666666666666666
auto_011,59,af3_normalized,52.5,0.4
auto_011,60,af3_normalized,49.5,0.42857142857142855
auto_011,61,af3_normalized,18.0,0.5909090909090909
auto_011,62,af3_normalized,61.0,0.3076923076923077
auto_011,63,af3_normalized,61.0,0.3076923076923077
auto_011,64,af3_normalized,73.5,0.25
auto_011,65,af3_normalized,47.0,0.4375
auto_011,66,af3_normalized,24.5,0.5384615384615384
auto_011,67,af3_normalized,7.5,0.6666666666666666
auto_011,68,af3_normalized,82.5,0.18181818181818182
auto_011,69,af3_normalized,43.5,0.45454545454545453
auto_011,70,af3_normalized,82.5,0.18181818181818182
auto_011,71,af3_normalized,61.0,0.3076923076923077
auto_011,72,af3_normalized,40.0,0.4642857142857143
auto_011,73,af3_normalized,49.5,0.42857142857142855
auto_011,74,af3_normalized,97.0,0.0
auto_011,75,af3_normalized,33.0,0.5
auto_011,76,af3_normalized,49.5,0.42857142857142855
auto_011,77,af3_normalized,73.5,0.25
auto_011,78,af3_normalized,33.0,0.5
auto_011,79,af3_normalized,68.0,0.2857142857142857
auto_011,80,af3_normalized,27.5,0.52
auto_011,81,af3_normalized,65.5,0.29411764705882354
auto_011,82,af3_normalized,27.5,0.52
auto_011,83,af3_normalized,56.5,0.3333333333333333
auto_011,84,af3_normalized,13.5,0.6086956521739131
auto_011,85,af3_normalized,24.5,0.5384615384615384
auto_011,86,af3_normalized,88.0,0.14285714285714285
auto_011,87,af3_normalized,33.0,0.5
auto_011,88,af3_normalized,80.0,0.2
auto_011,89,af3_normalized,43.5,0.45454545454545453
auto_011,90,af3_normalized,61.0,0.3076923076923077
auto_011,91,af3_normalized,88.0,0.14285714285714285
auto_011,92,af3_normalized,4.0,0.7692307692307693
auto_011,93,af3_normalized,38.5,0.47058823529411764
auto_011,94,af3_normalized,52.5,0.4
auto_011,95,af3_normalized,82.5,0.18181818181818182
auto_011,96,af3_normalized,33.0,0.5
auto_011,97,af3_normalized,20.5,0.5714285714285714
auto_011,98,af3_normalized,55.0,0.35714285714285715
auto_011,99,af3_normalized,43.5,0.45454545454545453
auto_011,0,orc_min,70.0,-0.0
auto_011,1,orc_min,14.5,0.3428571428571425
auto_011,2,orc_min,1.5,0.4583333333333328
auto_011,3,orc_min,54.0,0.08888888888888857
auto_011,4,orc_min,71.5,-1.1102230246251565e-16
auto_011,5,orc_min,10.5,0.3511904761904763
auto_011,6,orc_min,8.5,0.35416666666666674
auto_011,7,orc_min,6.5,0.38095238095238093
auto_011,8,orc_min,48.5,0.13636363636363624
auto_011,9,orc_min,14.5,0.3428571428571425
auto_011,10,orc_min,89.0,-0.06249999999999989
auto_011,11,orc_min,21.5,0.2767857142857144
auto_011,12,orc_min,12.5,0.3482142857142858
auto_011,13,orc_min,65.0,0.03749999999999987
auto_011,14,orc_min,82.5,-0.04166666666666641
auto_011,15,orc_min,86.0,-0.04166666666666674
auto_011,16,orc_min,20.0,0.2797619047619042
auto_011,17,orc_min,82.5,-0.04166666666666641
auto_011,18,orc_min,16.5,0.3214285714285712
auto_011,19,orc_min,62.0,0.04166666666666652
auto_011,20,orc_min,21.5,0.2767857142857144
auto_011,21,orc_min,94.0,-0.07954545454545447
auto_011,22,orc_min,16.5,0.3214285714285712
auto_011,23,orc_min,74.0,-0.006944444444444642
auto_011,24,orc_min,90.5,-0.0625
auto_011,25,orc_min,10.5,0.3511904761904763
auto_011,26,orc_min,18.0,0.3125
auto_011,27,orc_min,8.5,0.35416666666666674
auto_011,28,orc_min,6.5,0.38095238095238093
auto_011,29,orc_min,57.0,0.05833333333333335
auto_011,30,orc_min,45.0,0.17460317460317443
auto_011,31,orc_min,63.0,0.03977272727272729
auto_011,32,orc_min,93.0,-0.07954545454545436
auto_011,33,orc_min,3.5,0.4000000000000006
auto_011,34,orc_min,19.0,0.2828282828282829
auto_011,35,orc_min,12.5,0.3482142857142858
auto_011,36,orc_min,87.0,-0.05555555555555558
auto_011,37,orc_min,47.0,0.13888888888888862
auto_011,38,orc_min,23.5,0.26923076923076916
auto_011,39,orc_min,64.0,0.03750000000000009
auto_011,40,orc_min,61.0,0.042857142857142705
auto_011,41,orc_min,25.5,0.2500000000000002
auto_011,42,orc_min,25.5,0.2500000000000002
auto_011,43,orc_min,23.5,0.26923076923076916
auto_011,44,orc_min,71.5,-1.1102230246251565e-16
auto_011,45,orc_min,84.5,-0.04166666666666652
auto_011,46,orc_min,95.5,-0.125
auto_011,47,orc_min,58.0,0.05357142857142838
auto_011,48,orc_min,95.5,-0.125
auto_011,49,orc_min,84.5,-0.04166666666666652
auto_011,50,orc_min,60.0,0.04861111111111116
auto_011,51,orc_min,34.0,0.21428571428571375
auto_011,52,orc_min,31.5,0.22596153846153832
auto_011,53,orc_min,56.0,0.07692307692307665
auto_011,54,orc_min,90.5,-0.0625
auto_011,55,orc_min,97.0,-0.13846153846153852
auto_011,56,orc_min,31.5,0.22596153846153832
auto_011,57,orc_min,27.5,0.2384615384615385
auto_011,58,orc_min,50.5,0.11965811965811923
auto_011,59,orc_min,59.0,0.04895104895104874
auto_011,60,orc_min,42.0,0.1868131868131866
auto_011,61,orc_min,29.0,0.23076923076923106
auto_011,62,orc_min,78.0,-0.03167420814479638
auto_011,63,orc_min,69.0,0.005555555555555536
auto_011,64,orc_min,98.0,-0.16666666666666674
auto_011,65,orc_min,40.5,0.18681318681318682
auto_011,66,orc_min,36.5,0.18750000000000022
auto_011,67,orc_min,50.5,0.11965811965811923
auto_011,68,orc_min,80.5,-0.03749999999999998
auto_011,69,orc_min,67.0,0.031249999999999778
auto_011,70,orc_min,88.0,-0.059523809523809645
auto_011,71,orc_min,79.0,-0.0357142857142857
auto_011,72,orc_min,35.0,0.19047619047619047
auto_011,73,orc_min,40.5,0.18681318681318682
auto_011,74,orc_min,100.0,-0.3076923076923076
auto_011,75,orc_min,52.0,0.11666666666666647
auto_011,76,orc_min,53.0,0.11616161616161591
auto_011,77,orc_min,75.5,-0.00757575757575768
auto_011,78,orc_min,38.5,0.1875
auto_011,79,orc_min,55.0,0.08333333333333348
auto_011,80,orc_min,43.5,0.18137254901960742
auto_011,81,orc_min,68.0,0.01388888888888884
auto_011,82,orc_min,43.5,0.18137254901960742
auto_011,83,orc_min,80.5,-0.03749999999999998
auto_011,84,orc_min,27.5,0.2384615384615385
auto_011,85,orc_min,36.5,0.18750000000000022
auto_011,86,orc_min,99.0,-0.16666666666666685
auto_011,87,orc_min,38.5,0.1875
auto_011,88,orc_min,73.0,-0.00595238095238082
auto_011,89,orc_min,33.0,0.22321428571428537
auto_011,90,orc_min,75.5,-0.00757575757575768
auto_011,91,orc_min,92.0,-0.0746753246753249
auto_011,92,orc_min,1.5,0.4583333333333328
auto_011,93,orc_min,30.0,0.23076923076923084
auto_011,94,orc_min,48.5,0.13636363636363624
auto_011,95,orc_min,77.0,-0.016666666666666607
auto_011,96,orc_min,3.5,0.4000000000000006
auto_011,97,orc_min,5.0,0.40000000000000036
auto_011,98,orc_min,46.0,0.15476190476190443
auto_011,99,orc_min,66.0,0.03125
auto_012,0,af3_min,79.5,2.0
auto_012,1,af3_min,93.0,-0.0
auto_012,2,af3_min,26.0,8.0
auto_012,3,af3_min,26.0,8.0
auto_012,4,af3_min,34.0,7.0
auto_012,5,af3_min,34.0,7.0
auto_012,6,af3_min,61.5,4.0
auto_012,7,af3_min,48.0,5.0
auto_012,8,af3_min,17.5,9.0
auto_012,9,af3_min,26.0,8.0
auto_012,10,af3_min,79.5,2.0
auto_012,11,af3_min,79.5,2.0
auto_012,12,af3_min,48.0,5.0
auto_012,13,af3_min,93.0,-0.0
auto_012,14,af3_min,79.5,2.0
auto_012,15,af3_min,61.5,4.0
auto_012,16,af3_min,48.0,5.0
auto_012,17,af3_min,26.0,8.0
auto_012,18,af3_min,61.5,4.0
auto_012,19,af3_min,26.0,8.0
auto_012,20,af3_min,69.5,3.0
auto_012,21,af3_min,61.5,4.0
auto_012,22,af3_min,48.0,5.0
auto_012,23,af3_min,34.0,7.0
auto_012,24,af3_min,38.0,6.0
auto_012,25,af3_min,13.5,10.0
auto_012,26,af3_min,61.5,4.0
auto_012,27,af3_min,38.0,6.0
auto_012,28,af3_min,48.0,5.0
auto_012,29,af3_min,61.5,4.0
auto_012,30,af3_min,26.0,8.0
auto_012,31,af3_min,79.5,2.0
auto_012,32,af3_min,26.0,8.0
auto_012,33,af3_min,79.5,2.0
auto_012,34,af3_min,69.5,3.0
auto_012,35,af3_min,17.5,9.0
auto_012,36,af3_min,48.0,5.0
auto_012,37,af3_min,61.5,4.0
auto_012,38,af3_min,48.0,5.0
auto_012,39,af3_min,38.0,6.0
auto_012,40,af3_min,26.0,8.0
auto_012,41,af3_min,26.0,8.0
auto_012,42,af3_min,69.5,3.0
auto_012,43,af3_min,48.0,5.0
auto_012,44,af3_min,26.0,8.0
auto_012,45,af3_min,69.5,3.0
auto_012,46,af3_min,17.5,9.0
auto_012,47,af3_min,26.0,8.0
auto_012,48,af3_min,13.5,10.0
auto_012,49,af3_min,93.0,-0.0
auto_012,50,af3_min,96.5,-1.0
auto_012,51,af3_min,48.0,5.0
auto_012,52,af3_min,5.5,16.0
auto_012,53,af3_min,48.0,5.0
auto_012,54,af3_min,3.5,17.0
auto_012,55,af3_min,48.0,5.0
auto_012,56,af3_min,61.5,4.0
auto_012,57,af3_min,99.0,-2.0
auto_012,58,af3_min,79.5,2.0
auto_012,59,af3_min,17.5,9.0
auto_012,60,af3_min,61.5,4.0
auto_012,61,af3_min,5.5,16.0
auto_012,62,af3_min,34.0,7.0
auto_012,63,af3_min,69.5,3.0
auto_012,64,af3_min,99.0,-2.0
auto_012,65,af3_min,96.5,-1.0
auto_012,66,af3_min,79.5,2.0
auto_012,67,af3_min,93.0,-0.0
auto_012,68,af3_min,48.0,5.0
auto_012,69,af3_min,17.5,9.0
auto_012,70,af3_min,88.5,1.0
auto_012,71,af3_min,3.5,17.0
auto_012,72,af3_min,1.5,18.0
auto_012,73,af3_min,17.5,9.0
auto_012,74,af3_min,79.5,2.0
auto_012,75,af3_min,48.0,5.0
auto_012,76,af3_min,48.0,5.0
auto_012,77,af3_min,79.5,2.0
auto_012,78,af3_min,99.0,-2.0
auto_012,79,af3_min,88.5,1.0
auto_012,80,af3_min,93.0,-0.0
auto_012,81,af3_min,7.5,14.0
auto_012,82,af3_min,79.5,2.0
auto_012,83,af3_min,79.5,2.0
auto_012,84,af3_min,69.5,3.0
auto_012,85,af3_min,79.5,2.0
auto_012,86,af3_min,48.0,5.0
auto_012,87,af3_min,61.5,4.0
auto_012,88,af3_min,9.5,13.0
auto_012,89,af3_min,48.0,5.0
auto_012,90,af3_min,79.5,2.0
auto_012,91,af3_min,48.0,5.0
auto_012,92,af3_min,11.0,12.0
auto_012,93,af3_min,1.5,18.0
auto_012,94,af3_min,12.0,11.0
auto_012,95,af3_min,9.5,13.0
auto_012,96,af3_min,34.0,7.0
auto_012,97,af3_min,88.5,1.0
auto_012,98,af3_min,7.5,14.0
auto_012,99,af3_min,88.5,1.0
auto_012,0,af3_normalized,87.0,0.11764705882352941
auto_012,1,af3_normalized,95.5,-0.0
auto_012,2,af3_normalized,33.0,0.47058823529411764
auto_012,3,af3_normalized,33.0,0.47058823529411764
auto_012,4,af3_normalized,40.5,0.4375
auto_012,5,af3_normalized,26.0,0.5384615384615384
auto_012,6,af3_normalized,45.0,0.4
auto_012,7,af3_normalized,37.0,0.45454545454545453
auto_012,8,af3_normalized,1.5,1.0
auto_012,9,af3_normalized,45.0,0.4
auto_012,10,af3_normalized,77.0,0.18181818181818182
auto_012,11,af3_normalized,66.5,0.25
auto_012,12,af3_normalized,59.5,0.29411764705882354
auto_012,13,af3_normalized,95.5,-0.0
auto_012,14,af3_normalized,82.5,0.14285714285714285
auto_012,15,af3_normalized,73.0,0.21052631578947367
auto_012,16,af3_normalized,37.0,0.45454545454545453
auto_012,17,af3_normalized,11.0,0.7272727272727273
auto_012,18,af3_normalized,45.0,0.4
auto_012,19,af3_normalized,45.0,0.4
auto_012,20,af3_normalized,75.0,0.2
auto_012,21,af3_normalized,57.0,0.3076923076923077
auto_012,22,af3_normalized,66.5,0.25
auto_012,23,af3_normalized,40.5,0.4375
auto_012,24,af3_normalized,53.0,0.3333333333333333
auto_012,25,af3_normalized,28.5,0.5263157894736842
auto_012,26,af3_normalized,66.5,0.25
auto_012,27,af3_normalized,53.0,0.3333333333333333
auto_012,28,af3_normalized,66.5,0.25
auto_012,29,af3_normalized,66.5,0.25
auto_012,30,af3_normalized,11.0,0.7272727272727273
auto_012,31,af3_normalized,66.5,0.25
auto_012,32,af3_normalized,33.0,0.47058823529411764
auto_012,33,af3_normalized,82.5,0.14285714285714285
auto_012,34,af3_normalized,53.0,0.3333333333333333
auto_012,35,af3_normalized,23.0,0.6
auto_012,36,af3_normalized,37.0,0.45454545454545453
auto_012,37,af3_normalized,66.5,0.25
auto_012,38,af3_normalized,37.0,0.45454545454545453
auto_012,39,af3_normalized,53.0,0.3333333333333333
auto_012,40,af3_normalized,11.0,0.7272727272727273
auto_012,41,af3_normalized,11.0,0.7272727272727273
auto_012,42,af3_normalized,53.0,0.3333333333333333
auto_012,43,af3_normalized,66.5,0.25
auto_012,44,af3_normalized,11.0,0.7272727272727273
auto_012,45,af3_normalized,30.0,0.5
auto_012,46,af3_normalized,1.5,1.0
auto_012,47,af3_normalized,45.0,0.4
auto_012,48,af3_normalized,28.5,0.5263157894736842
auto_012,49,af3_normalized,95.5,-0.0
auto_012,50,af3_normalized,95.5,0.0
auto_012,51,af3_normalized,59.5,0.29411764705882354
auto_012,52,af3_normalized,5.5,0.8421052631578947
auto_012,53,af3_normalized,20.0,0.625
auto_012,54,af3_normalized,3.5,0.85
auto_012,55,af3_normalized,48.5,0.35714285714285715
auto_012,56,af3_normalized,73.0,0.21052631578947367
auto_012,57,af3_normalized,95.5,0.0
auto_012,58,af3_normalized,82.5,0.14285714285714285
auto_012,59,af3_normalized,42.0,0.42857142857142855
