episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,common_mode_coefficient,common_mode_loss,probability_budget_coefficient,probability_budget_loss,probability_budget_excess,ppo_policy_gradient_norm,total_actor_gradient_norm,common_mode_gradient_norm,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,critic_architecture,critic_input_dim,actor_curvature_enabled,critic_curvature_enabled,curvature_ablation_mode,critic_value_mean,critic_value_std,critic_within_slot_value_std_mean,critic_within_slot_value_std_max,vaoi_advantage_within_slot_std_mean,vaoi_advantage_global_std,critic_return_mean,critic_return_std,critic_explained_variance,bootstrap_value_mean,bootstrap_value_std,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,actor_architecture_version,use_stage1_reference,alpha_raw,alpha_kappa,effective_alpha,residual_input_dim,residual_input_feature_names,q_base_mean,q_base_std,q_base_min,q_base_max,residual_delta_mean,residual_delta_std,residual_delta_min,residual_delta_max,residual_mean_global,residual_std_global,residual_mean_per_step_abs_mean,residual_mean_per_step_abs_max,residual_positive_fraction,residual_negative_fraction,residual_saturation_fraction,q_final_mean,q_final_std,corr_s_kappa_q_base,residual_architecture,node_input_dim,edge_input_dim,message_dim,aggregation,aggregated_message_dim,decoder_input_dim,directed_edge_count,mpnn_disabled_edge_feature,edge_freshness_feature,version_gap_tau,mean_directed_degree,mean_edge_freshness_feature,mean_neighbor_freshness_gain,mean_neighbor_version_gap_normalized,message_l2_mean,message_l2_std,aggregated_message_l2_mean,aggregated_message_l2_std,attention_temperature,attention_uniform_mix,attention_entropy_mean,attention_effective_degree_mean,attention_max_weight_mean,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
219,7.268415144905448,0.11174999989569187,0.10854208776049164,0.3,-0.19145791223950837,-0.6381930195252606,-0.6381930195252606,0.11096303910017014,0.0,0.0,False,0.0002868626907002181,5.26932430267334,0.3352346122264862,1.3396862414083444e-05,0.0,0.05,0.005575144197791815,0.8,0.0,0.0,0.033985476940870285,0.025008436292409897,0.05831453204154968,3.9672851670502496e-08,0.9999995231628418,9.123111724853516,node_conditioned,25,True,True,False,-88.2423095703125,5.485156059265137,1.6908116340637207,2.3401339054107666,0.9841563701629639,2.173638343811035,-86.67950439453125,4.022503852844238,0.7080008208554371,-89.65111541748047,1.7046864032745361,0.0,0.0,0.0,0.033985476940870285,0.0,0.0,100,0.2,0.1875,0.0,1008,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.11096303910017014,0.05084330588579178,0.0,mpnn,7,4,16,curvature_attention_max,32,40,403200,none,normalized_version_gap_with_gain,,4032.0,0.5035994052886963,0.5035994052886963,0.38458290696144104,,,,,0.5,0.0,,,,0.11096303910017014,0.05084330588579178,0.03670826554298401,0.05545713305473328,0.09977981448173523,0.18577820360660552,0.33494848012924194,0.04996827617287636,0.05084330588579178,0.024880019947886467
220,8.619671461842954,0.10147499976214021,0.10500854376131592,0.3,-0.19499145623868408,-0.649971499129897,-0.649971499129897,0.10304667800664902,0.0,0.0,False,0.00022628367878496647,6.610151767730713,0.3212343156337738,-4.7359691279780236e-07,0.0,0.05,0.004679359961301088,0.8,0.0,0.0,0.041254110634326935,0.01786624826490879,0.02371608279645443,-1.831054774470431e-08,0.9999995231628418,7.347052097320557,node_conditioned,25,True,True,False,-89.56249237060547,6.503787994384766,1.6769418716430664,2.4671833515167236,0.9703112840652466,2.3070080280303955,-90.22078704833984,5.7743306159973145,0.8403772350100727,-92.21600341796875,1.4707638025283813,0.0,0.0,0.0,0.041254110634326935,0.0,0.0,100,0.2,0.185,0.0,1014,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10304667800664902,0.0453287772834301,0.0,mpnn,7,4,16,curvature_attention_max,32,40,405600,none,normalized_version_gap_with_gain,,4056.0,0.4642389714717865,0.4642389714717865,0.35983651876449585,,,,,0.5,0.0,,,,0.10304667800664902,0.0453287772834301,0.037124305963516235,0.05389770679175854,0.09326823055744171,0.16872294545173644,0.33283084630966187,0.04428974166512489,0.0453287772834301,0.021313434466719627
221,7.626316156610846,0.10302499999757857,0.10401677187944725,0.3,-0.19598322812055274,-0.6532774052925957,-0.6532774052925957,0.1024610698223114,0.0,0.0,False,0.0002812920429278165,4.5990309715271,0.31791359186172485,1.2607393728103489e-05,0.0,0.05,0.005825059488415718,0.8,0.0,0.0,0.023014353588223457,0.023331139236688614,0.044603362679481506,-1.2207030941624453e-08,0.9999995231628418,8.686932563781738,node_conditioned,25,True,True,False,-87.16847229003906,5.635595321655273,1.6749426126480103,2.21854567527771,0.942355215549469,2.114699602127075,-86.36222839355469,4.1413116455078125,0.739251601141873,-87.80841064453125,1.395017147064209,0.0,0.0,0.0,0.023014353588223457,0.0,0.0,100,0.2,0.19,0.0,972,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.1024610698223114,0.04857952892780304,0.0,mpnn,7,4,16,curvature_attention_max,32,40,388800,none,normalized_version_gap_with_gain,,3888.0,0.47146183252334595,0.47146183252334595,0.35988980531692505,,,,,0.5,0.0,,,,0.1024610698223114,0.04857952892780304,0.03620922565460205,0.05283869802951813,0.08989761769771576,0.17348328828811643,0.3463282585144043,0.04764218255877495,0.04857952892780304,0.026487061753869057
222,7.315683076754213,0.10607499983161688,0.10504588585553207,0.3,-0.19495411414446792,-0.649847025486659,-0.649847025486659,0.1064276397228241,0.0,0.0,False,0.00022864584752824157,3.4574296474456787,0.32589277625083923,-4.816619821212953e-06,0.0,0.05,0.004311320371925831,0.8,0.0,0.0,0.04110223427414894,0.00949302688241005,0.03283998370170593,-4.425048771850015e-08,0.9999995231628418,9.971961975097656,node_conditioned,25,True,True,False,-86.03251647949219,5.324525356292725,1.6612308025360107,2.1034605503082275,0.9429583549499512,1.8189440965652466,-84.92621612548828,4.168449878692627,0.8095900704431734,-88.27043914794922,1.5790958404541016,0.0,0.0,0.0,0.04110223427414894,0.0,0.0,100,0.2,0.1675,0.0,1016,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.1064276397228241,0.04896242171525955,0.0,mpnn,7,4,16,curvature_attention_max,32,40,406400,none,normalized_version_gap_with_gain,,4064.0,0.5132369995117188,0.5132369995117188,0.39684152603149414,,,,,0.5,0.0,,,,0.1064276397228241,0.04896242171525955,0.036930590867996216,0.05503871142864227,0.09373633563518524,0.17819348275661465,0.3418635427951813,0.048058170825242996,0.04896242171525955,0.02221408300101757
223,8.537839619033038,0.09937499993015081,0.10221044289284144,0.3,-0.19778955710715856,-0.6592985017139119,-0.6592985017139119,0.10061062127351761,0.0,0.0,False,0.00015456246910616755,4.910741806030273,0.3219957649707794,8.47204719320871e-05,0.0,0.05,0.006378297694027424,0.8,0.0,0.0,0.050413183867931366,0.03831819072365761,0.01216157991439104,4.577636758540393e-08,0.9999995231628418,8.383886337280273,node_conditioned,25,True,True,False,-87.4454345703125,6.018648624420166,1.5969494581222534,2.3999485969543457,0.9402655959129333,1.9529200792312622,-88.16764068603516,5.159236907958984,0.856715907674955,-88.1613998413086,1.7290401458740234,0.0,0.0,0.0,0.050413183867931366,0.0,0.0,100,0.2,0.195,0.0,994,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10061062127351761,0.045206520706415176,0.0,mpnn,7,4,16,curvature_attention_max,32,40,397600,none,normalized_version_gap_with_gain,,3976.0,0.4704147279262543,0.4704147279262543,0.3626415431499481,,,,,0.5,0.0,,,,0.10061062127351761,0.045206520706415176,0.03758665919303894,0.0532020092010498,0.08949720859527588,0.16750521063804624,0.32832586765289307,0.04399922490119934,0.045206520706415176,0.02064533345401287
224,8.607117688432336,0.10199999972712248,0.10210522130998195,0.3,-0.19789477869001804,-0.6596492403117521,-0.6596492403117521,0.10119228810071945,0.0,0.0,False,0.0002669575624167919,5.108188152313232,0.3221048414707184,2.6534818971413188e-05,0.0,0.05,0.00814603641629219,0.8,0.0,0.0,0.05023089051246643,0.007709179073572159,0.04460363835096359,-6.103515470812226e-09,0.9999995231628418,8.067543029785156,node_conditioned,25,True,True,False,-87.04460906982422,6.0025787353515625,1.6426578760147095,2.633324384689331,0.902274489402771,2.1064915657043457,-88.01029968261719,5.450802326202393,0.8506522814221389,-89.6178207397461,2.595872402191162,0.0,0.0,0.0,0.05023089051246643,0.0,0.0,100,0.2,0.1925,0.0,944,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10119228810071945,0.04578470066189766,0.0,mpnn,7,4,16,curvature_attention_max,32,40,377600,none,normalized_version_gap_with_gain,,3776.0,0.4620378017425537,0.4620378017425537,0.36008524894714355,,,,,0.5,0.0,,,,0.10119228810071945,0.04578470066189766,0.036724478006362915,0.05321704745292664,0.08999408781528473,0.16818664371967315,0.3453022837638855,0.044913314282894135,0.04578470066189766,0.023065028712153435
225,9.485281321667134,0.10670000004116446,0.10440261067557322,0.3,-0.19559738932442677,-0.6519912760150467,-0.6519912760150467,0.10554134845733643,0.0,0.0,False,0.0003193579032085836,7.993522644042969,0.3216022253036499,7.691377686569467e-05,0.0,0.05,0.00555952126160264,0.8,0.0,0.0,0.023386601358652115,0.04167685657739639,0.06442669034004211,-3.662109548940862e-08,0.9999996423721313,6.236285209655762,node_conditioned,25,True,True,False,-88.61228942871094,6.576427936553955,1.687241792678833,2.249154567718506,0.8980767130851746,2.4065701961517334,-90.79336547851562,6.382238388061523,0.8578158909453221,-89.76122283935547,1.4213595390319824,0.0,0.0,0.0,0.023386601358652115,0.0,0.0,100,0.2,0.205,0.0,954,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10554134845733643,0.047783173620700836,0.0,mpnn,7,4,16,curvature_attention_max,32,40,381600,none,normalized_version_gap_with_gain,,3816.0,0.436139851808548,0.436139851808548,0.3378300964832306,,,,,0.5,0.0,,,,0.10554134845733643,0.047783173620700836,0.036633044481277466,0.05528104528784752,0.09409818053245544,0.1727425545454025,0.3475644886493683,0.046850938349962234,0.047783173620700836,0.026594918221235275
226,7.639516657069326,0.10415000009350478,0.104276305384539,0.3,-0.195723694615461,-0.6524122936377935,-0.6524122936377935,0.10357050597667694,0.0,0.0,False,0.0003819624544121325,6.114686489105225,0.31341707706451416,0.00017701198521535844,0.0,0.05,0.005309781059622765,0.8,0.0,0.0,0.03141551464796066,0.021761655807495117,0.05238819122314453,6.103515470812226e-09,0.9999995231628418,8.694413185119629,node_conditioned,25,True,True,False,-86.60003662109375,5.540164470672607,1.6783270835876465,2.362576961517334,0.9363070130348206,2.097618341445923,-85.8818359375,4.266058921813965,0.7582317752527562,-86.97838592529297,1.739505648612976,0.0,0.0,0.0,0.03141551464796066,0.0,0.0,100,0.2,0.19,0.0,1002,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10357050597667694,0.04904285818338394,0.0,mpnn,7,4,16,curvature_attention_max,32,40,400800,none,normalized_version_gap_with_gain,,4008.0,0.49992069602012634,0.49992069602012634,0.38433313369750977,,,,,0.5,0.0,,,,0.10357050597667694,0.04904285818338394,0.035957515239715576,0.0516106128692627,0.0911831259727478,0.17320064306259153,0.28785526752471924,0.04800771549344063,0.04904285818338394,0.023599108681082726
227,8.364606570564211,0.09939999997150153,0.10183815267802027,0.3,-0.19816184732197972,-0.6605394690552835,-0.6605394690552835,0.1011095643043518,0.0,0.0,False,0.00016037987370509654,3.666368007659912,0.31784921884536743,2.6415025786263868e-05,0.0,0.05,0.004227250814437866,0.8,0.0,0.0,0.042400989681482315,0.0409245602786541,0.0020044802222400904,-3.814697180359872e-08,0.9999995231628418,9.224864959716797,node_conditioned,25,True,True,False,-88.43363952636719,5.751392364501953,1.6829816102981567,2.146796941757202,0.9092327356338501,1.9051446914672852,-88.74226379394531,4.589179039001465,0.8276600552666686,-90.78980255126953,1.8067084550857544,0.0,0.0,0.0,0.042400989681482315,0.0,0.0,100,0.2,0.155,0.0,942,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.1011095643043518,0.047761619091033936,0.0,mpnn,7,4,16,curvature_attention_max,32,40,376800,none,normalized_version_gap_with_gain,,3768.0,0.4778916537761688,0.4778916537761688,0.3678375482559204,,,,,0.5,0.0,,,,0.1011095643043518,0.047761619091033936,0.035621434450149536,0.053325578570365906,0.08761759102344513,0.1737455666065216,0.3315742015838623,0.046540793031454086,0.047761619091033936,0.021497366949915886
228,8.302661866657436,0.09855000006500632,0.10019407637151329,0.3,-0.1998059236284867,-0.6660197232276316,-0.6660197232276316,0.09862455725669861,0.0,0.0,False,0.00020082667469978333,6.120660305023193,0.3161677122116089,5.312345456331968e-05,0.0,0.05,0.006235039327293634,0.8,0.0,0.0,0.024854563176631927,0.014671510085463524,0.010680186562240124,2.1362303925798187e-08,0.9999996423721313,7.002265930175781,node_conditioned,25,True,True,False,-88.22460174560547,5.933950424194336,1.7034374475479126,2.3530216217041016,0.9565672278404236,2.467621088027954,-88.53666687011719,4.953410625457764,0.7518305436886152,-92.32787322998047,1.4377654790878296,0.0,0.0,0.0,0.024854563176631927,0.0,0.0,100,0.2,0.1825,0.0,902,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09862455725669861,0.04798125848174095,0.0,mpnn,7,4,16,curvature_attention_max,32,40,360800,none,normalized_version_gap_with_gain,,3608.0,0.44221630692481995,0.44221630692481995,0.33939194679260254,,,,,0.5,0.0,,,,0.09862455725669861,0.04798125848174095,0.036394357681274414,0.050150084495544436,0.0862836092710495,0.16366631984710692,0.34594929218292236,0.04702006280422211,0.04798125848174095,0.026616796851158142
229,8.15392247352749,0.10762499981094152,0.10390953809122741,0.3,-0.19609046190877258,-0.6536348512414136,-0.6536348512414136,0.10829731076955795,0.0,0.0,False,0.00040491385152563453,3.3334803581237793,0.33562329411506653,6.087829024181701e-05,0.0,0.05,0.01127967331558466,0.8,0.0,0.0,0.08499527722597122,0.009886402636766434,0.07590750604867935,-1.831054774470431e-08,0.9999995231628418,9.565692901611328,node_conditioned,25,True,True,False,-88.80035400390625,5.905294418334961,1.5524548292160034,2.2163636684417725,0.9558390974998474,1.8167850971221924,-88.67269134521484,4.98751163482666,0.8673096642739522,-89.90945434570312,1.464005470275879,0.0,0.0,0.0,0.08499527722597122,0.0,0.0,100,0.2,0.17,0.0,1048,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10829731076955795,0.048687223345041275,0.0,mpnn,7,4,16,curvature_attention_max,32,40,419200,none,normalized_version_gap_with_gain,,4192.0,0.4987725615501404,0.4987725615501404,0.3875310719013214,,,,,0.5,0.0,,,,0.10829731076955795,0.048687223345041275,0.036360591650009155,0.05596502423286438,0.09686417877674103,0.17949776053428643,0.33643627166748047,0.04781685024499893,0.048687223345041275,0.02261785976588726
230,7.663113115094602,0.10740000002551824,0.10565476905837282,0.3,-0.19434523094162717,-0.6478174148781768,-0.6478174148781768,0.10867086052894592,0.0,0.0,False,0.0003966907097492367,3.7648098468780518,0.32778969407081604,-4.027350314572686e-06,0.0,0.05,0.006569190416485071,0.8,0.0,0.0,0.035968780517578125,0.039431940764188766,0.0748525857925415,0.0,0.9999994039535522,9.570263862609863,node_conditioned,25,True,True,False,-87.88971710205078,5.686885833740234,1.6328128576278687,2.372007369995117,0.9664598703384399,1.8718935251235962,-87.10932159423828,4.5210466384887695,0.8285710070708407,-90.01092529296875,2.347475528717041,0.0,0.0,0.0,0.035968780517578125,0.0,0.0,100,0.2,0.16,0.0,934,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10867086052894592,0.04899824410676956,0.0,mpnn,7,4,16,curvature_attention_max,32,40,373600,none,normalized_version_gap_with_gain,,3736.0,0.48135408759117126,0.48135408759117126,0.36539363861083984,,,,,0.5,0.0,,,,0.10867086052894592,0.04899824410676956,0.037387579679489136,0.05559324324131012,0.09707987308502197,0.18094255328178405,0.3399336338043213,0.04805832356214523,0.04899824410676956,0.021381154656410217
231,8.736286853738129,0.10830000008456409,0.10697738457146845,0.3,-0.19302261542853155,-0.6434086966481487,-0.6434086966481487,0.10661149770021439,0.0,0.0,False,0.00017918177763931453,5.190591812133789,0.32687586545944214,1.895170680654701e-05,0.0,0.05,0.00334340101107955,0.8,0.0,0.0,0.04034658148884773,0.02598828449845314,0.014472597278654575,-2.1362303925798187e-08,0.9999995231628418,7.956826686859131,node_conditioned,25,True,True,False,-89.15515899658203,6.093440532684326,1.6541297435760498,2.238659620285034,0.9358717203140259,2.078047275543213,-90.0184097290039,5.219428539276123,0.8414869871723404,-91.59864044189453,1.6867196559906006,0.0,0.0,0.0,0.04034658148884773,0.0,0.0,100,0.2,0.1675,0.0,942,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10661149770021439,0.04831167683005333,0.0,mpnn,7,4,16,curvature_attention_max,32,40,376800,none,normalized_version_gap_with_gain,,3768.0,0.4628589153289795,0.4628589153289795,0.36068493127822876,,,,,0.5,0.0,,,,0.10661149770021439,0.04831167683005333,0.0380556583404541,0.05558842420578003,0.09490521252155304,0.17684041559696195,0.3265935778617859,0.0471525676548481,0.04831167683005333,0.021543165668845177
232,7.86345001630485,0.09959999996237456,0.1032886922669215,0.3,-0.1967113077330785,-0.6557043372534505,-0.6557043372534505,0.10103156417608261,0.0,0.0,False,0.0004535774642135948,4.4332404136657715,0.3112839460372925,1.699186032055877e-05,0.0,0.05,0.00854444969445467,0.8,0.0,0.0,0.014046061784029007,0.06072578579187393,0.07414727658033371,-3.356933575560106e-08,0.999999463558197,8.454585075378418,node_conditioned,25,True,True,False,-87.30052185058594,5.579922199249268,1.6202871799468994,2.2659690380096436,0.9541268348693848,2.075378656387329,-86.91426086425781,4.248424053192139,0.7613623635862411,-89.17106628417969,1.6433273553848267,0.0,0.0,0.0,0.014046061784029007,0.0,0.0,100,0.2,0.1925,0.0,984,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10103156417608261,0.047138895839452744,0.0,mpnn,7,4,16,curvature_attention_max,32,40,393600,none,normalized_version_gap_with_gain,,3936.0,0.4749276041984558,0.4749276041984558,0.3672771751880646,,,,,0.5,0.0,,,,0.10103156417608261,0.047138895839452744,0.03573569655418396,0.05268011689186096,0.08829458057880402,0.17051105201244354,0.34524399042129517,0.046010833233594894,0.047138895839452744,0.023182658478617668
233,7.440480549745262,0.1009999999171123,0.10214434609201689,0.3,-0.1978556539079831,-0.6595188243759829,-0.6595188243759829,0.10139331966638565,0.0,0.0,False,0.0003201612562406808,4.514575958251953,0.3132968842983246,2.896515752581763e-06,0.0,0.05,0.004753811284899712,0.8,0.0,0.0,0.05875178426504135,0.03236936777830124,0.0267074815928936,-3.662109548940862e-08,0.9999996423721313,8.690339088439941,node_conditioned,25,True,True,False,-87.05322265625,5.5662055015563965,1.6426873207092285,2.4468119144439697,0.9700841307640076,2.030506134033203,-85.9874038696289,4.2819952964782715,0.7751378722395201,-88.49221801757812,1.3502756357192993,0.0,0.0,0.0,0.05875178426504135,0.0,0.0,100,0.2,0.1625,0.0,1086,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10139331966638565,0.04678010940551758,0.0,mpnn,7,4,16,curvature_attention_max,32,40,434400,none,normalized_version_gap_with_gain,,4344.0,0.5014417767524719,0.5014417767524719,0.3868659734725952,,,,,0.5,0.0,,,,0.10139331966638565,0.04678010940551758,0.0356561541557312,0.05177319049835205,0.08918669819831848,0.17236850261688233,0.2813284993171692,0.04561997577548027,0.04678010940551758,0.017887599766254425
234,8.709164385572075,0.09924999983981252,0.10069717296591471,0.3,-0.19930282703408528,-0.6643427346355265,-0.6643427346355265,0.10084268450737,0.0,0.0,False,-9.655777830630541e-05,8.94370174407959,0.33034560084342957,0.0004807931836694479,0.0,0.05,0.007459224667400122,0.8,0.0,0.0,0.07052812725305557,0.08779644966125488,0.01742679625749588,0.0,0.9999996423721313,5.992279052734375,node_conditioned,25,True,True,False,-88.61296081542969,6.294161319732666,1.6766085624694824,2.9190711975097656,0.9603683948516846,2.808865547180176,-89.43792724609375,6.244734764099121,0.7976822831235462,-89.54167175292969,1.8018299341201782,0.0,0.0,0.0,0.07052812725305557,0.0,0.0,100,0.2,0.155,0.0,946,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10084268450737,0.04611436650156975,0.0,mpnn,7,4,16,curvature_attention_max,32,40,378400,none,normalized_version_gap_with_gain,,3784.0,0.4498704671859741,0.4498704671859741,0.35101422667503357,,,,,0.5,0.0,,,,0.10084268450737,0.04611436650156975,0.03754383325576782,0.05382865071296692,0.08816832304000854,0.17205836325883864,0.29114165902137756,0.044844288378953934,0.04611436650156975,0.018659353256225586
235,8.856453509964048,0.10437499968800694,0.10253608632696082,0.3,-0.19746391367303917,-0.6582130236363631,-0.6582130236363631,0.10521160811185837,0.0,0.0,False,0.0004236880340613425,5.166943550109863,0.33557286858558655,0.0003328181919641793,0.0,0.05,0.016125371679663658,0.8,0.0,0.0,0.07368280738592148,0.013181367889046669,0.06146184727549553,0.0,0.9999995231628418,7.674426078796387,node_conditioned,25,True,True,False,-88.66800689697266,5.905971050262451,1.6932998895645142,2.518336534500122,0.9291715025901794,2.155518054962158,-89.63365936279297,5.204198837280273,0.8284481021717593,-87.6749038696289,1.7667280435562134,0.0,0.0,0.0,0.07368280738592148,0.0,0.0,100,0.2,0.1825,0.0,932,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10521160811185837,0.04788791388273239,0.0,mpnn,7,4,16,curvature_attention_max,32,40,372800,none,normalized_version_gap_with_gain,,3728.0,0.4559450149536133,0.4559450149536133,0.35923099517822266,,,,,0.5,0.0,,,,0.10521160811185837,0.04788791388273239,0.036563485860824585,0.0536990225315094,0.09426352381706238,0.1740664720535278,0.34603744745254517,0.047015152871608734,0.04788791388273239,0.022964298725128174
236,7.890607329048216,0.11309999975375831,0.10781804304035957,0.3,-0.1921819569596404,-0.6406065018452514,-0.6406065018452514,0.11249179393053055,0.0,0.0,False,0.0006454585818573833,4.159366130828857,0.3308952748775482,0.0001532941241748631,0.0,0.05,0.009820792824029922,0.8,0.0,0.0,0.039335377514362335,0.08375830203294754,0.12246669083833694,-6.103515470812226e-09,0.9999995231628418,8.492749214172363,node_conditioned,25,True,True,False,-87.49729919433594,5.7801032066345215,1.6335161924362183,2.21246600151062,0.9320552349090576,1.9798818826675415,-87.24917602539062,4.5833659172058105,0.8134009228909063,-91.45023345947266,2.1394407749176025,0.0,0.0,0.0,0.039335377514362335,0.0,0.0,100,0.2,0.195,0.0,940,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.11249179393053055,0.05198602378368378,0.0,mpnn,7,4,16,curvature_attention_max,32,40,376000,none,normalized_version_gap_with_gain,,3760.0,0.48769426345825195,0.48769426345825195,0.371371328830719,,,,,0.5,0.0,,,,0.11249179393053055,0.05198602378368378,0.036643654108047485,0.05508881211280823,0.1003112643957138,0.1862757623195648,0.30337053537368774,0.051206883043050766,0.05198602378368378,0.026184245944023132
237,8.165977522060276,0.10347499983850866,0.10564652143943412,0.3,-0.19435347856056587,-0.6478449069403893,-0.6478449069403893,0.10439885407686234,0.0,0.0,False,0.0004459928604774177,3.4620144367218018,0.312786340713501,-1.6281401258311234e-05,0.0,0.05,0.004901790991425514,0.8,0.0,0.0,0.040380846709012985,0.014721791259944439,0.05341964587569237,0.0,0.9999994039535522,8.949104309082031,node_conditioned,25,True,True,False,-88.08555603027344,5.7346882820129395,1.5687894821166992,2.129905939102173,0.9309931397438049,1.8656178712844849,-88.1142349243164,4.6256279945373535,0.8373313209104002,-90.13812255859375,1.691380500793457,0.0,0.0,0.0,0.040380846709012985,0.0,0.0,100,0.2,0.16,0.0,924,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.10439885407686234,0.04796088859438896,0.0,mpnn,7,4,16,curvature_attention_max,32,40,369600,none,normalized_version_gap_with_gain,,3696.0,0.46980148553848267,0.46980148553848267,0.3564472198486328,,,,,0.5,0.0,,,,0.10439885407686234,0.04796088859438896,0.03728136420249939,0.053614860773086546,0.09135591983795166,0.17451560497283936,0.29489731788635254,0.046715669333934784,0.04796088859438896,0.02072574570775032
