node_i,node_j,curvature
51,78,0.13194444444444464
52,55,0.1166666666666667
52,56,0.12142857142857144
52,57,-0.005555555555555536
52,58,0.43333333333333335
52,62,0.11250000000000004
52,67,0.12142857142857133
52,71,0.11666666666666659
52,77,0.11249999999999993
52,79,0.1166666666666667
53,59,0.26984126984127
53,70,0.2767857142857144
53,72,0.3214285714285715
53,75,0.26984126984126977
54,55,0.33333333333333337
54,58,0.0
54,71,0.33333333333333337
54,79,0.33333333333333337
55,58,0.125
55,71,0.5833333333333333
55,79,0.5833333333333333
56,57,0.39682539682539686
56,58,0.0714285714285714
56,61,0.18571428571428572
56,62,0.3928571428571429
56,67,0.5714285714285714
56,77,0.3928571428571429
57,58,-0.05555555555555536
57,61,0.288888888888889
57,62,0.2986111111111114
57,67,0.3968253968253972
57,77,0.2986111111111114
57,78,-0.2986111111111107
58,62,0.10416666666666674
58,66,-0.45833333333333304
58,67,0.0714285714285714
58,71,0.125
58,77,0.10416666666666674
58,79,0.125
59,66,0.0
59,68,0.18055555555555558
59,70,0.47916666666666674
59,72,0.1875
59,74,0.25
59,75,0.5555555555555556
60,64,0.4166666666666665
60,69,0.5833333333333333
60,73,0.41666666666666674
61,67,0.18571428571428572
61,78,-0.1875
62,66,-0.36111111111111094
62,67,0.392857142857143
62,77,0.5625
63,76,0.375
64,69,0.4166666666666665
64,73,0.5625
64,78,0.1875
65,66,-0.09722222222222232
65,68,0.0
66,68,0.10416666666666674
66,70,-0.006944444444444198
66,75,0.0
66,77,-0.36111111111111094
67,77,0.392857142857143
68,70,0.125
68,74,0.33333333333333315
68,75,0.18055555555555536
69,73,0.41666666666666674
70,72,0.1875
70,75,0.47916666666666674
71,79,0.5833333333333333
72,74,0.10416666666666663
72,75,0.1875
73,78,0.1875
74,75,0.25
