checkpoint_episode,scenario_id,policy,n_nodes,slots,update_probability,target_tx_ratio,policy_probability,mean_VAoI,actual_tx_ratio,topology,model,node_count,model_label,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
280,n070_s02,nn,70,100,0.2,0.1,0.09169366955757141,5.516819875776395,0.08857142857142858,community,v35_curvature_stage2,70,V3.5 ch2 curvature MPNN (Stage-2),0.09169366955757141,0.06791257113218307,0.023104816675186157,0.028581053018569946,0.05934375524520874,0.2017060607671738,0.3031918704509735,0.06382856518030167,0.06791257113218307,0.020276449620723724
280,n070_s03,nn,70,100,0.2,0.1,0.09986445307731628,4.7189772256728775,0.09742857142857143,community,v35_curvature_stage2,70,V3.5 ch2 curvature MPNN (Stage-2),0.09986445307731628,0.07072676718235016,0.023126840591430664,0.03408685624599457,0.06415605545043945,0.20809179842472078,0.29428011178970337,0.06623680889606476,0.07072676718235016,0.018039580434560776
280,n070_s04,nn,70,100,0.2,0.1,0.08908914774656296,6.285405797101447,0.095,community,v35_curvature_stage2,70,V3.5 ch2 curvature MPNN (Stage-2),0.08908914774656296,0.06553184986114502,0.02315312623977661,0.029433324933052063,0.060946717858314514,0.1886583656072617,0.3600654602050781,0.061537764966487885,0.06553184986114502,0.01823057048022747
280,n080_s00,nn,80,100,0.2,0.1,0.09156283736228943,5.653674050632912,0.092375,community,v35_curvature_stage2,80,V3.5 ch2 curvature MPNN (Stage-2),0.09156283736228943,0.06672801077365875,0.02307945489883423,0.03180122971534729,0.06205768883228302,0.1922257095575333,0.3600435256958008,0.06265629827976227,0.06672801077365875,0.018649766221642494
280,n080_s01,nn,80,100,0.2,0.1,0.09371757507324219,5.972800632911396,0.09812499999999999,community,v35_curvature_stage2,80,V3.5 ch2 curvature MPNN (Stage-2),0.09371757507324219,0.07063094526529312,0.023078471422195435,0.029510107636451722,0.06811465322971344,0.19994045197963717,0.36014294624328613,0.06664670258760452,0.07063094526529312,0.025020012632012367
280,n080_s02,nn,80,100,0.2,0.1,0.09531714022159576,5.551786392405066,0.09862499999999999,community,v35_curvature_stage2,80,V3.5 ch2 curvature MPNN (Stage-2),0.09531714022159576,0.07031936943531036,0.023117274045944214,0.03439173698425293,0.06029215455055237,0.20331086814403534,0.3600395917892456,0.06572850793600082,0.07031936943531036,0.02148943953216076
280,n080_s03,nn,80,100,0.2,0.1,0.09552060067653656,5.619117088607594,0.093375,community,v35_curvature_stage2,80,V3.5 ch2 curvature MPNN (Stage-2),0.09552060067653656,0.06995360553264618,0.023128271102905273,0.03289480805397034,0.06477735936641693,0.20130427777767182,0.36012816429138184,0.0652424618601799,0.06995360553264618,0.021853800863027573
280,n080_s04,nn,80,100,0.2,0.1,0.09556835144758224,5.094063291139239,0.09675,community,v35_curvature_stage2,80,V3.5 ch2 curvature MPNN (Stage-2),0.09556835144758224,0.06852132827043533,0.02312445640563965,0.032166802883148195,0.0642675906419754,0.20105144381523132,0.3600095510482788,0.06385506689548492,0.06852132827043533,0.01860683411359787
280,n090_s00,nn,90,100,0.2,0.1,0.09603346884250641,5.246363295880149,0.09833333333333333,community,v35_curvature_stage2,90,V3.5 ch2 curvature MPNN (Stage-2),0.09603346884250641,0.0704081654548645,0.023148685693740845,0.03219309449195862,0.06103256344795227,0.20990815460681916,0.3558462858200073,0.06578920036554337,0.0704081654548645,0.01955345831811428
280,n090_s01,nn,90,100,0.2,0.1,0.09387935698032379,6.3225792759051185,0.08888888888888889,community,v35_curvature_stage2,90,V3.5 ch2 curvature MPNN (Stage-2),0.09387935698032379,0.06685663014650345,0.02321338653564453,0.03205745816230774,0.061885952949523926,0.20442091226577766,0.30984216928482056,0.06255731731653214,0.06685663014650345,0.018549621105194092
280,n090_s02,nn,90,100,0.2,0.1,0.08543024957180023,6.270636704119849,0.08588888888888889,community,v35_curvature_stage2,90,V3.5 ch2 curvature MPNN (Stage-2),0.08543024957180023,0.06340102106332779,0.023140400648117065,0.02835897505283356,0.0598604679107666,0.17615332007408144,0.36012908816337585,0.059031128883361816,0.06340102106332779,0.02112477645277977
280,n090_s03,nn,90,100,0.2,0.1,0.09425505995750427,5.60449563046192,0.09222222222222223,community,v35_curvature_stage2,90,V3.5 ch2 curvature MPNN (Stage-2),0.09425505995750427,0.06792248785495758,0.02312493324279785,0.03180043697357177,0.06088070571422577,0.19860880374908452,0.35986974835395813,0.06272225826978683,0.06792248785495758,0.016463514417409897
280,n090_s04,nn,90,100,0.2,0.1,0.09146033227443695,6.375806491885145,0.091,community,v35_curvature_stage2,90,V3.5 ch2 curvature MPNN (Stage-2),0.09146033227443695,0.06725863367319107,0.0232582688331604,0.031125533580780032,0.06274297833442688,0.187663871049881,0.35993921756744385,0.06312821805477142,0.06725863367319107,0.021792413666844368
280,n100_s00,nn,100,100,0.2,0.1,0.09601349383592606,5.8454828282828295,0.0947,community,v35_curvature_stage2,100,V3.5 ch2 curvature MPNN (Stage-2),0.09601349383592606,0.06989509612321854,0.023099809885025024,0.03339683935046196,0.06352375820279121,0.20171890556812286,0.3601231575012207,0.06518901139497757,0.06989509612321854,0.01868818886578083
280,n100_s01,nn,100,100,0.2,0.1,0.09362395107746124,5.880527272727274,0.09210000000000002,community,v35_curvature_stage2,100,V3.5 ch2 curvature MPNN (Stage-2),0.09362395107746124,0.06804415583610535,0.02316063642501831,0.03210476338863373,0.060430049896240234,0.20187760889530182,0.3600037693977356,0.06291577965021133,0.06804415583610535,0.018771851435303688
280,n100_s02,nn,100,100,0.2,0.1,0.0855443999171257,6.912938383838383,0.09,community,v35_curvature_stage2,100,V3.5 ch2 curvature MPNN (Stage-2),0.0855443999171257,0.06054094061255455,0.023202121257781982,0.03147989921271801,0.055948033928871155,0.18210385739803317,0.28001081943511963,0.05600234121084213,0.06054094061255455,0.016088854521512985
280,n100_s03,nn,100,100,0.2,0.1,0.09487315267324448,5.970769696969695,0.0953,community,v35_curvature_stage2,100,V3.5 ch2 curvature MPNN (Stage-2),0.09487315267324448,0.07015477120876312,0.023108482360839844,0.0332979291677475,0.06338407099246979,0.20713348984718324,0.3601502776145935,0.06555629521608353,0.07015477120876312,0.021165063604712486
280,n100_s04,nn,100,100,0.2,0.1,0.09371349960565567,6.491927272727273,0.0889,community,v35_curvature_stage2,100,V3.5 ch2 curvature MPNN (Stage-2),0.09371349960565567,0.06883598119020462,0.023152172565460205,0.029590705037117006,0.06124839186668396,0.21051583290100098,0.3594294488430023,0.06395529955625534,0.06883598119020462,0.021445030346512794
280,n110_s00,nn,110,100,0.2,0.1,0.09190352261066437,6.7275346121768145,0.08890909090909091,community,v35_curvature_stage2,110,V3.5 ch2 curvature MPNN (Stage-2),0.09190352261066437,0.06691623479127884,0.023185282945632935,0.033343979716300966,0.060521408915519714,0.20138166248798373,0.3600464463233948,0.06281574070453644,0.06691623479127884,0.020851271227002144
280,n110_s01,nn,110,100,0.2,0.1,0.08944801241159439,6.721539616346956,0.09081818181818183,community,v35_curvature_stage2,110,V3.5 ch2 curvature MPNN (Stage-2),0.08944801241159439,0.0650041326880455,0.023263871669769287,0.03313787579536438,0.05788084864616394,0.19323980510234837,0.360151469707489,0.0601545013487339,0.0650041326880455,0.019990211352705956
280,n110_s02,nn,110,100,0.2,0.1,0.09575491398572922,5.762012510425356,0.09854545454545455,community,v35_curvature_stage2,110,V3.5 ch2 curvature MPNN (Stage-2),0.09575491398572922,0.0700073316693306,0.023180872201919556,0.03374158143997193,0.06252360343933105,0.21381189525127411,0.360137403011322,0.06510519236326218,0.0700073316693306,0.02089921198785305
280,n110_s03,nn,110,100,0.2,0.1,0.08883196115493774,6.517756463719766,0.0870909090909091,community,v35_curvature_stage2,110,V3.5 ch2 curvature MPNN (Stage-2),0.08883196115493774,0.0642821192741394,0.023135006427764893,0.03174324817955494,0.05751203000545502,0.19244596362113953,0.3068113327026367,0.05948282778263092,0.0642821192741394,0.01766873151063919
280,n110_s04,nn,110,100,0.2,0.1,0.09214503318071365,5.872330275229358,0.09127272727272727,community,v35_curvature_stage2,110,V3.5 ch2 curvature MPNN (Stage-2),0.09214503318071365,0.0671619102358818,0.02316644787788391,0.0340299129486084,0.05868922173976898,0.20229801535606387,0.35949885845184326,0.06169414520263672,0.0671619102358818,0.019475365057587624
280,n120_s00,nn,120,100,0.2,0.1,0.0901273563504219,6.345941876750703,0.08858333333333333,community,v35_curvature_stage2,120,V3.5 ch2 curvature MPNN (Stage-2),0.0901273563504219,0.0662710890173912,0.023172497749328613,0.03339844048023224,0.05830344557762146,0.19384441673755648,0.3599192798137665,0.06129140406847,0.0662710890173912,0.01991984248161316
280,n120_s01,nn,120,100,0.2,0.1,0.09117702394723892,6.193494397759105,0.0895,community,v35_curvature_stage2,120,V3.5 ch2 curvature MPNN (Stage-2),0.09117702394723892,0.06609614938497543,0.023106396198272705,0.03271063566207886,0.05959723889827728,0.20005940198898314,0.31542298197746277,0.060945287346839905,0.06609614938497543,0.01878463663160801
280,n120_s02,nn,120,100,0.2,0.1,0.0964161679148674,6.4365805322128855,0.09416666666666668,community,v35_curvature_stage2,120,V3.5 ch2 curvature MPNN (Stage-2),0.0964161679148674,0.0687202587723732,0.023159146308898926,0.03447821438312531,0.06473465263843536,0.2080179870128632,0.3596656024456024,0.06400604546070099,0.0687202587723732,0.021158291026949883
280,n120_s03,nn,120,100,0.2,0.1,0.09400548040866852,6.621491596638654,0.092,community,v35_curvature_stage2,120,V3.5 ch2 curvature MPNN (Stage-2),0.09400548040866852,0.06802784651517868,0.023225843906402588,0.03449830710887909,0.060638442635536194,0.20702432394027712,0.36016035079956055,0.06273233145475388,0.06802784651517868,0.019512932747602463
280,n120_s04,nn,120,100,0.2,0.1,0.0901065245270729,6.861573529411763,0.09516666666666666,community,v35_curvature_stage2,120,V3.5 ch2 curvature MPNN (Stage-2),0.0901065245270729,0.06401389092206955,0.023104190826416016,0.03419031202793121,0.06105548143386841,0.19167936444282532,0.36009323596954346,0.05970139428973198,0.06401389092206955,0.018392814323306084
280,n130_s00,nn,130,100,0.2,0.1,0.09423954039812088,6.056218843172332,0.09584615384615386,community,v35_curvature_stage2,130,V3.5 ch2 curvature MPNN (Stage-2),0.09423954039812088,0.06843119859695435,0.023205965757369995,0.03487125039100647,0.06403845548629761,0.20350715816020967,0.36015111207962036,0.06376930326223373,0.06843119859695435,0.020369721576571465
280,n130_s01,nn,130,100,0.2,0.1,0.08965080231428146,6.388348240906381,0.09061538461538461,community,v35_curvature_stage2,130,V3.5 ch2 curvature MPNN (Stage-2),0.08965080231428146,0.06485381722450256,0.023256659507751465,0.032998326420784,0.05917249619960785,0.19515909254550934,0.35981982946395874,0.05941641330718994,0.06485381722450256,0.01799135096371174
280,n130_s02,nn,130,100,0.2,0.1,0.09203943610191345,6.295667859272512,0.09076923076923077,community,v35_curvature_stage2,130,V3.5 ch2 curvature MPNN (Stage-2),0.09203943610191345,0.06772968173027039,0.023120611906051636,0.03194737546145916,0.05878147482872009,0.20368048250675203,0.3600202202796936,0.06315571814775467,0.06772968173027039,0.020443784072995186
280,n130_s03,nn,130,100,0.2,0.1,0.09054172784090042,6.659496124031007,0.09369230769230769,community,v35_curvature_stage2,130,V3.5 ch2 curvature MPNN (Stage-2),0.09054172784090042,0.06451696157455444,0.02320733666419983,0.03462495505809784,0.06035415828227997,0.19477118253707887,0.35967087745666504,0.06011293828487396,0.06451696157455444,0.017366372048854828
280,n130_s04,nn,130,100,0.2,0.1,0.09676607698202133,6.322164579606441,0.09246153846153846,community,v35_curvature_stage2,130,V3.5 ch2 curvature MPNN (Stage-2),0.09676607698202133,0.06946457177400589,0.023192375898361206,0.037128597497940063,0.06319975852966309,0.21023542881011967,0.3596954941749573,0.06423550099134445,0.06946457177400589,0.018394168466329575
280,n140_s00,nn,140,100,0.2,0.1,0.08884971588850021,6.421058067831449,0.0907142857142857,community,v35_curvature_stage2,140,V3.5 ch2 curvature MPNN (Stage-2),0.08884971588850021,0.06486686319112778,0.023149460554122925,0.03496792614459991,0.05754584074020386,0.2005290061235428,0.3099607527256012,0.05964142829179764,0.06486686319112778,0.017977502197027206
280,n140_s01,nn,140,100,0.2,0.1,0.0912473052740097,6.794442446043166,0.09,community,v35_curvature_stage2,140,V3.5 ch2 curvature MPNN (Stage-2),0.0912473052740097,0.06583817303180695,0.023238331079483032,0.03432106673717499,0.06062331795692444,0.19845720380544665,0.3601590692996979,0.061090219765901566,0.06583817303180695,0.02002810314297676
280,n140_s02,nn,140,100,0.2,0.1,0.08977445960044861,6.563589928057552,0.09128571428571428,community,v35_curvature_stage2,140,V3.5 ch2 curvature MPNN (Stage-2),0.08977445960044861,0.06590460985898972,0.023137539625167847,0.03461686372756958,0.059104204177856445,0.1986539125442505,0.3599371910095215,0.061129890382289886,0.06590460985898972,0.020396260544657707
280,n140_s03,nn,140,100,0.2,0.1,0.09157238900661469,6.506212744090443,0.09064285714285714,community,v35_curvature_stage2,140,V3.5 ch2 curvature MPNN (Stage-2),0.09157238900661469,0.06566745787858963,0.023165017366409302,0.034333151578903195,0.06232021749019623,0.19834536910057066,0.36015135049819946,0.06055288016796112,0.06566745787858963,0.019060982391238213
280,n140_s04,nn,140,100,0.2,0.1,0.09144020080566406,6.869096608427546,0.08928571428571429,community,v35_curvature_stage2,140,V3.5 ch2 curvature MPNN (Stage-2),0.09144020080566406,0.0656072348356247,0.02326565980911255,0.03470829725265503,0.062228813767433167,0.19840262532234196,0.36007237434387207,0.060770511627197266,0.0656072348356247,0.019180290400981903
280,n150_s00,nn,150,100,0.2,0.1,0.08951518684625626,7.0308192393736,0.08933333333333333,community,v35_curvature_stage2,150,V3.5 ch2 curvature MPNN (Stage-2),0.08951518684625626,0.0646245926618576,0.023098677396774292,0.03314772844314575,0.06157769449055195,0.19295538067817689,0.3601055443286896,0.0594005212187767,0.0646245926618576,0.0196919534355402
280,n150_s01,nn,150,100,0.2,0.1,0.088546983897686,7.186054586129756,0.0868,community,v35_curvature_stage2,150,V3.5 ch2 curvature MPNN (Stage-2),0.088546983897686,0.06470669060945511,0.023196816444396973,0.032824188470840454,0.05945374071598053,0.19226384162902832,0.3601275086402893,0.06006799265742302,0.06470669060945511,0.02094106748700142
280,n150_s02,nn,150,100,0.2,0.1,0.09035692363977432,6.533831767337806,0.0906,community,v35_curvature_stage2,150,V3.5 ch2 curvature MPNN (Stage-2),0.09035692363977432,0.06651848554611206,0.02317240834236145,0.03320544958114624,0.062248989939689636,0.19682762920856475,0.35982799530029297,0.060940880328416824,0.06651848554611206,0.02088398113846779
280,n150_s03,nn,150,100,0.2,0.1,0.0908985584974289,6.993535123042506,0.09093333333333334,community,v35_curvature_stage2,150,V3.5 ch2 curvature MPNN (Stage-2),0.0908985584974289,0.06644055992364883,0.0231572687625885,0.032564565539360046,0.06194836646318436,0.1957091271877289,0.35988521575927734,0.06171339377760887,0.06644055992364883,0.0228078942745924
280,n150_s04,nn,150,100,0.2,0.1,0.08892960846424103,6.639157046979864,0.08953333333333333,community,v35_curvature_stage2,150,V3.5 ch2 curvature MPNN (Stage-2),0.08892960846424103,0.06577573716640472,0.02313348650932312,0.03214296102523804,0.058239907026290894,0.19584555625915528,0.3601027727127075,0.0601765438914299,0.06577573716640472,0.020398100838065147
280,n050_s00,nn,50,100,0.2,0.1,0.11687955260276794,4.437918367346938,0.1166,community,v35_no_curvature_stage2,50,V3.5 ch2 no-curvature MPNN (Stage-2),0.11687955260276794,0.07331517338752747,0.046537935733795166,0.049404937028884884,0.08100596070289612,0.24509787559509277,0.2557408809661865,0.0680835172533989,0.07331517338752747,0.01246719527989626
280,n050_s01,nn,50,100,0.2,0.1,0.11966554075479507,4.327706122448979,0.1222,community,v35_no_curvature_stage2,50,V3.5 ch2 no-curvature MPNN (Stage-2),0.11966554075479507,0.07509949058294296,0.046757638454437256,0.04921688437461853,0.08314277231693268,0.24819777607917787,0.25575384497642517,0.07012827694416046,0.07509949058294296,0.01270816195756197
280,n050_s02,nn,50,100,0.2,0.1,0.11431916803121567,4.636967346938775,0.1142,community,v35_no_curvature_stage2,50,V3.5 ch2 no-curvature MPNN (Stage-2),0.11431916803121567,0.07128773629665375,0.04678255319595337,0.04951253235340119,0.07847830653190613,0.2398266673088074,0.25573331117630005,0.06645338237285614,0.07128773629665375,0.012097141705453396
280,n050_s03,nn,50,100,0.2,0.1,0.11716945469379425,4.349975510204082,0.1186,community,v35_no_curvature_stage2,50,V3.5 ch2 no-curvature MPNN (Stage-2),0.11716945469379425,0.07161256670951843,0.04680410027503967,0.04936761856079102,0.08417448401451111,0.24166277945041656,0.25574713945388794,0.06641348451375961,0.07161256670951843,0.011565344408154488
280,n050_s04,nn,50,100,0.2,0.1,0.12056025117635727,4.520155102040816,0.10980000000000001,community,v35_no_curvature_stage2,50,V3.5 ch2 no-curvature MPNN (Stage-2),0.12056025117635727,0.07488149404525757,0.046872615814208984,0.04962107837200165,0.08426299691200256,0.24809373617172242,0.25577348470687866,0.06957657635211945,0.07488149404525757,0.014578960835933685
280,n060_s00,nn,60,100,0.2,0.1,0.11248768866062164,4.607265536723162,0.11433333333333334,community,v35_no_curvature_stage2,60,V3.5 ch2 no-curvature MPNN (Stage-2),0.11248768866062164,0.07122287899255753,0.04683259129524231,0.04949015974998474,0.07627342641353607,0.2407068431377411,0.2556508481502533,0.06658706814050674,0.07122287899255753,0.012528765015304089
280,n060_s01,nn,60,100,0.2,0.1,0.11412210762500763,5.0672570621468935,0.11733333333333333,community,v35_no_curvature_stage2,60,V3.5 ch2 no-curvature MPNN (Stage-2),0.11412210762500763,0.07186287641525269,0.0467393696308136,0.049304607510566714,0.07777056097984314,0.242109090089798,0.2556326389312744,0.06688771396875381,0.07186287641525269,0.013179714791476727
280,n060_s02,nn,60,100,0.2,0.1,0.11305678635835648,5.428669491525425,0.11366666666666667,community,v35_no_curvature_stage2,60,V3.5 ch2 no-curvature MPNN (Stage-2),0.11305678635835648,0.06988128274679184,0.046741992235183716,0.049460799992084505,0.07948791980743408,0.23901773393154144,0.25569841265678406,0.06492380052804947,0.06988128274679184,0.014240548014640808
280,n060_s03,nn,60,100,0.2,0.1,0.11704813688993454,4.919225988700568,0.11033333333333334,community,v35_no_curvature_stage2,60,V3.5 ch2 no-curvature MPNN (Stage-2),0.11704813688993454,0.07301464676856995,0.046877115964889526,0.04977335073053837,0.08188784122467041,0.24696084558963774,0.25572097301483154,0.06725659966468811,0.07301464676856995,0.014491849578917027
280,n060_s04,nn,60,100,0.2,0.1,0.11750113219022751,4.821833333333334,0.11883333333333333,community,v35_no_curvature_stage2,60,V3.5 ch2 no-curvature MPNN (Stage-2),0.11750113219022751,0.0739268958568573,0.0466972291469574,0.04946774058043957,0.08090691268444061,0.24694790840148925,0.2556634545326233,0.06818036735057831,0.0739268958568573,0.014223041944205761
280,n070_s00,nn,70,100,0.2,0.1,0.11446473747491837,4.960683229813665,0.11585714285714285,community,v35_no_curvature_stage2,70,V3.5 ch2 no-curvature MPNN (Stage-2),0.11446473747491837,0.07263791561126709,0.046479612588882446,0.04944040663540363,0.07784205675125122,0.2453313171863556,0.2557055652141571,0.06706821173429489,0.07263791561126709,0.01141817681491375
280,n070_s01,nn,70,100,0.2,0.1,0.11283255368471146,5.311438923395444,0.112,community,v35_no_curvature_stage2,70,V3.5 ch2 no-curvature MPNN (Stage-2),0.11283255368471146,0.0701693668961525,0.046894192695617676,0.04958806037902832,0.07763610780239105,0.23791243731975556,0.2556513547897339,0.06540559977293015,0.0701693668961525,0.012726387940347195
280,n070_s02,nn,70,100,0.2,0.1,0.11345140635967255,5.3006045548654255,0.10828571428571429,community,v35_no_curvature_stage2,70,V3.5 ch2 no-curvature MPNN (Stage-2),0.11345140635967255,0.07058056443929672,0.046870291233062744,0.049880805611610415,0.07872043550014496,0.24085133969783784,0.2557508945465088,0.06562033295631409,0.07058056443929672,0.013485303148627281
280,n070_s03,nn,70,100,0.2,0.1,0.11684515327215195,4.876987577639752,0.113,community,v35_no_curvature_stage2,70,V3.5 ch2 no-curvature MPNN (Stage-2),0.11684515327215195,0.07241605222225189,0.04655313491821289,0.04949500262737275,0.08111615478992462,0.24305926561355598,0.2556939423084259,0.06718209385871887,0.07241605222225189,0.012534096837043762
280,n070_s04,nn,70,100,0.2,0.1,0.10951793193817139,6.8469751552795035,0.119,community,v35_no_curvature_stage2,70,V3.5 ch2 no-curvature MPNN (Stage-2),0.10951793193817139,0.06608983129262924,0.046614378690719604,0.0492867536842823,0.07755090296268463,0.22640329599380493,0.25542008876800537,0.061986494809389114,0.06608983129262924,0.011834483593702316
280,n080_s00,nn,80,100,0.2,0.1,0.10994540899991989,5.835960443037977,0.1095,community,v35_no_curvature_stage2,80,V3.5 ch2 no-curvature MPNN (Stage-2),0.10994540899991989,0.0669776201248169,0.0469416081905365,0.049795889854431154,0.07745179533958435,0.2298586517572403,0.2555145025253296,0.0623638778924942,0.0669776201248169,0.011298535391688347
280,n080_s01,nn,80,100,0.2,0.1,0.11123872548341751,5.633170886075948,0.114375,community,v35_no_curvature_stage2,80,V3.5 ch2 no-curvature MPNN (Stage-2),0.11123872548341751,0.06987998634576797,0.04664832353591919,0.049429434537887576,0.07601834833621979,0.2354218393564225,0.25563687086105347,0.06511226296424866,0.06987998634576797,0.012677940540015697
280,n080_s02,nn,80,100,0.2,0.1,0.11087442189455032,5.705591772151898,0.11599999999999999,community,v35_no_curvature_stage2,80,V3.5 ch2 no-curvature MPNN (Stage-2),0.11087442189455032,0.06895468384027481,0.046860963106155396,0.04941136837005615,0.07688319683074951,0.23341576457023622,0.25547751784324646,0.06446503102779388,0.06895468384027481,0.012576458975672722
280,n080_s03,nn,80,100,0.2,0.1,0.11376713216304779,5.38213924050633,0.1105,community,v35_no_curvature_stage2,80,V3.5 ch2 no-curvature MPNN (Stage-2),0.11376713216304779,0.0712522566318512,0.04666849970817566,0.0497363269329071,0.07835167646408081,0.24019775390625,0.25569990277290344,0.06547091156244278,0.0712522566318512,0.013445507735013962
280,n080_s04,nn,80,100,0.2,0.1,0.11277090758085251,5.188542721518988,0.115375,community,v35_no_curvature_stage2,80,V3.5 ch2 no-curvature MPNN (Stage-2),0.11277090758085251,0.069430410861969,0.04692825675010681,0.04943222999572754,0.08045987784862518,0.23645417392253876,0.25562408566474915,0.06437894701957703,0.069430410861969,0.012619970366358757
280,n090_s00,nn,90,100,0.2,0.1,0.11114349216222763,5.569332084893882,0.11266666666666668,community,v35_no_curvature_stage2,90,V3.5 ch2 no-curvature MPNN (Stage-2),0.11114349216222763,0.07019729167222977,0.046920984983444214,0.0496322363615036,0.07582159340381622,0.23955205678939828,0.2554786205291748,0.0651184469461441,0.07019729167222977,0.013450553640723228
280,n090_s01,nn,90,100,0.2,0.1,0.11204277724027634,6.178694132334582,0.10377777777777777,community,v35_no_curvature_stage2,90,V3.5 ch2 no-curvature MPNN (Stage-2),0.11204277724027634,0.0686715617775917,0.04675355553627014,0.05039015710353851,0.0795595794916153,0.23756731152534488,0.25562167167663574,0.06308349967002869,0.0686715617775917,0.013203529641032219
