episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,alpha_raw,alpha_kappa,q_base_mean,q_base_std,q_base_min,q_base_max,corr_s_kappa_q_base,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
37,13.162336950659752,0.103319999858737,0.10069923526846249,0.1,0.0006992352684624809,0.00699235198538961,0.0,0.10135868191719055,0.0,0.0,False,2.1484375167801772e-07,322.74053955078125,0.3273693323135376,-1.1848300829342406e-07,0.0,-4.0039063264885044e-07,0.9999998211860657,6.4997944831848145,0.0,0.0,0.0,0.00020590376516338438,0.0,0.0,100,0.2,0.148,0.0,924,-0.44428887963294983,0.49547654390335083,0.10135868191719055,0.011185510084033012,0.08345702290534973,0.13004419207572937,0.9984225371041479,0.10135868191719055,0.011185510084033012,0.08345702290534973,0.08345702290534973,0.10200226306915283,0.11549901962280273,0.13004419207572937,0.011185511015355587,0.011185510084033012,0.011185337789356709
38,14.159234340816736,0.10085999968647957,0.10077961747747102,0.1,0.0007796174774710174,0.007796173995092775,0.0,0.10075008869171143,0.0,0.0,False,4.1015624674400897e-07,386.3171691894531,0.3263128101825714,3.2891033896476074e-08,0.0,-2.0019531632442522e-07,0.9999998807907104,5.904273509979248,0.0,0.0,0.0,1.1572753464861307e-05,0.0,0.0,100,0.2,0.144,0.0,1054,-0.4448806941509247,0.4952453076839447,0.10075008869171143,0.008773787878453732,0.083464115858078,0.13002845644950867,0.9974840224493856,0.10075008869171143,0.008773787878453732,0.083464115858078,0.08997546136379256,0.09993085265159607,0.11041480302810669,0.13002845644950867,0.008773788809776306,0.008773787878453732,0.008773741312325
39,13.918970898509025,0.10159999979287386,0.10118980863517243,0.1,0.001189808635172429,0.011898085161915775,0.0,0.09996696561574936,0.0,0.0,False,1.0742187583900886e-07,362.93499755859375,0.32428276538848877,1.6490966814330932e-08,0.0,-1.9531249506599124e-07,0.9999997615814209,6.085396766662598,0.0,0.0,0.0,0.0002804227115120739,0.0,0.0,100,0.2,0.142,0.0,964,-0.4446715712547302,0.49532705545425415,0.09996696561574936,0.011494696140289307,0.08347123861312866,0.13001281023025513,0.9979735440484435,0.09996696561574936,0.011494696140289307,0.08347123861312866,0.08347123861312866,0.09993085265159607,0.11275593638419665,0.13001281023025513,0.011494695208966732,0.011494696140289307,0.01149467471987009
40,11.376621415287257,0.1028399999961257,0.10201490431564907,0.1,0.0020149043156490604,0.02014904114158649,0.0,0.10197685658931732,0.0,0.0,False,-1.6113281731122697e-07,210.44410705566406,0.32891973853111267,-1.1384487103027752e-10,0.0,-1.9531249506599124e-08,0.9999997615814209,6.97076416015625,0.0,0.0,0.0,0.0001451069110771641,0.0,0.0,100,0.2,0.152,0.01,1036,-0.4439455568790436,0.49561068415641785,0.10197685658931732,0.009495402686297894,0.0834687352180481,0.13001829385757446,0.9986278100277474,0.10197685658931732,0.009495402686297894,0.0834687352180481,0.09056029021739993,0.09993085265159607,0.11483082175254822,0.13001829385757446,0.009495405480265617,0.009495402686297894,0.00949539989233017
41,13.769792540162802,0.10093999973684549,0.10147745202624728,0.1,0.0014774520262472723,0.014774518785020846,0.0,0.10097324103116989,0.0,0.0,False,-5.56640600279934e-07,333.591552734375,0.326477587223053,2.0648837306680434e-08,0.0,1.1718749703959475e-07,0.9999998211860657,6.678371906280518,0.0,0.0,0.0,4.194842040305957e-05,0.0,0.0,100,0.2,0.146,0.0,926,-0.44339805841445923,0.4958246648311615,0.10097324103116989,0.011681181378662586,0.08346003293991089,0.13003751635551453,0.9980555383981301,0.10097324103116989,0.011681181378662586,0.08346003293991089,0.08642297983169556,0.09993082284927368,0.11262848079204318,0.13003751635551453,0.011681183241307735,0.011681181378662586,0.011681146919727325
42,16.17102463030815,0.10239999980479479,0.10193872591552103,0.1,0.0019387259155210224,0.019387257216484502,0.0,0.10031716525554657,0.0,0.0,False,-2.343749940791895e-07,502.8329772949219,0.32524222135543823,-4.459276681245683e-08,0.0,-1.1718749703959475e-07,0.9999998211860657,5.618527412414551,0.0,0.0,0.0,2.2817157514509745e-05,0.0,0.0,100,0.2,0.176,0.01,880,-0.44312649965286255,0.49593082070350647,0.10031716525554657,0.009913286194205284,0.08345344662666321,0.13005205988883972,0.99807402040809,0.10031716525554657,0.009913286194205284,0.08345344662666321,0.08641752600669861,0.0999307632446289,0.11412853002548218,0.13005205988883972,0.009913286194205284,0.009913286194205284,0.009913267567753792
43,15.068588737159967,0.10369999977573753,0.10281936284562929,0.1,0.0028193628456292807,0.028193625636930245,0.0,0.10164821147918701,0.0,0.0,False,4.68749988158379e-07,410.0024108886719,0.3281470239162445,2.8726459433414675e-08,0.0,-3.906249901319825e-08,0.9999998211860657,5.851716041564941,0.0,0.0,0.0,0.0001874270965345204,0.0,0.0,100,0.2,0.144,0.0,928,-0.4425883889198303,0.496141254901886,0.10164821147918701,0.010015513747930527,0.08345025777816772,0.13005924224853516,0.9976990655052871,0.10164821147918701,0.010015513747930527,0.08345025777816772,0.08989751338958792,0.1007733941078186,0.11263706088065858,0.13005924224853516,0.010015514679253101,0.010015513747930527,0.01001538522541523
44,16.221225863963365,0.10107999993115664,0.10194968138839297,0.1,0.0019496813883929653,0.01949681193424846,0.0,0.1015186682343483,0.0,0.0,False,-1.7578125266481948e-07,480.0931701660156,0.3277728855609894,5.285695081624908e-08,0.0,-4.882812376649781e-08,0.9999998807907104,5.922452926635742,0.0,0.0,0.0,6.458404823206365e-05,0.0,0.0,100,0.2,0.146,0.0,942,-0.4419010877609253,0.4964101314544678,0.1015186682343483,0.01080892700701952,0.08344373106956482,0.1300734579563141,0.9984352695781021,0.1015186682343483,0.01080892700701952,0.08344373106956482,0.08902698755264282,0.09993073344230652,0.11667051911354065,0.1300734579563141,0.010808929800987244,0.01080892700701952,0.010808774270117283
45,14.191366469025612,0.09775999986380339,0.09985484062609817,0.1,-0.00014515937390183198,-0.0014515935938589604,0.0,0.10019633173942566,0.0,0.0,False,1.4648438195763447e-07,330.1653137207031,0.32511240243911743,2.410963162446933e-08,0.0,1.9531249506599124e-08,0.9999998211860657,6.439821720123291,0.0,0.0,0.0,8.205960511986632e-06,0.0,0.0,100,0.2,0.144,0.0,958,-0.4413583278656006,0.49662259221076965,0.10019633173942566,0.008554487489163876,0.08343544602394104,0.13009169697761536,0.9979660122219339,0.10019633173942566,0.008554487489163876,0.08343544602394104,0.08902135491371155,0.10044828057289124,0.10810829028486829,0.13009169697761536,0.008554487489163876,0.008554487489163876,0.008554568514227867
46,11.709378183871507,0.09612000002712011,0.09798742032660915,0.1,-0.0020125796733908574,-0.020125794721329103,0.0,0.09900534152984619,0.0,0.0,False,-4.394531316620487e-08,188.13497924804688,0.3224191665649414,2.3499280743521922e-08,0.0,1.2695312534560799e-07,0.9999998807907104,7.3712358474731445,0.0,0.0,0.0,5.070182305644266e-05,0.0,0.0,100,0.2,0.134,0.0,1022,-0.44109615683555603,0.4967251718044281,0.09900534152984619,0.00922283437103033,0.08342897891998291,0.13010603189468384,0.9976493426129031,0.09900534152984619,0.00922283437103033,0.08342897891998291,0.08342897891998291,0.09993064403533936,0.10711483955382892,0.13010603189468384,0.009222833439707756,0.00922283437103033,0.00922299548983574
47,18.792758630305528,0.09831999984756112,0.09815371008708514,0.1,-0.0018462899129148697,-0.018462897282858968,0.0,0.10031524300575256,0.0,0.0,False,4.2968750335603545e-07,675.0301513671875,0.325260728597641,-1.9641667847736244e-08,0.0,-8.789062633240974e-08,0.9999998211860657,5.431761741638184,0.0,0.0,0.0,0.00013246382877696306,0.0,0.0,100,0.2,0.134,0.0,1042,-0.4412585496902466,0.49666160345077515,0.10031524300575256,0.009644665755331516,0.08342576026916504,0.11992970108985901,0.9988036239565375,0.10031524300575256,0.009644665755331516,0.08342576026916504,0.0863380491733554,0.09947039186954498,0.11415573954582214,0.11992970108985901,0.009644666686654091,0.009644665755331516,0.00964462012052536
48,14.926002623170614,0.09992000010237098,0.09903685509472807,0.1,-0.0009631449052719399,-0.00963144808957459,0.0,0.09875603765249252,0.0,0.0,False,-1.8066405971239874e-07,338.72760009765625,0.3216415047645569,1.981601194245286e-08,0.0,7.81249980263965e-08,0.9999999403953552,7.0655951499938965,0.0,0.0,0.0,7.421575719490647e-05,0.0,0.0,100,0.2,0.154,0.01,1002,-0.4413541555404663,0.4966241717338562,0.09875603765249252,0.011293169111013412,0.08342775702476501,0.13010871410369873,0.9980596293400399,0.09875603765249252,0.011293169111013412,0.08342775702476501,0.08576616048812902,0.09803241491317749,0.11415380239486694,0.13010871410369873,0.011293170973658562,0.011293169111013412,0.011293157003819942
49,12.289208890557289,0.09884000004455447,0.09893842756964127,0.1,-0.0010615724303587315,-0.01061572324201499,0.0,0.09895030409097672,0.0,0.0,False,2.2460937998403097e-07,196.31991577148438,0.32225731015205383,-1.9058585265518957e-10,0.0,2.9296874259898686e-08,0.9999998807907104,7.346501350402832,0.0,0.0,0.0,9.012797818286344e-05,0.0,0.0,100,0.2,0.136,0.0,1060,-0.441527396440506,0.49655643105506897,0.09895030409097672,0.009648468345403671,0.08342888951301575,0.13010618090629578,0.998096750780941,0.09895030409097672,0.009648468345403671,0.08342888951301575,0.0873059630393982,0.09803253412246704,0.1133621335029602,0.13010618090629578,0.00964847020804882,0.009648468345403671,0.009648531675338745
50,13.940514550805092,0.10239999986067415,0.10066921371515772,0.1,0.0006692137151577127,0.006692136482363479,0.0,0.10301822423934937,0.0,0.0,False,-3.5156250532963895e-07,276.82073974609375,0.33113616704940796,-4.6327711111793235e-10,0.0,-5.859374851979737e-08,0.9999999403953552,7.066443920135498,0.0,0.0,0.0,3.9869755710242316e-05,0.0,0.0,100,0.2,0.154,0.01,982,-0.44182851910591125,0.496438592672348,0.10301822423934937,0.009931589476764202,0.08343100547790527,0.13010159134864807,0.9980922996406834,0.10301822423934937,0.009931589476764202,0.08343100547790527,0.09342807531356812,0.10141602158546448,0.11668539047241211,0.13010159134864807,0.009931589476764202,0.009931589476764202,0.009931589476764202
51,15.00658422037959,0.09982000003382564,0.10024460687449169,0.1,0.00024460687449168184,0.0024460685003099684,0.0,0.0999736413359642,0.0,0.0,False,-1.1718749703959475e-07,329.42059326171875,0.3245154321193695,-1.1443495928631364e-08,0.0,-2.9296874259898686e-08,0.9999997615814209,6.782755374908447,0.0,0.0,0.0,1.9925437300116755e-05,0.0,0.0,100,0.2,0.132,0.0,1018,-0.442116379737854,0.4963259696960449,0.0999736413359642,0.009605297818779945,0.0834345817565918,0.13009357452392578,0.9980539759438116,0.0999736413359642,0.009605297818779945,0.0834345817565918,0.08545460999011993,0.09993073344230652,0.11257164180278652,0.13009357452392578,0.00960529688745737,0.009605297818779945,0.009605145081877708
52,15.08420562583208,0.10327999990433455,0.10176230338941311,0.1,0.0017623033894131057,0.017623032131827844,0.0,0.1025267168879509,0.0,0.0,False,-1.56249996052793e-07,316.9402770996094,0.32994210720062256,4.495531502612948e-09,0.0,-3.906249901319825e-08,0.9999998807907104,7.1846160888671875,0.0,0.0,0.0,0.00022656077635474503,0.0,0.0,100,0.2,0.148,0.0,884,-0.44281119108200073,0.496054083108902,0.1025267168879509,0.01099131628870964,0.08343806862831116,0.13008594512939453,0.9976981018903386,0.1025267168879509,0.01099131628870964,0.08343806862831116,0.08343808874487878,0.10312637686729431,0.11458097696303685,0.13008594512939453,0.010991320013999939,0.01099131628870964,0.010991108603775501
53,14.764856591463088,0.09991999991238117,0.10084115165089713,0.1,0.0008411516508971262,0.008411515667819695,0.0,0.09981067478656769,0.0,0.0,False,1.9531249506599124e-07,301.1855773925781,0.3237743079662323,-5.248710621685859e-08,0.0,-5.859374851979737e-08,0.9999998807907104,6.801173686981201,0.0,0.0,0.0,0.00013543014938477427,0.0,0.0,100,0.2,0.146,0.0,986,-0.4432261288166046,0.49589189887046814,0.09981067478656769,0.012815022841095924,0.08344638347625732,0.13006755709648132,0.9982672756623233,0.09981067478656769,0.012815022841095924,0.08344638347625732,0.08526323139667621,0.09842782095074654,0.11773920357227202,0.13006755709648132,0.012815023772418499,0.012815022841095924,0.012814917601644993
54,14.027265062302352,0.09761999983713031,0.09923057574401373,0.1,-0.0007694242559862785,-0.007694241790438606,0.0,0.0995720699429512,0.0,0.0,False,2.0019531632442522e-07,240.50326538085938,0.3236292004585266,2.522766717749647e-10,0.0,-2.9296874259898686e-08,0.9999998807907104,7.70448637008667,0.0,0.0,0.0,7.84519943408668e-05,0.0,0.0,100,0.2,0.142,0.0,1100,-0.44351643323898315,0.495778352022171,0.0995720699429512,0.009615243412554264,0.08345139026641846,0.12186968326568604,0.9987845778420087,0.0995720699429512,0.009615243412554264,0.08345139026641846,0.08635952472686799,0.0986761599779129,0.11145409047603175,0.12186968326568604,0.009615241549909115,0.009615243412554264,0.009615182876586914
55,14.423673739552498,0.10317999992892146,0.1012052878364676,0.1,0.001205287836467589,0.012052877159388175,0.0,0.10163749754428864,0.0,0.0,False,-1.3183593239318725e-07,265.32989501953125,0.32813289761543274,-8.021861219731363e-08,0.0,9.765624753299562e-08,0.9999998807907104,7.069756031036377,0.0,0.0,0.0,0.0001933370076585561,0.0,0.0,100,0.2,0.15,0.0,948,-0.4442024528980255,0.4955102205276489,0.10163749754428864,0.009943629615008831,0.0834549069404602,0.13004887104034424,0.9984833548986525,0.10163749754428864,0.009943629615008831,0.0834549069404602,0.09135931730270386,0.0999307632446289,0.11849445104598999,0.13004887104034424,0.009943629615008831,0.009943629615008831,0.009943820536136627
56,15.37711192575097,0.09869999996572733,0.09995264390109745,0.1,-4.7356098902551214e-05,-0.000473560941669418,0.0,0.10006655007600784,0.0,0.0,False,9.765624753299562e-09,311.6689453125,0.32468950748443604,7.741198260191595e-08,0.0,-1.1718749703959475e-07,0.9999998211860657,6.684785842895508,0.0,0.0,0.0,6.145846418803558e-05,0.0,0.0,100,0.2,0.148,0.0,896,-0.44499674439430237,0.495199978351593,0.10006655007600784,0.009884138591587543,0.08346310257911682,0.11987698078155518,0.9988669296877516,0.10006655007600784,0.009884138591587543,0.08346310257911682,0.08733272552490234,0.09828455746173859,0.11437195837497342,0.11987698078155518,0.009884137660264969,0.009884138591587543,0.009884257800877094
57,11.922565255433321,0.10217999997362494,0.1010663219373612,0.1,0.0010663219373611976,0.010663218307290145,0.0,0.10100401192903519,0.0,0.0,False,-1.2695312534560799e-07,152.03749084472656,0.3267219066619873,-1.691877926646157e-08,0.0,6.835937682581061e-08,0.9999998807907104,6.966156482696533,0.0,0.0,0.0,8.255133434431627e-05,0.0,0.0,100,0.2,0.15,0.0,992,-0.44541293382644653,0.4950374364852905,0.10100401192903519,0.01018794346600771,0.08347263932228088,0.13000977039337158,0.997696648855404,0.10100401192903519,0.01018794346600771,0.08347263932228088,0.08734017610549927,0.09993088245391846,0.11424694806337157,0.13000977039337158,0.01018794346600771,0.01018794346600771,0.010187841020524502
58,11.528685247182846,0.10412000013887882,0.10259316103812001,0.1,0.0025931610381200038,0.025931607788039258,0.0,0.10114320367574692,0.0,0.0,False,-1.7578125266481948e-07,132.64830017089844,0.32694536447525024,6.8771839778492e-08,0.0,-2.9296874259898686e-08,0.9999998211860657,7.600773334503174,0.0,0.0,0.0,7.972375169629231e-05,0.0,0.0,100,0.2,0.154,0.02,924,-0.4457668662071228,0.49489930272102356,0.10114320367574692,0.010838226415216923,0.0834776759147644,0.12999874353408813,0.9983778111718438,0.10114320367574692,0.010838226415216923,0.0834776759147644,0.08719722926616749,0.10077197849750519,0.11761525571346282,0.12999874353408813,0.010838225483894348,0.010838226415216923,0.01083822175860405
59,14.043121033281087,0.10167999992892146,0.10213658048352073,0.1,0.0021365804835207225,0.021365802698626955,0.0,0.10166474431753159,0.0,0.0,False,-7.81249980263965e-08,231.03204345703125,0.32831811904907227,1.138597771621619e-09,0.0,4.882812376649781e-08,0.9999998807907104,7.190852165222168,0.0,0.0,0.0,3.642545561888255e-05,0.0,0.0,100,0.2,0.144,0.0,1016,-0.44601157307624817,0.4948037266731262,0.10166474431753159,0.008638730272650719,0.08348184823989868,0.1299893856048584,0.9979723078139564,0.10166474431753159,0.008638730272650719,0.08348184823989868,0.09129960536956828,0.10141126811504364,0.11244374513626099,0.1299893856048584,0.008638732135295868,0.008638730272650719,0.008638736791908741
60,13.742040415495634,0.10193999978154898,0.10203829013253485,0.1,0.0020382901325348424,0.020382899287058494,0.0,0.10150963813066483,0.0,0.0,False,-5.078125013824319e-07,219.8745574951172,0.3277114927768707,-2.9392094091917897e-08,0.0,0.0,0.9999998807907104,6.884530067443848,0.0,0.0,0.0,0.00010570373706286773,0.0,0.0,100,0.2,0.162,0.01,978,-0.44636183977127075,0.49466708302497864,0.10150963813066483,0.011232671327888966,0.08348482847213745,0.12998288869857788,0.9981055638901858,0.10150963813066483,0.011232671327888966,0.08348482847213745,0.08898369669914286,0.09993094205856323,0.11740446388721072,0.12998288869857788,0.011232671327888966,0.011232671327888966,0.011232621036469936
61,12.979576357096434,0.10111999982967973,0.10157914498110729,0.1,0.0015791449811072833,0.01579144823192801,0.0,0.10136035829782486,0.0,0.0,False,7.81249980263965e-08,181.1450958251953,0.3276399075984955,2.0486117247031643e-09,0.0,-1.9531249506599124e-08,0.9999998807907104,7.040649890899658,0.0,0.0,0.0,0.00018869640189222991,0.0,0.0,100,0.2,0.146,0.0,968,-0.4463016986846924,0.49469056725502014,0.10136035829782486,0.008748496882617474,0.08348897099494934,0.1191897988319397,0.9985613655373559,0.10136035829782486,0.008748496882617474,0.08348897099494934,0.09127477705478962,0.1012093722820282,0.11423070803284446,0.1191897988319397,0.008748495019972324,0.008748496882617474,0.00874854065477848
62,11.617717163383961,0.10311999997124076,0.10234957247617402,0.1,0.002349572476174011,0.02349572241216787,0.0,0.10053203999996185,0.0,0.0,False,3.906249901319825e-08,130.4939422607422,0.3257882297039032,-3.04117797611525e-09,0.0,-2.9296874259898686e-08,0.9999998807907104,7.657527923583984,0.0,0.0,0.0,0.0001389919052598998,0.0,0.0,100,0.2,0.144,0.0,1164,-0.4463497996330261,0.4946717321872711,0.10053203999996185,0.009186068549752235,0.08348831534385681,0.12093281745910645,0.9987792378070488,0.10053203999996185,0.009186068549752235,0.08348831534385681,0.08905744552612305,0.09993094205856323,0.111622156947844,0.12093281745910645,0.00918606761842966,0.009186068549752235,0.009186051785945892
63,20.486666878163813,0.10181999987363816,0.10208478617490609,0.1,0.002084786174906081,0.020847859664274843,0.0,0.1012314185500145,0.0,0.0,False,4.882812376649781e-08,641.7623291015625,0.3272188603878021,-9.950876034281464e-08,0.0,-8.789062633240974e-08,1.0,5.7872772216796875,0.0,0.0,0.0,0.0002568371419329196,0.0,0.0,100,0.2,0.158,0.01,984,-0.44707468152046204,0.4943889379501343,0.1012314185500145,0.010173576883971691,0.08348891139030457,0.12997399270534515,0.9979808607927173,0.1012314185500145,0.010173576883971691,0.08348891139030457,0.08992196321487479,0.1012093722820282,0.11409378051757812,0.12997399270534515,0.010173575952649117,0.010173576883971691,0.010173626244068146
64,13.771883024275303,0.10027999987453222,0.10118239302471915,0.1,0.0011823930247191472,0.011823929064798566,0.0,0.10005035251379013,0.0,0.0,False,-4.882812376649781e-08,193.32997131347656,0.32460373640060425,2.266109078163936e-08,0.0,-3.906249901319825e-08,0.9999998807907104,7.251457214355469,0.0,0.0,0.0,8.255798456957564e-05,0.0,0.0,100,0.2,0.138,0.0,1042,-0.4476549029350281,0.4941627085208893,0.10005035251379013,0.010408720932900906,0.083497554063797,0.12995484471321106,0.9980951257758073,0.10005035251379013,0.010408720932900906,0.083497554063797,0.0883500874042511,0.09700533747673035,0.11243018507957458,0.12995484471321106,0.010408722795546055,0.010408720932900906,0.010408732108771801
65,13.288495143443345,0.10234000005573034,0.10176119654022475,0.1,0.0017611965402247465,0.0176119636410511,0.0,0.10053248703479767,0.0,0.0,False,1.0742187583900886e-07,171.12152099609375,0.3256422281265259,-1.935571347644327e-08,0.0,-9.765624753299562e-09,0.9999998211860657,7.595851898193359,0.0,0.0,0.0,2.6408966732560657e-05,0.0,0.0,100,0.2,0.162,0.01,928,-0.4478917717933655,0.4940703213214874,0.10053248703479767,0.010576591826975346,0.08350453525781631,0.12993955612182617,0.9980705330988906,0.10053248703479767,0.010576591826975346,0.08350453525781631,0.08681328296661399,0.09923359751701355,0.11258967220782994,0.12993955612182617,0.01057659275829792,0.010576591826975346,0.010576675646007061
66,14.100426696181298,0.10138000001385808,0.10157059827704142,0.1,0.00157059827704141,0.01570598119981598,0.0,0.10050676763057709,0.0,0.0,False,5.175781438992999e-07,219.20762634277344,0.32568618655204773,-1.260191240248787e-08,0.0,-6.835937682581061e-08,0.9999998211860657,6.93315315246582,0.0,0.0,0.0,5.837295248056762e-06,0.0,0.0,100,0.2,0.146,0.0,1036,-0.448006808757782,0.49402546882629395,0.10050676763057709,0.009608575142920017,0.08350735902786255,0.12993332743644714,0.9982603664000911,0.10050676763057709,0.009608575142920017,0.08350735902786255,0.08646250143647194,0.09993106126785278,0.11155505180358746,0.12993332743644714,0.009608574211597443,0.009608575142920017,0.009608465246856213
67,15.157293114095927,0.10301999966800213,0.10229529897252176,0.1,0.0022952989725217587,0.022952987429918845,0.0,0.10142296552658081,0.0,0.0,False,1.9531249506599124e-07,276.5388488769531,0.32757899165153503,2.331361237395413e-08,0.0,-8.789062633240974e-08,0.9999998807907104,6.404613971710205,0.0,0.0,0.0,0.00017816448234952986,0.0,0.0,100,0.2,0.14,0.0,1072,-0.4476969540119171,0.49414634704589844,0.10142296552658081,0.010646273382008076,0.08350872993469238,0.1299302577972412,0.9983787835123384,0.10142296552658081,0.010646273382008076,0.08350872993469238,0.08790583014488307,0.10238102078437805,0.11421113312244216,0.1299302577972412,0.01064627431333065,0.010646273382008076,0.01064623985439539
68,13.241038793146611,0.09929999997839331,0.10079764947545754,0.1,0.000797649475457532,0.007976493956925923,0.0,0.09926663339138031,0.0,0.0,False,9.765624753299562e-09,177.12364196777344,0.32293465733528137,1.9127279315966916e-08,0.0,-1.9531249506599124e-08,0.9999998211860657,7.367221355438232,0.0,0.0,0.0,8.644344052299857e-05,0.0,0.0,100,0.2,0.142,0.0,1060,-0.44711238145828247,0.49437424540519714,0.09926663339138031,0.009875021874904633,0.08350503444671631,0.12993845343589783,0.9976532557084937,0.09926663339138031,0.009875021874904633,0.08350503444671631,0.08731425404548672,0.09993106126785278,0.11038562655448914,0.12993845343589783,0.009875022806227207,0.009875021874904633,0.009875129908323288
69,13.71946788328886,0.09965999989584089,0.10022882468564921,0.1,0.00022882468564920655,0.0022882466276674027,0.0,0.10005589574575424,0.0,0.0,False,-9.765624753299562e-08,187.05160522460938,0.3246917128562927,-1.1996030835348392e-08,0.0,-2.9296874259898686e-08,1.0,7.309236526489258,0.0,0.0,0.0,3.522885890561156e-05,0.0,0.0,100,0.2,0.138,0.0,870,-0.44655469059944153,0.49459177255630493,0.10005589574575424,0.009746872819960117,0.0834980309009552,0.1299538016319275,0.998040375293112,0.10005589574575424,0.009746872819960117,0.0834980309009552,0.08906406164169312,0.09853547811508179,0.11172797977923965,0.1299538016319275,0.009746873751282692,0.009746872819960117,0.009746848605573177
70,13.332374140113592,0.10141999998688697,0.1008244123362681,0.1,0.0008244123362680933,0.00824412253826868,0.0,0.10142622888088226,0.0,0.0,False,-3.12499992105586e-07,184.74949645996094,0.3274167478084564,-1.8811225910297935e-09,0.0,1.9531249506599124e-08,0.9999998807907104,7.1023783683776855,0.0,0.0,0.0,0.00022889379761181772,0.0,0.0,100,0.2,0.146,0.0,918,-0.44663769006729126,0.4945594370365143,0.10142622888088226,0.012092813849449158,0.08349132537841797,0.1299685537815094,0.997987311164026,0.10142622888088226,0.012092813849449158,0.08349132537841797,0.08564776778221261,0.09993097186088562,0.1198371946811676,0.1299685537815094,0.012092813849449158,0.012092813849449158,0.012092663906514645
71,14.99702020612359,0.1019599999114871,0.1013922061238776,0.1,0.0013922061238775957,0.013922059846569973,0.0,0.10182109475135803,0.0,0.0,False,-8.789062633240974e-08,225.66159057617188,0.32821568846702576,-2.8059780277089885e-08,0.0,9.765624753299562e-08,1.0,7.429771423339844,0.0,0.0,0.0,4.666376298700925e-06,0.0,0.0,100,0.2,0.144,0.0,994,-0.4469352066516876,0.4944433867931366,0.10182109475135803,0.012549021281301975,0.08349233865737915,0.12996640801429749,0.9984802866264646,0.10182109475135803,0.012549021281301975,0.08349233865737915,0.08720882534980853,0.09993097186088562,0.11844557523727417,0.12996640801429749,0.012549018487334251,0.012549021281301975,0.012549100443720818
72,13.654310918569564,0.10075999997556209,0.10107610304971984,0.1,0.0010761030497198343,0.0107610294210954,0.0,0.10046399384737015,0.0,0.0,False,6.835937682581061e-08,185.98350524902344,0.32558590173721313,-1.2388676751129424e-08,0.0,-1.9531249506599124e-08,0.9999998807907104,7.4588303565979,0.0,0.0,0.0,5.302742465573829e-06,0.0,0.0,100,0.2,0.138,0.0,1038,-0.44713813066482544,0.4943642020225525,0.10046399384737015,0.009708366356790066,0.0834958553314209,0.12995851039886475,0.9983323762808015,0.10046399384737015,0.009708366356790066,0.0834958553314209,0.08889217674732301,0.09993100166320801,0.11259714365005252,0.12995851039886475,0.009708366356790066,0.009708366356790066,0.00970842968672514
73,13.930750489056111,0.10035999992117285,0.10071805148544635,0.1,0.0007180514854463471,0.007180514136412058,0.0,0.10145284235477448,0.0,0.0,False,-1.9531249506599124e-08,203.42999267578125,0.32766491174697876,-4.575252621208392e-09,0.0,0.0,1.0,7.1834845542907715,0.0,0.0,0.0,5.167707058717497e-05,0.0,0.0,100,0.2,0.158,0.01,962,-0.44716688990592957,0.4943530261516571,0.10145284235477448,0.010499292053282261,0.08349832892417908,0.12995320558547974,0.9979984152357085,0.10145284235477448,0.010499292053282261,0.08349832892417908,0.08798851966857948,0.09993100166320801,0.11242955923080444,0.12995320558547974,0.010499292053282261,0.010499292053282261,0.010499170050024986
74,14.241198586821556,0.10251999969407916,0.10161902558976275,0.1,0.0016190255897627487,0.01619025427860206,0.0,0.10070841759443283,0.0,0.0,False,-6.835937682581061e-08,199.56271362304688,0.32597246766090393,-2.725720316121283e-09,0.0,-1.9531249506599124e-08,0.9999999403953552,7.433314323425293,0.0,0.0,0.0,3.775273580686189e-05,0.0,0.0,100,0.2,0.146,0.0,968,-0.44720956683158875,0.4943363666534424,0.10070841759443283,0.010954959318041801,0.08349871635437012,0.12995240092277527,0.9985022441064748,0.10070841759443283,0.010954959318041801,0.08349871635437012,0.0850608348846445,0.10238265991210938,0.11242926344275475,0.12995240092277527,0.01095496118068695,0.010954959318041801,0.010954882018268108
