slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement
93,0.6236842105263158,3.0,3.0,3.0,3.0,37.84473684210526,2,9,2,14,27
94,0.6078947368421053,4.0,2.0,3.0,2.789473684210526,36.742105263157896,4,15,4,21,44
95,0.6078947368421053,4.0,2.0,3.0,2.789473684210526,37.742105263157896,1,5,1,0,0
96,0.6921052631578948,4.0,2.0,4.0,3.210526315789474,38.36052631578947,2,9,2,3,6
97,0.6289473684210526,4.0,2.0,4.0,2.8947368421052633,37.892105263157895,2,9,2,15,24
98,0.6789473684210526,4.0,2.0,4.0,2.8947368421052633,38.892105263157895,1,4,1,0,0
99,0.6631578947368421,4.0,2.0,4.0,2.8421052631578947,39.73947368421052,2,4,2,3,6
100,0.5684210526315789,4.0,2.0,2.0,2.263157894736842,38.873684210526314,5,12,5,21,36
101,0.5947368421052631,4.0,1.0500000000000114,2.0,2.210526315789474,39.57105263157895,2,10,2,6,9
102,0.6710526315789473,4.0,2.0,2.0,2.210526315789474,40.026315789473685,5,7,5,7,9
103,0.6631578947368421,2.0,2.0,2.0,2.0,39.876315789473686,5,14,5,15,22
104,0.6789473684210526,2.0,2.0,2.0,2.0,40.51052631578948,1,9,1,10,13
105,0.6342105263157894,2.0,2.0,2.0,2.0,40.705263157894734,2,12,2,12,17
106,0.5710526315789474,2.0,2.0,2.0,2.0,40.33684210526316,2,10,2,21,24
107,0.5263157894736842,2.0,2.0,2.0,2.0,38.33157894736842,2,9,2,31,36
108,0.5736842105263158,2.0,2.0,2.0,2.0,39.26578947368421,3,6,3,1,1
109,0.4842105263157895,2.0,2.0,2.0,2.0,36.589473684210525,3,15,3,41,53
110,0.46842105263157896,2.0,2.0,2.0,2.0,37.38421052631579,1,6,1,6,6
111,0.4842105263157895,3.0,2.0,2.2099999999999795,2.210526315789474,37.339473684210525,3,9,3,10,13
112,0.45526315789473687,3.0,2.0,2.0,2.1052631578947367,36.4,3,13,3,28,30
113,0.5026315789473684,3.0,2.0,2.0,2.1052631578947367,37.35263157894737,1,8,1,1,1
114,0.45526315789473687,3.0,2.0,2.0,2.0526315789473686,36.78947368421053,1,5,1,14,18
115,0.5,3.0,2.0,2.0,2.0526315789473686,37.54210526315789,1,2,1,2,2
116,0.5052631578947369,2.0,2.0,2.0,2.0,36.223684210526315,2,13,2,28,36
