checkpoint_episode,checkpoint_label,scenario_id,policy,n_nodes,slots,update_probability,target_tx_ratio,matched_rate_probability,policy_probability,mean_VAoI,actual_tx_ratio,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std,grid_update_probability,grid_alpha,curvature_center
0,u=0.05_alpha=3.00,v05,matched_random,100,500,0.05,0.1,0.12047524750232697,0.12047524750232697,6.222913939393936,0.12406,0.12047526985406876,2.2351741790771484e-08,0.12047524750232697,0.12047524750232697,0.12047524750232697,0.12047524750232697,0.12047524750232697,1.4901161193847656e-08,2.2351741790771484e-08,0.0,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v06,nn,100,500,0.05,0.1,0.11772692203521729,0.11772692203521729,4.031729494949493,0.11513999999999999,0.11772692203521729,0.08988538384437561,0.03223681449890137,0.03223681449890137,0.09140375256538391,0.22792604565620422,0.40086138248443604,0.08988537639379501,0.08988538384437561,0.08988555520772934,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v06,fixed_random,100,500,0.05,0.1,0.11772692203521729,0.1,3.578010303030303,0.09853999999999999,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v06,matched_random,100,500,0.05,0.1,0.11772692203521729,0.11772692203521729,4.261548686868685,0.11744,0.11772692203521729,0.0,0.11772692203521729,0.11772692203521729,0.11772692203521729,0.11772692203521729,0.11772692203521729,1.4901161193847656e-08,0.0,1.4901161193847656e-08,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v07,nn,100,500,0.05,0.1,0.10546526312828064,0.10546526312828064,3.168420000000001,0.10647999999999999,0.10546526312828064,0.06905806809663773,0.03223681449890137,0.037989082932475715,0.08863240480422974,0.18836015462875366,0.40086138248443604,0.06905806809663773,0.06905806809663773,0.06905805319547653,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v07,fixed_random,100,500,0.05,0.1,0.10546526312828064,0.1,3.0749262626262595,0.10006,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v07,matched_random,100,500,0.05,0.1,0.10546526312828064,0.10546526312828064,3.0075252525252507,0.10587999999999999,0.10546528548002243,2.2351741790771484e-08,0.10546526312828064,0.10546526312828064,0.10546526312828064,0.10546526312828064,0.10546526312828064,7.450580596923828e-09,2.2351741790771484e-08,0.0,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v08,nn,100,500,0.05,0.1,0.1308365762233734,0.1308365762233734,4.008611717171714,0.13196,0.1308365762233734,0.10995184630155563,0.03223681449890137,0.03701307773590378,0.0995820164680481,0.40086138248443604,0.40086138248443604,0.10995185375213623,0.10995184630155563,0.10995211452245712,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v08,fixed_random,100,500,0.05,0.1,0.1308365762233734,0.1,3.427792525252528,0.10092000000000001,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v08,matched_random,100,500,0.05,0.1,0.1308365762233734,0.1308365762233734,4.20517292929293,0.13162000000000001,0.1308365911245346,1.4901161193847656e-08,0.1308365762233734,0.1308365762233734,0.1308365762233734,0.1308365762233734,0.1308365762233734,1.4901161193847656e-08,1.4901161193847656e-08,0.0,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v09,nn,100,500,0.05,0.1,0.12345673143863678,0.12345673143863678,4.587570505050506,0.12342,0.12345673143863678,0.0929521694779396,0.03223681449890137,0.03223684132099152,0.0995820164680481,0.2760026454925537,0.40086138248443604,0.09295214712619781,0.0929521694779396,0.09295226633548737,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v09,fixed_random,100,500,0.05,0.1,0.12345673143863678,0.1,4.036691313131313,0.10334,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.05,3.0,0.4015509259807487
0,u=0.05_alpha=3.00,v09,matched_random,100,500,0.05,0.1,0.12345673143863678,0.12345673143863678,4.425917373737371,0.12344,0.12345673143863678,0.0,0.12345673143863678,0.12345673143863678,0.12345673143863678,0.12345673143863678,0.12345673143863678,7.450580596923828e-09,0.0,1.4901161193847656e-08,0.05,3.0,0.4015509259807487
0,u=0.10_alpha=0.10,v00,nn,100,500,0.1,0.1,0.09989587962627411,0.09989587962627411,6.901093333333329,0.10142,0.09989587962627411,0.0023574407678097486,0.09644359350204468,0.09729833304882061,0.09927307069301605,0.10335811972618103,0.1055164560675621,0.0023574407678097486,0.0023574407678097486,0.0023574873339384794,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v00,fixed_random,100,500,0.1,0.1,0.09989587962627411,0.1,7.512800808080807,0.09913999999999999,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v00,matched_random,100,500,0.1,0.1,0.09989587962627411,0.09989587962627411,7.102589292929298,0.10132,0.09989587962627411,0.0,0.09989587962627411,0.09989587962627411,0.09989587962627411,0.09989587962627411,0.09989587962627411,1.4901161193847656e-08,0.0,7.450580596923828e-09,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v01,nn,100,500,0.1,0.1,0.10024704039096832,0.10024704039096832,6.837764242424252,0.09922,0.10024704039096832,0.0024337677750736475,0.09644359350204468,0.09731858968734741,0.09998603165149689,0.10351097583770752,0.10551643371582031,0.0024337677750736475,0.0024337677750736475,0.0024338120128959417,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v01,fixed_random,100,500,0.1,0.1,0.10024704039096832,0.1,7.054117373737374,0.10002000000000001,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v01,matched_random,100,500,0.1,0.1,0.10024704039096832,0.10024704039096832,7.06781919191919,0.10076,0.10024703294038773,7.450580596923828e-09,0.10024704039096832,0.10024704039096832,0.10024704039096832,0.10024704039096832,0.10024704039096832,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v02,nn,100,500,0.1,0.1,0.09989175945520401,0.09989175945520401,6.991405252525247,0.10108,0.09989175945520401,0.0023584049195051193,0.09644359350204468,0.09644359350204468,0.09965160489082336,0.10296991467475891,0.10551643371582031,0.0023584049195051193,0.0023584049195051193,0.002358530182391405,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v02,fixed_random,100,500,0.1,0.1,0.09989175945520401,0.1,7.478373131313127,0.10114000000000001,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v02,matched_random,100,500,0.1,0.1,0.09989175945520401,0.09989175945520401,7.537615757575749,0.09968,0.0998917669057846,7.450580596923828e-09,0.09989175945520401,0.09989175945520401,0.09989175945520401,0.09989175945520401,0.09989175945520401,7.450580596923828e-09,7.450580596923828e-09,0.0,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v03,nn,100,500,0.1,0.1,0.10004308819770813,0.10004308819770813,7.6191066666666725,0.10122,0.10004308819770813,0.0021120968740433455,0.09644359350204468,0.09727077484130886,0.0999860167503357,0.10241147875785828,0.10551643371582031,0.0021120968740433455,0.0021120968740433455,0.002112177899107337,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v03,fixed_random,100,500,0.1,0.1,0.10004308819770813,0.1,8.455696969696971,0.10071999999999999,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v03,matched_random,100,500,0.1,0.1,0.10004308819770813,0.10004308819770813,7.9865004040404095,0.10058,0.10004306584596634,2.2351741790771484e-08,0.10004308819770813,0.10004308819770813,0.10004308819770813,0.10004308819770813,0.10004308819770813,7.450580596923828e-09,2.2351741790771484e-08,1.4901161193847656e-08,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v04,nn,100,500,0.1,0.1,0.09959597885608673,0.09959597885608673,9.02681494949494,0.09880000000000001,0.09959597885608673,0.0023324103094637394,0.09644359350204468,0.09644359350204468,0.09938770532608032,0.10274348258972131,0.1055164560675621,0.0023324103094637394,0.0023324103094637394,0.0023324834182858467,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v04,fixed_random,100,500,0.1,0.1,0.09959597885608673,0.1,9.181216565656557,0.10012,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v04,matched_random,100,500,0.1,0.1,0.09959597885608673,0.09959597885608673,8.74920686868687,0.09954,0.09959598630666733,7.450580596923828e-09,0.09959597885608673,0.09959597885608673,0.09959597885608673,0.09959597885608673,0.09959597885608673,0.0,7.450580596923828e-09,2.2351741790771484e-08,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v05,nn,100,500,0.1,0.1,0.09982825070619583,0.09982825070619583,11.819010101010111,0.09992000000000001,0.09982825070619583,0.002585794311016798,0.09644359350204468,0.09644359350204468,0.0996098518371582,0.10306829214095926,0.10551643371582031,0.002585794311016798,0.002585794311016798,0.002585784299299121,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v05,fixed_random,100,500,0.1,0.1,0.09982825070619583,0.1,11.128464040404056,0.09936,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v05,matched_random,100,500,0.1,0.1,0.09982825070619583,0.09982825070619583,11.204939797979792,0.10266,0.09982825070619583,0.0,0.09982825070619583,0.09982825070619583,0.09982825070619583,0.09982825070619583,0.09982825070619583,2.2351741790771484e-08,0.0,1.4901161193847656e-08,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v06,nn,100,500,0.1,0.1,0.09987112134695053,0.09987112134695053,6.928354343434343,0.09694000000000001,0.09987112134695053,0.002375707495957613,0.09644359350204468,0.09644359350204468,0.09970217943191528,0.10296991467475891,0.10551643371582031,0.0023757072631269693,0.002375707495957613,0.0023756877053529024,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v06,fixed_random,100,500,0.1,0.1,0.09987112134695053,0.1,7.162896969696965,0.09853999999999999,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v06,matched_random,100,500,0.1,0.1,0.09987112134695053,0.09987112134695053,7.5582096969696915,0.1002,0.09987113624811172,1.4901161193847656e-08,0.09987112134695053,0.09987112134695053,0.09987112134695053,0.09987112134695053,0.09987112134695053,2.2351741790771484e-08,1.4901161193847656e-08,1.4901161193847656e-08,0.1,0.1,0.4015509259807487
0,u=0.10_alpha=0.10,v07,nn,100,500,0.1,0.1,0.09968528151512146,0.09968528151512146,6.300783030303032,0.10024,0.09968528151512146,0.001977767562493682,0.09644359350204468,0.0969350054860118,0.09960103034973145,0.10223132371902466,0.10551643371582031,0.0019777677953243256,0.001977767562493682,0.0019777612760663033,0.1,0.1,0.4015509259807487
