episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,alpha_raw,alpha_kappa,q_base_mean,q_base_std,q_base_min,q_base_max,corr_s_kappa_q_base,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
75,14.048462406605482,0.10227999982237816,0.10171108554569962,0.1,0.0017110855456996116,0.01711085374591074,0.0,0.10076706856489182,0.0,0.0,False,1.8554688097083272e-07,201.62484741210938,0.32650065422058105,1.640513502820795e-08,0.0,-9.765624753299562e-09,0.9999998807907104,7.511289119720459,0.0,0.0,0.0,3.829365232377313e-05,0.0,0.0,100,0.2,0.134,0.0,1194,-1.0623544454574585,0.29687049984931946,0.10076706856489182,0.0069141993299126625,0.08976775407791138,0.1132226288318634,0.9995730215951046,0.10076706856489182,0.0069141993299126625,0.08976775407791138,0.09114311039447869,0.10084469616413116,0.10970622301101685,0.1132226288318634,0.006914198864251375,0.0069141993299126625,0.006914224475622177
76,13.103493723213672,0.10199999998882413,0.10185554276726187,0.1,0.0018555427672618668,0.018555425817076088,0.0,0.10039541870355606,0.0,0.0,False,1.2695312534560799e-07,182.89859008789062,0.3257778584957123,-2.792730846579161e-08,0.0,0.0,0.9999998807907104,7.472029685974121,0.0,0.0,0.0,2.9998675017850474e-05,0.0,0.0,100,0.2,0.136,0.0,1136,-1.0627812147140503,0.2967608869075775,0.10039541870355606,0.005584259983152151,0.08977103233337402,0.11214244365692139,0.9996329282431656,0.10039541870355606,0.005584259983152151,0.08977103233337402,0.09283142387866983,0.10142484307289124,0.10675344169139862,0.11214244365692139,0.005584259983152151,0.005584259983152151,0.00558428792282939
77,13.938665865659713,0.10033999992907047,0.10109777134816617,0.1,0.00109777134816616,0.010977712383890361,0.0,0.10056295990943909,0.0,0.0,False,1.2695312534560799e-07,201.61468505859375,0.3261146545410156,-1.812294136982473e-08,0.0,4.882812376649781e-08,0.9999998807907104,7.4354047775268555,0.0,0.0,0.0,5.093021900393069e-05,0.0,0.0,100,0.2,0.132,0.0,960,-1.0632885694503784,0.2966306507587433,0.10056295990943909,0.006067957729101181,0.08977463841438293,0.11715742945671082,0.9993419843581933,0.10056295990943909,0.006067957729101181,0.08977463841438293,0.09266874194145203,0.09995859861373901,0.10785191953182155,0.11715742945671082,0.006067956797778606,0.006067957729101181,0.006067861337214708
78,15.59047292509675,0.09851999992504716,0.09980888563660667,0.1,-0.00019111436339333543,-0.00191114344281901,0.0,0.0994640588760376,0.0,0.0,False,-2.343749940791895e-07,268.6746826171875,0.3237045407295227,2.623498529530366e-09,0.0,6.835937682581061e-08,0.9999999403953552,7.002818584442139,0.0,0.0,0.0,6.545327778439969e-05,0.0,0.0,100,0.2,0.142,0.0,976,-1.0639355182647705,0.2964646816253662,0.0994640588760376,0.006027547176927328,0.08977892994880676,0.11714941263198853,0.9992535425371023,0.0994640588760376,0.006027547176927328,0.08977892994880676,0.09262795150280022,0.09882068634033203,0.10618771016597657,0.11714941263198853,0.006027547176927328,0.006027547176927328,0.006027529016137123
79,15.085021815627814,0.10063999995589257,0.10022444279624962,0.1,0.00022444279624961316,0.002244427738053358,0.0,0.1001686304807663,0.0,0.0,False,7.81249980263965e-08,242.20285034179688,0.32523369789123535,5.060464047801361e-08,0.0,0.0,0.9999998807907104,7.391811370849609,0.0,0.0,0.0,3.579157419153489e-05,0.0,0.0,100,0.2,0.142,0.0,1018,-1.0643556118011475,0.2963568866252899,0.1001686304807663,0.00632889848202467,0.08978438377380371,0.11713910102844238,0.9992300495383342,0.1001686304807663,0.00632889848202467,0.08978438377380371,0.09220451414585132,0.09995856881141663,0.10734942257404255,0.11713910102844238,0.00632889848202467,0.00632889848202467,0.006328899413347244
80,16.12567716690898,0.10187999978661537,0.10105222129143249,0.1,0.0010522212914324813,0.010522211862103626,0.0,0.10059075802564621,0.0,0.0,False,-2.636718647863745e-07,277.42388916015625,0.326156884431839,1.6745179465260662e-08,0.0,-9.765624753299562e-09,0.9999998807907104,7.060857772827148,0.0,0.0,0.0,5.739807602367364e-05,0.0,0.0,100,0.2,0.142,0.0,952,-1.0647660493850708,0.29625168442726135,0.10059075802564621,0.00635428074747324,0.08978796005249023,0.11713239550590515,0.999203535459797,0.10059075802564621,0.00635428074747324,0.08978796005249023,0.08978796005249023,0.0999586321413517,0.10729676485061646,0.11713239550590515,0.006354279816150665,0.00635428074747324,0.0063544148579239845
81,13.384182597666978,0.10318000007048249,0.1021161106809575,0.1,0.0021161106809574892,0.02116110469346442,0.0,0.10008087009191513,0.0,0.0,False,-3.906249901319825e-08,205.06243896484375,0.32505276799201965,-3.5801530628987166e-09,0.0,9.765624753299562e-09,1.0,7.612799644470215,0.0,0.0,0.0,0.00010710635251598433,0.0,0.0,100,0.2,0.138,0.0,954,-1.0647701025009155,0.2962506115436554,0.10008087009191513,0.006156083662062883,0.08979138731956482,0.11712592095136642,0.9992029942372543,0.10008087009191513,0.006156083662062883,0.08979138731956482,0.09218512624502213,0.09929430484771729,0.1078380107879632,0.11712592095136642,0.006156084127724171,0.006156083662062883,0.006156090646982193
82,11.982212710946799,0.09995999997109174,0.10103805532602461,0.1,0.0010380553260246062,0.01038055222219084,0.0,0.10019572079181671,0.0,0.0,False,-2.1484375167801772e-07,172.74462890625,0.32529905438423157,-1.0631084457202178e-08,0.0,0.0,0.9999998807907104,7.700406551361084,0.0,0.0,0.0,1.5402298458866426e-06,0.0,0.0,100,0.2,0.144,0.0,964,-1.0645759105682373,0.2963004410266876,0.10019572079181671,0.006242717616260052,0.08979138731956482,0.11712586879730225,0.999183671087472,0.10019572079181671,0.006242717616260052,0.08979138731956482,0.09148337841034038,0.09995865821838379,0.10779288411140442,0.11712586879730225,0.006242717616260052,0.006242717616260052,0.006242694798856974
83,13.741588098943234,0.1017599999383092,0.1013990276321669,0.1,0.0013990276321668993,0.0139902749226415,0.0,0.10062442719936371,0.0,0.0,False,-2.7343750730324246e-07,219.65914916992188,0.32622990012168884,2.5014579296822603e-09,0.0,-1.9531249506599124e-08,0.9999998807907104,7.6131367683410645,0.0,0.0,0.0,5.357144345907727e-06,0.0,0.0,100,0.2,0.138,0.0,1118,-1.0644633769989014,0.29632923007011414,0.10062442719936371,0.006392959039658308,0.0897897481918335,0.11712893843650818,0.9991193709141241,0.10062442719936371,0.006392959039658308,0.0897897481918335,0.09165039360523235,0.10072284936904907,0.10902756452560425,0.11712893843650818,0.006392958573997021,0.006392959039658308,0.006392988376319408
84,12.35536744990945,0.09943999998643994,0.10041951380930342,0.1,0.0004195138093034123,0.004195137673520356,0.0,0.09900717437267303,0.0,0.0,False,5.859374851979737e-08,187.323974609375,0.32267069816589355,2.430677437104123e-09,0.0,0.0,0.9999998807907104,7.5855937004089355,0.0,0.0,0.0,1.901119321701117e-05,0.0,0.0,100,0.2,0.134,0.0,950,-1.064465045928955,0.2963288128376007,0.09900717437267303,0.006344460882246494,0.08978879451751709,0.11150607466697693,0.9995896044815369,0.09900717437267303,0.006344460882246494,0.08978879451751709,0.08978879451751709,0.09953925013542175,0.10743196010589401,0.11150607466697693,0.006344460416585207,0.006344460882246494,0.006344400346279144
85,12.152691721349955,0.0993799999654293,0.09989975688736635,0.1,-0.00010024311263365226,-0.00100243102609342,0.0,0.09952587634325027,0.0,0.0,False,1.7578125266481948e-07,194.16555786132812,0.32392561435699463,-1.2364983481560898e-09,0.0,0.0,0.9999998807907104,7.5406389236450195,0.0,0.0,0.0,3.7231811802485026e-06,0.0,0.0,100,0.2,0.132,0.0,990,-1.0644876956939697,0.2963230311870575,0.09952587634325027,0.004525596741586924,0.08978888392448425,0.11150607466697693,0.9996093838980227,0.09952587634325027,0.004525596741586924,0.08978888392448425,0.09267908334732056,0.0999586284160614,0.10462266206741333,0.11150607466697693,0.004525597207248211,0.004525596741586924,0.004525577649474144
86,14.080130329161882,0.0989599999859929,0.09942987843667964,0.1,-0.0005701215633203693,-0.005701215063082187,0.0,0.1009492501616478,0.0,0.0,False,1.0253906168600224e-07,229.64044189453125,0.32691577076911926,4.4837594748159404e-10,0.0,1.9531249506599124e-08,0.9999999403953552,7.639401435852051,0.0,0.0,0.0,6.033670615579467e-06,0.0,0.0,100,0.2,0.138,0.0,962,-1.0644744634628296,0.2963263988494873,0.1009492501616478,0.006722969934344292,0.08978903293609619,0.11713027954101562,0.9992950440895916,0.1009492501616478,0.006722969934344292,0.08978903293609619,0.09107184335589409,0.10084284842014313,0.10968416929244995,0.11713027954101562,0.006722969468683004,0.006722969934344292,0.006722884718328714
87,25.424725016504524,0.10191999986395239,0.10067493915031601,0.1,0.000674939150316009,0.0067493908282210075,0.0,0.09952925890684128,0.0,0.0,False,-8.789062633240974e-08,860.9068603515625,0.32384535670280457,2.509802587979948e-09,0.0,9.765624753299562e-09,0.9999998807907104,6.69920539855957,0.0,0.0,0.0,5.3890929848421365e-05,0.0,0.0,100,0.2,0.146,0.0,1060,-1.0642635822296143,0.2963804602622986,0.09952925890684128,0.006060044746845961,0.08978894352912903,0.11713048815727234,0.9992192105128929,0.09952925890684128,0.006060044746845961,0.08978894352912903,0.09224030375480652,0.09869906306266785,0.10566163063049316,0.11713048815727234,0.006060043815523386,0.006060044746845961,0.006059976294636726
88,14.360965254545212,0.09817999989911914,0.09942746952471758,0.1,-0.0005725304752824262,-0.005725304180293844,0.0,0.09907375276088715,0.0,0.0,False,2.9296874259898686e-08,230.2649688720703,0.3228203356266022,-3.205314413889937e-08,0.0,0.0,0.9999999403953552,7.275030612945557,0.0,0.0,0.0,5.021291599405231e-06,0.0,0.0,100,0.2,0.15,0.0,1068,-1.0640066862106323,0.29644641280174255,0.09907375276088715,0.006339111365377903,0.08978712558746338,0.11713382601737976,0.9992393693170306,0.09907375276088715,0.006339111365377903,0.08978712558746338,0.09107017517089844,0.09819501638412476,0.10612019896507263,0.11713382601737976,0.006339110899716616,0.006339111365377903,0.006339188199490309
89,13.184805850476026,0.09879999983683228,0.09911373468077493,0.1,-0.0008862653192250741,-0.00886265230598551,0.0,0.10017698258161545,0.0,0.0,False,-3.906249901319825e-08,222.66123962402344,0.3252703547477722,-1.616537659288042e-08,0.0,-3.906249901319825e-08,0.9999998807907104,7.647463798522949,0.0,0.0,0.0,0.0001155024001491256,0.0,0.0,100,0.2,0.148,0.0,976,-1.0634188652038574,0.2965972423553467,0.10017698258161545,0.006064519751816988,0.08978497982025146,0.11713796854019165,0.9992358494929127,0.10017698258161545,0.006064519751816988,0.08978497982025146,0.0937825262546546,0.0999586284160614,0.10618381500244051,0.11713796854019165,0.006064519751816988,0.006064519751816988,0.006064472254365683
