node_i,node_j,is_inter_cluster
66,112,False
66,114,False
66,115,False
67,71,False
67,74,False
67,78,False
67,80,False
67,89,False
67,92,False
67,97,False
67,98,False
67,101,False
67,105,False
67,111,False
67,112,False
67,114,False
67,115,False
67,117,False
68,72,False
68,73,False
68,77,False
68,79,False
68,81,False
68,84,False
68,96,False
68,99,False
68,103,False
68,107,False
69,73,False
69,77,False
69,79,False
69,97,False
69,99,False
69,113,False
70,71,False
70,74,False
70,75,False
70,86,False
70,90,False
70,91,False
70,92,False
70,95,False
70,102,False
70,104,False
70,108,False
70,112,False
70,114,False
70,115,False
71,74,False
71,80,False
71,89,False
71,91,False
71,92,False
71,95,False
71,97,False
71,101,False
71,102,False
71,105,False
71,108,False
71,112,False
71,114,False
71,115,False
72,79,False
72,81,False
72,84,False
72,96,False
72,99,False
72,103,False
72,107,False
72,118,False
73,77,False
73,79,False
73,81,False
73,96,False
73,99,False
73,103,False
74,80,False
74,89,False
74,91,False
74,92,False
74,95,False
74,97,False
74,101,False
74,102,False
74,105,False
74,108,False
74,112,False
74,114,False
74,115,False
75,83,False
75,85,False
75,86,False
75,88,False
75,90,False
75,91,False
75,95,False
75,102,False
75,114,False
75,115,False
76,82,False
76,85,False
76,90,False
76,93,False
76,94,False
76,102,False
76,106,False
76,109,False
76,110,False
76,116,False
76,119,False
77,79,False
77,99,False
77,113,False
78,97,False
78,98,False
78,105,False
78,111,False
78,117,False
79,81,False
79,96,False
79,99,False
79,103,False
80,83,False
80,86,False
80,89,False
80,92,False
80,105,False
80,112,False
80,114,False
80,115,False
81,84,False
81,96,False
81,99,False
81,103,False
81,107,False
81,108,False
81,113,False
81,118,False
82,87,False
82,90,False
82,93,False
82,94,False
82,102,False
82,104,False
82,106,False
82,109,False
82,110,False
82,116,False
82,118,False
82,119,False
83,85,False
83,86,False
83,88,False
83,114,False
83,115,False
84,96,False
84,99,False
84,103,False
84,106,False
84,107,False
84,108,False
84,113,False
84,118,False
85,86,False
85,88,False
85,90,False
85,109,False
86,88,False
86,90,False
86,91,False
86,95,False
86,102,False
86,114,False
86,115,False
87,93,False
87,94,False
87,100,False
87,110,False
87,118,False
88,114,False
88,115,False
89,92,False
89,105,False
89,111,False
89,112,False
89,114,False
89,115,False
90,91,False
90,93,False
90,95,False
90,102,False
90,104,False
90,106,False
90,109,False
90,116,False
90,119,False
91,92,False
91,95,False
91,101,False
91,102,False
91,104,False
91,106,False
91,108,False
91,112,False
91,115,False
91,116,False
92,95,False
92,97,False
92,101,False
92,105,False
92,112,False
92,114,False
92,115,False
92,117,False
93,94,False
93,100,False
93,104,False
93,106,False
93,109,False
93,110,False
93,116,False
93,118,False
93,119,False
94,109,False
94,110,False
94,116,False
94,119,False
95,102,False
95,104,False
95,108,False
95,112,False
95,114,False
95,115,False
95,116,False
96,99,False
96,103,False
96,107,False
97,98,False
97,101,False
97,108,False
97,112,False
97,113,False
97,117,False
98,101,False
98,105,False
98,111,False
98,112,False
98,113,False
98,117,False
99,103,False
99,107,False
99,113,False
100,110,False
100,118,False
101,108,False
101,112,False
101,113,False
101,117,False
102,104,False
102,106,False
102,108,False
102,109,False
102,116,False
103,107,False
104,106,False
104,107,False
104,108,False
104,110,False
104,116,False
104,118,False
105,111,False
105,112,False
105,114,False
105,115,False
105,117,False
106,107,False
106,108,False
106,110,False
106,116,False
106,118,False
107,108,False
107,113,False
107,118,False
108,112,False
108,113,False
108,118,False
109,116,False
109,119,False
110,116,False
110,118,False
110,119,False
111,117,False
112,114,False
112,115,False
112,117,False
113,117,False
114,115,False
116,119,False
