episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,alpha_raw,alpha_kappa,q_base_mean,q_base_std,q_base_min,q_base_max,residual_delta_mean,residual_delta_std,residual_delta_min,residual_delta_max,q_final_mean,q_final_std,corr_s_kappa_q_base,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
62,6.706524235717953,0.1038499998068437,0.10983616462331741,0.15,-0.04016383537668258,-0.2677588846606249,-0.2677588846606249,0.10473179817199707,0.0,0.0,False,-5.991210855427198e-05,49.626708984375,0.3251574635505676,4.757900387630798e-05,0.0,-2.4414061883248905e-08,0.9999997615814209,6.794384479522705,0.0,0.0,0.0,0.004118247888982296,0.0,0.0,100,0.2,0.1625,0.0,1164,0.5413248538970947,0.9999999403953552,0.15235552191734314,0.02665703371167183,0.10565611720085144,0.21373331546783447,-0.4319286048412323,0.03468366339802742,-0.4796677231788635,-0.12475964426994324,0.10473179817199707,0.019724436104297638,0.9963206397362137,0.10473179817199707,0.019724436104297638,0.06878536939620972,0.08155445158481599,0.10209570825099945,0.13515123128890988,0.18875190615653992,0.01951783150434494,0.019724436104297638,0.019455531612038612
63,6.747918952330947,0.10147499985061587,0.10565558223696664,0.15,-0.044344417763033356,-0.2956294320449269,-0.2956294320449269,0.10171668976545334,0.0,0.0,False,7.263183761097025e-06,52.56025695800781,0.32016533613204956,4.17501651099883e-05,0.0,2.4414061883248905e-08,0.9999998211860657,6.723269939422607,0.0,0.0,0.0,0.0011263639898970723,0.0,0.0,100,0.2,0.1875,0.0,984,0.5413248538970947,0.9999999403953552,0.15452204644680023,0.02982884645462036,0.10565611720085144,0.24307388067245483,-0.48231539130210876,0.038680076599121094,-0.5386113524436951,-0.1406552493572235,0.10171668976545334,0.021582718938589096,0.9940787923212798,0.10171668976545334,0.021582718938589096,0.06504762172698975,0.0773523360490799,0.09962901845574379,0.1276256948709488,0.21691997349262238,0.02136831544339657,0.021582718938589096,0.02129458449780941
64,7.10962575905025,0.09525000003166496,0.1004527911343158,0.15,-0.0495472088656842,-0.3303147037502478,-0.3303147037502478,0.095882348716259,0.0,0.0,False,1.833496025938075e-05,57.600547790527344,0.3120354413986206,-1.8512714632379357e-06,0.0,2.4414061883248905e-08,1.0,6.507926940917969,0.0,0.0,0.0,0.006449489388614893,0.0,0.0,100,0.2,0.1525,0.0,1042,0.5413248538970947,0.9999999403953552,0.1511826515197754,0.030468085780739784,0.10565611720085144,0.24307388067245483,-0.5226779580116272,0.04231056198477745,-0.5785229206085205,-0.15525269508361816,0.095882348716259,0.021391762420535088,0.9943888012067286,0.095882348716259,0.021391762420535088,0.06263378262519836,0.07282271683216095,0.0895490050315857,0.11978368759155272,0.2130124270915985,0.021161150187253952,0.021391762420535088,0.021076157689094543
65,7.859736391194165,0.09652499983552844,0.09848889548492212,0.15,-0.05151110451507787,-0.3434073405400298,-0.3434073405400298,0.09659052640199661,0.0,0.0,False,-4.7607420583517523e-07,72.39776611328125,0.3149069845676422,1.0441225128943188e-07,0.0,2.4414061883248905e-08,0.9999998211860657,6.451835632324219,0.0,0.0,0.0,0.0030018219258636236,0.0,0.0,100,0.2,0.1825,0.0,928,0.5413248538970947,0.9999999403953552,0.1525997519493103,0.030964063480496407,0.10565611720085144,0.24307388067245483,-0.5255274176597595,0.04249834269285202,-0.5836508274078369,-0.1542142629623413,0.09659052640199661,0.021688364446163177,0.9943030768455593,0.09659052640199661,0.021688364446163177,0.06250572204589844,0.07027974724769592,0.09217303991317749,0.12137028276920318,0.21474766731262207,0.021468332037329674,0.021688364446163177,0.02137189731001854
66,6.878804802633822,0.0949250000435859,0.09670694776425401,0.15,-0.053293052235745986,-0.35528699121917384,-0.35528699121917384,0.09565382450819016,0.0,0.0,False,-3.0761718790017767e-06,57.489463806152344,0.31361815333366394,1.3217536434240174e-06,0.0,0.0,0.9999998807907104,6.506261825561523,0.0,0.0,0.0,0.0033264572266489267,0.0,0.0,100,0.2,0.19,0.0,1036,0.5413248538970947,0.9999999403953552,0.15236909687519073,0.02777772955596447,0.10565611720085144,0.24307388067245483,-0.5337442755699158,0.040990959852933884,-0.5881850719451904,-0.1551666110754013,0.09565382450819016,0.019198264926671982,0.9947260848332099,0.09565382450819016,0.019198264926671982,0.06245109438896179,0.0691980093717575,0.09409239888191223,0.11804967820644378,0.21239101886749268,0.018947115167975426,0.019198264926671982,0.0188519898802042
67,7.055118427537382,0.09842499982565642,0.09756597379495521,0.15,-0.05243402620504478,-0.3495601513962885,-0.3495601513962885,0.09786412119865417,0.0,0.0,False,-2.6281737518729642e-05,57.91725540161133,0.3206692039966583,8.889139024859105e-08,0.0,4.882812376649781e-08,0.9999998807907104,6.7695841789245605,0.0,0.0,0.0,0.0050208549946546555,0.0,0.0,100,0.2,0.1675,0.0,1072,0.5413248538970947,0.9999999403953552,0.15519900619983673,0.030928747728466988,0.10565611720085144,0.24307388067245483,-0.530722439289093,0.03994114324450493,-0.5831199884414673,-0.16015896201133728,0.09786412119865417,0.021320553496479988,0.9951244378608605,0.09786412119865417,0.021320553496479988,0.0623573362827301,0.07095704078674317,0.09825754165649414,0.1258227288722992,0.21180829405784607,0.02108675055205822,0.021320553496479988,0.021007582545280457
68,7.036801511608064,0.09402499986346811,0.09579548682921166,0.15,-0.05420451317078834,-0.3613633970476958,-0.3613633970476958,0.09582370519638062,0.0,0.0,False,-3.215331889805384e-05,59.11982345581055,0.31786441802978516,6.132169073680416e-05,0.0,0.0,0.9999998211860657,6.653692245483398,0.0,0.0,0.0,0.0038192395586520433,0.0,0.0,100,0.2,0.1725,0.0,1060,0.5413248538970947,0.9999999403953552,0.1488494575023651,0.028843550011515617,0.10565611720085144,0.24307388067245483,-0.5052072405815125,0.0409952737390995,-0.5625284910202026,-0.13982562720775604,0.09582370519638062,0.02099628373980522,0.9930316600180386,0.09582370519638062,0.02099628373980522,0.06383612751960754,0.07203397154808044,0.09448070824146271,0.11925921142101287,0.21522065997123718,0.02080027386546135,0.02099628373980522,0.02071322873234749
69,7.470409096926451,0.10177499987185001,0.09878524335053084,0.15,-0.05121475664946916,-0.34143168823434855,-0.34143168823434855,0.10023988783359528,0.0,0.0,False,1.4916991858626716e-05,64.59064483642578,0.32428327202796936,-6.801888957852498e-06,0.0,2.4414061883248905e-08,0.9999998807907104,6.596634387969971,0.0,0.0,0.0,0.009450949728488922,0.0,0.0,100,0.2,0.1825,0.0,870,0.5413248538970947,0.9999999403953552,0.15106186270713806,0.02873285673558712,0.10565611720085144,0.24307388067245483,-0.47167664766311646,0.03757930174469948,-0.5275170207023621,-0.14274878799915314,0.10023988783359528,0.021047959104180336,0.9943007674450842,0.10023988783359528,0.021047959104180336,0.06633299589157104,0.07850449979305267,0.09528549015522003,0.12629512846469879,0.2172170877456665,0.020841259509325027,0.021047959104180336,0.020758746191859245
70,7.125292679257691,0.10097499991767109,0.09988012163410095,0.15,-0.05011987836589904,-0.33413250016382695,-0.33413250016382695,0.10355576127767563,0.0,0.0,False,-1.2451171642169356e-05,62.54012680053711,0.32692402601242065,-2.5062197892111726e-05,0.0,-2.4414061883248905e-08,0.9999998211860657,6.655365467071533,0.0,0.0,0.0,0.002574229147285223,0.0,0.0,100,0.2,0.1875,0.0,918,0.5413248538970947,0.9999999403953552,0.15546442568302155,0.035577528178691864,0.10565611720085144,0.24307388067245483,-0.4706365168094635,0.038319606333971024,-0.526165246963501,-0.12668746709823608,0.10355576127767563,0.025911128148436546,0.9941393815851809,0.10355576127767563,0.025911128148436546,0.0656256377696991,0.07246147990226745,0.09800086915493011,0.1398303270339966,0.2173631191253662,0.02573959343135357,0.025911128148436546,0.02566223405301571
71,7.398853792585433,0.10392500001005828,0.10190256082207962,0.15,-0.04809743917792038,-0.320649573142831,-0.320649573142831,0.1026332676410675,0.0,0.0,False,5.944824351900024e-06,63.882022857666016,0.3257341682910919,1.1362932127667591e-05,0.0,-2.4414061883248905e-08,0.9999999403953552,6.911928176879883,0.0,0.0,0.0,0.0026260758750140667,0.0,0.0,100,0.2,0.17,0.0,994,0.5413248538970947,0.9999999403953552,0.1567143350839615,0.03686593845486641,0.10565611720085144,0.24307388067245483,-0.49087202548980713,0.038016416132450104,-0.5475268363952637,-0.14679944515228271,0.1026332676410675,0.02645471878349781,0.9955620159876833,0.1026332676410675,0.02645471878349781,0.06407487392425537,0.07239489257335663,0.09627741575241089,0.13823167085647584,0.21709102392196655,0.026278464123606682,0.02645471878349781,0.02621029131114483
72,6.941466398611665,0.09972499986179173,0.10081378034193567,0.15,-0.04918621965806433,-0.3279081091932216,-0.3279081091932216,0.0986420139670372,0.0,0.0,False,-1.0119629223481752e-05,61.608856201171875,0.31851208209991455,1.098342181649059e-05,0.0,0.0,0.9999998211860657,6.756098747253418,0.0,0.0,0.0,0.0037748971953988075,0.0,0.0,100,0.2,0.1825,0.0,1038,0.5413248538970947,0.9999999403953552,0.15224787592887878,0.028269024565815926,0.10565611720085144,0.24307388067245483,-0.4987538456916809,0.03807569667696953,-0.5539470314979553,-0.13390560448169708,0.0986420139670372,0.020160162821412086,0.9950237489871534,0.0986420139670372,0.020160162821412086,0.06388384103775024,0.07484457790851592,0.09602662920951843,0.12414016723632812,0.21345862746238708,0.01995338872075081,0.020160162821412086,0.019874298945069313
73,6.7578393793106075,0.10009999998379498,0.10045689016286533,0.15,-0.04954310983713467,-0.3302873768950727,-0.3302873768950727,0.0998581200838089,0.0,0.0,False,-4.8754882300272584e-05,60.55363464355469,0.3185088038444519,2.015560312429443e-05,0.0,4.882812376649781e-08,0.9999998807907104,6.862481594085693,0.0,0.0,0.0,0.006805339828133583,0.0,0.0,100,0.2,0.1875,0.0,962,0.5413248538970947,0.9999999403953552,0.15523117780685425,0.0307406485080719,0.10565611720085144,0.24307388067245483,-0.5086835026741028,0.038689158856868744,-0.565875768661499,-0.154771089553833,0.0998581200838089,0.021791240200400352,0.9941013185323875,0.0998581200838089,0.021791240200400352,0.0634329617023468,0.07377437949180603,0.09798704087734222,0.1245232880115509,0.21261343359947205,0.021583886817097664,0.021791240200400352,0.021503468975424767
74,7.97270958982408,0.09774999992921948,0.0991034450460424,0.15,-0.05089655495395759,-0.3393103437390277,-0.3393103437390277,0.09622172266244888,0.0,0.0,False,-1.794433615032176e-06,78.51141357421875,0.3101062476634979,5.1892940973630175e-05,0.0,-2.4414061883248905e-08,0.9999999403953552,6.516740322113037,0.0,0.0,0.0,0.00034999579656869173,0.0,0.0,100,0.2,0.175,0.0,968,0.5413248538970947,0.9999999403953552,0.1532217562198639,0.03145986050367355,0.10565611720085144,0.24307388067245483,-0.5342605710029602,0.040770478546619415,-0.5976575613021851,-0.15784449875354767,0.09622172266244888,0.02146836556494236,0.9954079296622871,0.09622172266244888,0.02146836556494236,0.06142309308052063,0.06729694604873657,0.09856818616390228,0.11957950294017791,0.21353673934936523,0.02125386707484722,0.02146836556494236,0.021169118583202362
75,7.273020954728127,0.09714999992400408,0.09812672248502324,0.15,-0.05187327751497675,-0.34582182704505654,-0.34582182704505654,0.09530263394117355,0.0,0.0,False,-4.2480469346628524e-06,70.02965545654297,0.3089805841445923,3.6561799788614735e-05,0.0,-4.882812376649781e-08,0.9999998807907104,6.701427459716797,0.0,0.0,0.0,0.0006750226020812988,0.0,0.0,100,0.2,0.1575,0.0,1194,0.5413248538970947,0.9999999403953552,0.15565519034862518,0.03344429284334183,0.10565611720085144,0.21988525986671448,-0.564217746257782,0.04213907942175865,-0.6249344944953918,-0.166310653090477,0.09530263394117355,0.022314319387078285,0.9964264952232418,0.09530263394117355,0.022314319387078285,0.05979108810424805,0.0668587476015091,0.09375163912773132,0.12691417038440705,0.1889989972114563,0.02210335247218609,0.022314319387078285,0.022022971883416176
76,6.792626520320773,0.09354999992530794,0.09583836120516559,0.15,-0.054161638794834405,-0.36107756789372486,-0.36107756789372486,0.09185222536325455,0.0,0.0,False,-2.050781176876626e-06,66.91300964355469,0.30279892683029175,2.4491870135534555e-05,0.0,0.0,0.9999998211860657,6.553553581237793,0.0,0.0,0.0,0.0008641559979878366,0.0,0.0,100,0.2,0.1525,0.0,1136,0.5413248538970947,0.9999999403953552,0.15320557355880737,0.0265819039195776,0.10565611720085144,0.21373331546783447,-0.5849520564079285,0.0408363938331604,-0.6444260478019714,-0.16655708849430084,0.09185222536325455,0.017526211217045784,0.9968271916883226,0.09185222536325455,0.017526211217045784,0.05880066752433777,0.0681519240140915,0.0928446501493454,0.11321048513054846,0.17725089192390442,0.017260195687413216,0.017526211217045784,0.017176324501633644
77,7.138533065952361,0.09317499998025597,0.09450668059271078,0.15,-0.055493319407289216,-0.3699554380515656,-0.3699554380515656,0.09167280793190002,0.0,0.0,False,4.39453117451194e-07,72.61334228515625,0.30408579111099243,1.0393194997959654e-06,0.0,4.882812376649781e-08,0.9999998807907104,6.757445335388184,0.0,0.0,0.0,0.004881284199655056,0.0,0.0,100,0.2,0.155,0.0,960,0.5413248538970947,0.9999999403953552,0.1542237102985382,0.029567115008831024,0.10565611720085144,0.24307388067245483,-0.5953443646430969,0.0430447980761528,-0.6568666696548462,-0.1827983558177948,0.09167280793190002,0.019280193373560905,0.9945365628245081,0.09167280793190002,0.019280193373560905,0.058197736740112305,0.06704413294792175,0.0885830670595169,0.1161279410123825,0.20776280760765076,0.019018834456801414,0.019280193373560905,0.018934644758701324
78,7.009559594579041,0.09017499999143183,0.0923408402920713,0.15,-0.05765915970792869,-0.3843943724265665,-0.3843943724265665,0.08829687535762787,0.0,0.0,False,8.666992243888672e-07,70.84866333007812,0.296710342168808,-3.0215337574190926e-06,0.0,2.4414061883248905e-08,0.9999998807907104,6.697957992553711,0.0,0.0,0.0,0.002624454675242305,0.0,0.0,100,0.2,0.1975,0.0,976,0.5413248538970947,0.9999999403953552,0.14895302057266235,0.029685145244002342,0.10565611720085144,0.24307388067245483,-0.595556914806366,0.04049313813447952,-0.6520249247550964,-0.18246135115623474,0.08829687535762787,0.019369741901755333,0.9938852409471131,0.08829687535762787,0.019369741901755333,0.058133065700531006,0.06745728552341461,0.08458374440670013,0.110162153840065,0.2053210735321045,0.019141973927617073,0.019369741901755333,0.01907324604690075
79,7.155548480525613,0.0902749999705702,0.09130792013132075,0.15,-0.05869207986867925,-0.39128050637249456,-0.39128050637249456,0.09066937118768692,0.0,0.0,False,-6.835937711002771e-06,73.0890884399414,0.3002973198890686,2.677406428119866e-06,0.0,0.0,0.9999997615814209,6.744243621826172,0.0,0.0,0.0,0.0027919388376176357,0.0,0.0,100,0.2,0.1875,0.0,1018,0.5413248538970947,0.9999999403953552,0.15245141088962555,0.03134981170296669,0.10565611720085144,0.24307388067245483,-0.594939649105072,0.04192584380507469,-0.6576404571533203,-0.1863221973180771,0.09066937118768692,0.020924178883433342,0.9937374096829028,0.09066937118768692,0.020924178883433342,0.05794373154640198,0.06646256446838379,0.08859837055206299,0.11444915533065794,0.20779907703399658,0.020702257752418518,0.020924178883433342,0.020628254860639572
80,7.220251247398555,0.09129999990109354,0.09130396001620714,0.15,-0.05869603998379286,-0.39130690713815863,-0.39130690713815863,0.09124411642551422,0.0,0.0,False,-5.590820364886895e-06,72.43895721435547,0.3011434078216553,5.997363132337341e-06,0.0,0.0,0.9999998807907104,6.903488636016846,0.0,0.0,0.0,0.0011181344743818045,0.0,0.0,100,0.2,0.1675,0.0,952,0.5413248538970947,0.9999999403953552,0.154503732919693,0.031169496476650238,0.10565611720085144,0.24307388067245483,-0.6029859781265259,0.0420851893723011,-0.663591742515564,-0.19067732989788055,0.09124411642551422,0.020266635343432426,0.9934190045998553,0.09124411642551422,0.020266635343432426,0.05762970447540283,0.06407265067100525,0.08930312097072601,0.11245949566364288,0.2045993208885193,0.02002802863717079,0.020266635343432426,0.019950006157159805
81,8.039573487602174,0.08855000003706665,0.08992698002663689,0.15,-0.060073019973363104,-0.4004867731233025,-0.4004867731233025,0.08862900733947754,0.0,0.0,False,-5.725097707909299e-06,83.25121307373047,0.295085072517395,2.4661198949615937e-06,0.0,2.4414061883248905e-08,0.9999998211860657,6.626053333282471,0.0,0.0,0.0,0.001784943393431604,0.0,0.0,100,0.2,0.1625,0.0,954,0.5413248538970947,0.9999999403953552,0.1519525945186615,0.03034631349146366,0.10565611720085144,0.24307388067245483,-0.6157601475715637,0.04353717714548111,-0.6773414611816406,-0.1933952420949936,0.08862900733947754,0.019955001771450043,0.9934594436052652,0.08862900733947754,0.019955001771450043,0.05711045861244202,0.06563758254051208,0.08570358157157898,0.11189898252487183,0.20788821578025818,0.019699787721037865,0.019955001771450043,0.01961609162390232
82,7.177756313085556,0.09049999997019768,0.09021348999841729,0.15,-0.05978651000158271,-0.39857670677210427,-0.39857670677210427,0.08788129687309265,0.0,0.0,False,4.345703018771019e-06,78.4414291381836,0.29434213042259216,1.3037997632636689e-05,0.0,0.0,0.9999998807907104,6.5101704597473145,0.0,0.0,0.0,0.0024745597038418055,0.0,0.0,100,0.2,0.185,0.0,964,0.5413248538970947,0.9999999403953552,0.15254811942577362,0.030683090910315514,0.10565611720085144,0.24307388067245483,-0.6300095915794373,0.043955542147159576,-0.6893855333328247,-0.19396887719631195,0.08788129687309265,0.02006799355149269,0.9932711274174864,0.08788129687309265,0.02006799355149269,0.0564153790473938,0.06354947686195374,0.08438174426555634,0.11105969548225403,0.209181010723114,0.019825290888547897,0.02006799355149269,0.019740287214517593
83,7.611312868148088,0.08805000009480864,0.08913174504661296,0.15,-0.06086825495338703,-0.4057883393033576,-0.4057883393033576,0.0886206179857254,0.0,0.0,False,-6.8237304731155746e-06,79.05953216552734,0.29774218797683716,3.929682861780748e-06,0.0,2.4414061883248905e-08,1.0,6.7619500160217285,0.0,0.0,0.0,0.0031945297960191965,0.0,0.0,100,0.2,0.1575,0.0,1118,0.5413248538970947,0.9999999403953552,0.15467040240764618,0.03190218284726143,0.10565611720085144,0.24307388067245483,-0.6380110383033752,0.044176895171403885,-0.7010523676872253,-0.21397234499454498,0.0886206179857254,0.02094862423837185,0.9929330164899104,0.0886206179857254,0.02094862423837185,0.05558788776397705,0.06347959041595459,0.08645475655794144,0.1140426516532898,0.20472383499145508,0.020712725818157196,0.02094862423837185,0.02063407190144062
84,7.457722720578313,0.08522500016260892,0.08717837260461095,0.15,-0.06282162739538905,-0.41881082138187226,-0.41881082138187226,0.08450765162706375,0.0,0.0,False,3.3813475965871476e-06,78.13273620605469,0.2880210280418396,-1.6343876723112771e-06,0.0,0.0,0.9999998211860657,6.798489093780518,0.0,0.0,0.0,0.0028782901354134083,0.0,0.0,100,0.2,0.165,0.0,950,0.5413248538970947,0.9999999403953552,0.14699724316596985,0.03000754304230213,0.10565611720085144,0.21025314927101135,-0.6278259754180908,0.04238378256559372,-0.6860959529876709,-0.19811759889125824,0.08450765162706375,0.018629854544997215,0.9964014304471353,0.08450765162706375,0.018629854544997215,0.056640416383743286,0.060644900798797606,0.08375303447246552,0.1120200753211975,0.17426049709320068,0.018381265923380852,0.018629854544997215,0.018311919644474983
85,7.569622989781201,0.08572500008624047,0.08645168634542572,0.15,-0.06354831365457428,-0.4236553961201355,-0.4236553961201355,0.085730642080307,0.0,0.0,False,-1.6967773035503342e-06,85.63978576660156,0.290777325630188,4.56941222637397e-07,0.0,2.4414061883248905e-08,0.9999998807907104,6.427590370178223,0.0,0.0,0.0,0.0011254538549110293,0.0,0.0,100,0.2,0.1375,0.0,990,0.5413248538970947,0.9999999403953552,0.1486278772354126,0.02121739275753498,0.10565611720085144,0.21025314927101135,-0.6238939166069031,0.04304084926843643,-0.6848143935203552,-0.200017049908638,0.085730642080307,0.01355895958840847,0.996518610005691,0.085730642080307,0.01355895958840847,0.056957095861434937,0.06535628139972686,0.08624079078435898,0.10050923824310302,0.1745418906211853,0.013235043734312057,0.01355895958840847,0.013124777935445309
86,7.39158813148737,0.09097500008530915,0.08871334321536743,0.15,-0.06128665678463256,-0.40857768465903815,-0.40857768465903815,0.09024278819561005,0.0,0.0,False,-9.44824205362238e-06,84.37763977050781,0.2988796830177307,9.213968041876797e-06,0.0,-2.4414061883248905e-08,0.9999998807907104,6.541275501251221,0.0,0.0,0.0,0.002853336278349161,0.0,0.0,100,0.2,0.17,0.0,962,0.5413248538970947,0.9999999403953552,0.15643367171287537,0.03301428630948067,0.10565611720085144,0.24307388067245483,-0.6310849785804749,0.042463380843400955,-0.6890971064567566,-0.19828590750694275,0.09024278819561005,0.021346747875213623,0.9941799644518101,0.09024278819561005,0.021346747875213623,0.05624803900718689,0.06174708902835846,0.08763635158538818,0.11743938624858855,0.20676282048225403,0.02111145108938217,0.021346747875213623,0.021036650985479355
87,7.338683341294527,0.08505000009667128,0.08688167165601936,0.15,-0.06311832834398064,-0.4207888275739491,-0.4207888275739491,0.08477713167667389,0.0,0.0,False,3.5278319501230726e-06,80.61717987060547,0.28700968623161316,3.524884505168302e-06,0.0,0.0,0.9999997615814209,6.872829914093018,0.0,0.0,0.0,0.00197187764570117,0.0,0.0,100,0.2,0.145,0.0,1060,0.5413248538970947,0.9999999403953552,0.14927804470062256,0.029888030141592026,0.10565611720085144,0.24307388067245483,-0.6433025002479553,0.04350825399160385,-0.7043095231056213,-0.20638945698738098,0.08477713167667389,0.019046533852815628,0.9936012640017895,0.08477713167667389,0.019046533852815628,0.05566313862800598,0.06431121230125428,0.0805969089269638,0.1066519111394882,0.20573711395263672,0.018799318000674248,0.019046533852815628,0.018728461116552353
88,9.565758069083095,0.08192500014789403,0.0844033359019567,0.15,-0.0655966640980433,-0.43731106483288434,-0.43731106483288434,0.08334839344024658,0.0,0.0,False,-1.003417946776608e-05,108.4873275756836,0.2854692041873932,9.53055678110104e-06,0.0,-2.4414061883248905e-08,0.9999998807907104,6.85237979888916,0.0,0.0,0.0,0.004033296834677458,0.0,0.0,100,0.2,0.1475,0.0,1068,0.5413248538970947,0.9999999403953552,0.14727571606636047,0.031015604734420776,0.10565611720085144,0.24307388067245483,-0.6463276743888855,0.044650208204984665,-0.7095246911048889,-0.2094634771347046,0.08334839344024658,0.01956191286444664,0.993678806230988,0.08334839344024658,0.01956191286444664,0.05548214912414551,0.06119854561984539,0.07902033627033234,0.10618604719638824,0.20359429717063904,0.01931706629693508,0.01956191286444664,0.019240399822592735
89,7.681760358214379,0.08654999998398125,0.08547666794296897,0.15,-0.06452333205703102,-0.43015551836983895,-0.43015551836983895,0.0871444046497345,0.0,0.0,False,9.765624753299562e-08,88.03068542480469,0.2935876250267029,6.202320719239651e-07,0.0,-2.4414061883248905e-08,0.9999998807907104,6.827095031738281,0.0,0.0,0.0,0.005825231783092022,0.0,0.0,100,0.2,0.16,0.0,976,0.5413248538970947,0.9999999403953552,0.15236271917819977,0.029959410429000854,0.10565611720085144,0.24307388067245483,-0.6378114223480225,0.04300130531191826,-0.699672520160675,-0.2014748901128769,0.0871444046497345,0.019520418718457222,0.9937603183385801,0.0871444046497345,0.019520418718457222,0.05606594681739807,0.06623436510562897,0.08392895758152008,0.10655158758163451,0.2059507966041565,0.01927688531577587,0.019520418718457222,0.019202128052711487
90,7.180653284266591,0.0866750001301989,0.08607583403658393,0.15,-0.06392416596341606,-0.42616107801203523,-0.42616107801203523,0.0860167145729065,0.0,0.0,False,-1.2451172324290383e-06,86.61444091796875,0.2892985939979553,8.47124192659976e-06,0.0,4.882812376649781e-08,0.9999998211860657,6.581461429595947,0.0,0.0,0.0,0.0004808685916941613,0.0,0.0,100,0.2,0.17,0.0,1024,0.5413248538970947,0.9999999403953552,0.151009663939476,0.031339988112449646,0.10565611720085144,0.24307388067245483,-0.6416566371917725,0.043445829302072525,-0.7012976408004761,-0.20183531939983368,0.0860167145729065,0.020019635558128357,0.9954284257397484,0.0860167145729065,0.020019635558128357,0.0560966432094574,0.06400960087776185,0.0808885395526886,0.1140480786561966,0.20662078261375427,0.01979234628379345,0.020019635558128357,0.019724003970623016
91,8.356931563504041,0.08172500000335275,0.08390041701996834,0.15,-0.06609958298003166,-0.4406638571559539,-0.4406638571559539,0.08111599832773209,0.0,0.0,False,-4.150390850554686e-06,99.38768768310547,0.2802509665489197,-9.841810424404684e-07,0.0,4.882812376649781e-08,0.9999999403953552,6.802590847015381,0.0,0.0,0.0,0.005036698188632727,0.0,0.0,100,0.2,0.1225,0.0,1010,0.5413248538970947,0.9999999403953552,0.1443730890750885,0.024906892329454422,0.10565611720085144,0.20166823267936707,-0.6513234376907349,0.04433731362223625,-0.7156413793563843,-0.21289294958114624,0.08111599832773209,0.015594779513776302,0.9966089476262485,0.08111599832773209,0.015594779513776302,0.055107176303863525,0.06361347734928131,0.07942697405815125,0.103268164396286,0.1659952998161316,0.01531267911195755,0.015594779513776302,0.015229669399559498
92,7.862533841282129,0.0861499999789521,0.08502520849946021,0.15,-0.06497479150053978,-0.43316524779258203,-0.43316524779258203,0.08567848801612854,0.0,0.0,False,-1.3549804862122983e-05,93.97254180908203,0.2917926609516144,2.735584985202877e-07,0.0,-2.4414061883248905e-08,0.9999998807907104,6.506000995635986,0.0,0.0,0.0,0.0025405085179954767,0.0,0.0,100,0.2,0.1675,0.0,918,0.5413248538970947,0.9999999403953552,0.15107497572898865,0.03420570120215416,0.10565611720085144,0.24307388067245483,-0.6467301845550537,0.04314554110169411,-0.7067880630493164,-0.2120678871870041,0.08567848801612854,0.021484360098838806,0.9929834920516724,0.08567848801612854,0.021484360098838806,0.05540546774864197,0.05929964780807495,0.0836685448884964,0.11006825566291809,0.2027115821838379,0.021242961287498474,0.021484360098838806,0.02117815427482128
93,8.458653020970523,0.08952500003855675,0.08727510426900847,0.15,-0.06272489573099152,-0.41816594366221393,-0.41816594366221393,0.08725171536207199,0.0,0.0,False,-5.7861329878505785e-06,100.4692611694336,0.29558998346328735,-2.4377102818107232e-05,0.0,0.0,0.9999998807907104,6.691103458404541,0.0,0.0,0.0,0.0012146781664341688,0.0,0.0,100,0.2,0.195,0.0,896,0.5413248538970947,0.9999999403953552,0.15091483294963837,0.03467288985848427,0.10565611720085144,0.24307388067245483,-0.6255456805229187,0.04602888226509094,-0.6933587789535522,-0.19414500892162323,0.08725171536207199,0.022107966244220734,0.9942091629017193,0.08725171536207199,0.022107966244220734,0.05593863129615784,0.05968543291091919,0.0846758484840393,0.1156443066895008,0.2052827775478363,0.021895714104175568,0.022107966244220734,0.021810414269566536
94,6.916305271275341,0.09042499997187406,0.08885005212044127,0.15,-0.06114994787955873,-0.40766629201930543,-0.40766629201930543,0.0890592560172081,0.0,0.0,False,3.747558594113798e-06,92.4902114868164,0.2996792793273926,-6.820243470428977e-06,0.0,-2.4414061883248905e-08,0.9999998807907104,6.663244724273682,0.0,0.0,0.0,0.0018741162493824959,0.0,0.0,100,0.2,0.1675,0.0,984,0.5413248538970947,0.9999999403953552,0.15271201729774475,0.0290839821100235,0.10565611720085144,0.24307388067245483,-0.6155291199684143,0.042112063616514206,-0.6747939586639404,-0.19013115763664246,0.0890592560172081,0.018711771816015244,0.9946088725826272,0.0890592560172081,0.018711771816015244,0.05719903111457825,0.06600907146930694,0.08845275640487671,0.11563355326652526,0.20451247692108154,0.01844589039683342,0.018711771816015244,0.018372535705566406
