actual_tx_ratio,alpha,base_tx_ratio,calibrated_intercept,candidate_id,dynamic_repeat_index,evaluated_on_full,evaluation_phase,mean_VAoI,mean_tail_VAoI,phase,phase_slots,search_probability_mean,topology_index
0.08678000000000001,0.5,0.08750000000000002,-2.5546417236328125,5,0,True,full,5.939106060606061,16.13144646464647,coarse,500,0.08724894055201704,6
0.08689999999999999,0.5,0.08750000000000002,-2.5546417236328125,5,1,True,full,5.953398585858587,15.793656565656576,coarse,500,0.08724894055201704,6
0.08766,0.5,0.08750000000000002,-2.5546417236328125,5,0,True,full,6.52982343434344,17.203191919191912,coarse,500,0.08793965355737104,7
0.08742000000000001,0.5,0.08750000000000002,-2.5546417236328125,5,1,True,full,6.588004444444444,17.10751111111112,coarse,500,0.08793965355737104,7
0.08668,0.5,0.08750000000000002,-2.5546417236328125,5,0,True,full,6.427435151515143,16.8096404040404,coarse,500,0.08771670726290243,8
0.08444000000000002,0.5,0.08750000000000002,-2.5546417236328125,5,1,True,full,6.388413333333324,17.11299797979797,coarse,500,0.08771670726290243,8
0.08824,0.5,0.08750000000000002,-2.5546417236328125,5,0,True,full,6.2078244444444435,16.85778585858586,coarse,500,0.08818168116112414,9
0.08696,0.5,0.08750000000000002,-2.5546417236328125,5,1,True,full,6.532489898989906,17.61360404040403,coarse,500,0.08818168116112414,9
0.08796,0.5,0.08750000000000002,-2.5546417236328125,5,0,True,full,6.547375555555555,17.135030303030298,coarse,500,0.08706090679528974,10
0.08832000000000001,0.5,0.08750000000000002,-2.5546417236328125,5,1,True,full,6.123397171717169,16.190016161616153,coarse,500,0.08706090679528974,10
0.08990000000000001,0.5,0.08750000000000002,-2.5546417236328125,5,0,True,full,6.211213737373737,16.116286868686874,coarse,500,0.08857644709049986,11
0.09008,0.5,0.08750000000000002,-2.5546417236328125,5,1,True,full,5.965775353535353,15.29006464646463,coarse,500,0.08857644709049986,11
0.08656000000000001,0.5,0.08750000000000002,-2.5546417236328125,5,0,True,full,6.4689610101010135,16.637696969696954,coarse,500,0.0876688923715603,12
0.08498,0.5,0.08750000000000002,-2.5546417236328125,5,1,True,full,6.481932323232319,17.05502222222222,coarse,500,0.0876688923715603,12
0.0874,0.5,0.08750000000000002,-2.5546417236328125,5,0,True,full,6.272917777777771,16.444387878787865,coarse,500,0.08733968802293063,13
0.08798,0.5,0.08750000000000002,-2.5546417236328125,5,1,True,full,6.277311111111112,16.936137373737377,coarse,500,0.08733968802293063,13
0.08689999999999999,0.5,0.08750000000000002,-2.5546417236328125,5,0,True,full,5.951263636363635,16.26002020202019,coarse,500,0.08810903381525252,14
0.09098,0.5,0.08750000000000002,-2.5546417236328125,5,1,True,full,5.622871313131316,15.482101010100996,coarse,500,0.08810903381525252,14
0.08574,0.5,0.08750000000000002,-2.5546417236328125,5,0,True,full,6.162569696969702,17.351696969696963,coarse,500,0.0861738332745076,15
0.08556,0.5,0.08750000000000002,-2.5546417236328125,5,1,True,full,6.050611515151516,16.852129292929312,coarse,500,0.0861738332745076,15
0.08618,0.5,0.08750000000000002,-2.5546417236328125,5,0,True,full,6.178798181818183,15.98631515151515,coarse,500,0.08542583017028545,16
0.08439999999999999,0.5,0.08750000000000002,-2.5546417236328125,5,1,True,full,6.297792525252529,16.4068808080808,coarse,500,0.08542583017028545,16
