candidate_id,phase,evaluation_phase,base_tx_ratio,alpha,calibrated_intercept,calibration_probability_mean,search_probability_mean,actual_tx_ratio,mean_VAoI,mean_tail_VAoI,constraint_feasible,coarse_rank_within_alpha,evaluated_on_full,pruned_after_coarse,phase_slots,rank,selected
43,refine,full,0.09687500000000002,1.2,-2.753326416015625,0.09687418151963927,0.09757141547017564,0.097111,6.109101782828284,16.507070808080805,True,,True,False,500,16,False
46,refine,full,0.09687500000000002,1.5,-2.8925323486328125,0.09687504596716259,0.09775156937432473,0.097309,6.130437247474748,16.82758727272728,True,,True,False,500,17,False
34,coarse,full,0.1,1.8,-2.999481201171875,0.10000078886152851,0.1010864028738234,0.10059149999999999,6.136860570707071,17.039805353535353,True,1,True,False,500,18,False
37,refine,full,0.09687500000000002,0.5,-2.442413330078125,0.09687502897014982,0.0971598865311318,0.0968885,6.1421091363636355,16.160518989898993,True,,True,False,500,19,False
42,refine,full,0.09375000000000001,1.2,-2.789794921875,0.09375009874360561,0.09442746972676948,0.0940065,6.161336207070707,16.67128515151515,True,,True,False,500,20,False
39,refine,full,0.09375000000000001,1.0,-2.698883056640625,0.09375050906043043,0.09431228600192251,0.0939525,6.166148232323232,16.54324505050505,True,,True,False,500,21,False
49,refine,full,0.09687500000000002,1.8,-3.035247802734375,0.09687507332858868,0.09793109839936424,0.0974905,6.178411196969697,17.219013939393943,True,,True,False,500,22,False
45,refine,full,0.09375000000000001,1.5,-2.92913818359375,0.09375094301493712,0.09460259335485967,0.0941805,6.183393590909091,17.004822525252525,True,,True,False,500,23,False
36,refine,full,0.09375000000000001,0.5,-2.47869873046875,0.09374988604050927,0.09402655530092337,0.093726,6.194946707070708,16.320951414141412,True,,True,False,500,24,False
25,coarse,coarse,0.07500000000000001,1.5,-3.175018310546875,0.07499976375780423,0.07663268154065975,0.07654999999999999,6.216095303030303,16.622522222222223,True,3,False,True,200,25,False
41,refine,full,0.09062500000000001,1.2,-2.8273773193359375,0.0906248259455986,0.091282153934792,0.09089749999999999,6.220264611111111,16.900968686868683,True,,True,False,500,26,False
38,refine,full,0.09062500000000001,1.0,-2.73638916015625,0.09062546677355401,0.09117058157646143,0.090827,6.222698257575759,16.74330717171717,True,,True,False,500,27,False
11,coarse,coarse,0.07500000000000001,1.0,-2.9434814453125,0.0750001591391048,0.07605139913410412,0.0758,6.226276262626264,16.31373333333334,True,3,False,True,200,28,False
18,coarse,coarse,0.07500000000000001,1.2,-3.034820556640625,0.07500079302465118,0.07628104038934662,0.07602500000000001,6.229161565656566,16.49600505050505,True,3,False,True,200,29,False
48,refine,full,0.09375000000000001,1.8,-3.0720367431640625,0.09375003603036847,0.09477620542502416,0.094352,6.232718272727271,17.45035212121212,True,,True,False,500,30,False
