slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement
154,3.107894736842105,11.0,11.0,11.0,11.0,77.5578947368421,1,7,1,10,27
155,3.1578947368421053,11.0,11.0,11.0,11.0,78.5578947368421,0,0,0,0,0
156,3.1578947368421053,11.0,11.0,11.0,11.0,79.5578947368421,0,0,0,0,0
157,3.218421052631579,11.0,11.0,11.0,11.0,79.66578947368421,1,8,1,6,15
158,3.268421052631579,11.0,11.0,11.0,11.0,80.66578947368421,0,0,0,0,0
159,3.15,11.0,11.0,11.0,11.0,78.66842105263157,1,7,1,17,45
160,3.35,11.0,11.0,11.0,11.0,79.66842105263157,0,0,0,0,0
161,3.4,11.0,11.0,11.0,11.0,80.66842105263157,0,0,0,0,0
162,3.45,11.0,11.0,11.0,11.0,81.66842105263157,0,0,0,0,0
163,3.5,12.0,11.050000000000011,12.0,12.0,82.66842105263157,0,0,0,0,0
164,3.289473684210526,12.0,11.050000000000011,12.0,12.0,77.21842105263158,2,12,2,31,80
165,3.281578947368421,12.0,11.050000000000011,12.0,12.0,74.83684210526316,2,10,2,21,41
166,3.481578947368421,12.0,11.050000000000011,12.0,12.0,75.83684210526316,0,0,0,0,0
167,3.531578947368421,12.0,11.050000000000011,12.0,12.0,76.83684210526316,0,0,0,0,0
168,3.581578947368421,12.0,11.050000000000011,12.0,12.0,77.83684210526316,0,0,0,0,0
169,3.681578947368421,12.0,11.050000000000011,12.0,12.0,78.83684210526316,0,0,0,0,0
170,3.681578947368421,12.0,11.050000000000011,12.0,12.0,79.83684210526316,0,0,0,0,0
171,3.642105263157895,12.0,11.050000000000011,12.0,12.0,80.35,2,11,2,13,15
172,3.692105263157895,12.0,11.050000000000011,12.0,12.0,81.35,0,0,0,0,0
173,3.692105263157895,12.0,11.050000000000011,12.0,12.0,82.35,0,0,0,0,0
174,3.6842105263157894,12.0,11.050000000000011,12.0,12.0,83.21578947368421,1,8,1,3,3
175,3.7342105263157896,12.0,11.050000000000011,12.0,12.0,84.21578947368421,1,8,1,0,0
176,3.8526315789473684,12.0,11.050000000000011,12.0,12.0,84.68684210526315,1,9,1,10,12
177,3.8526315789473684,12.0,11.050000000000011,12.0,12.0,85.68684210526315,0,0,0,0,0
178,3.9026315789473682,12.0,11.050000000000011,12.0,12.0,86.68684210526315,0,0,0,0,0
179,3.9394736842105265,12.0,11.050000000000011,12.0,12.0,86.09736842105264,2,9,2,12,24
180,3.886842105263158,12.0,11.050000000000011,12.0,12.0,86.6078947368421,1,7,1,13,20
181,3.886842105263158,12.0,11.050000000000011,12.0,12.0,87.6078947368421,0,0,0,0,0
182,3.886842105263158,12.0,11.050000000000011,12.0,12.0,88.6078947368421,0,0,0,0,0
183,3.886842105263158,12.0,11.050000000000011,12.0,12.0,87.51315789473684,2,9,2,18,38
184,3.986842105263158,12.0,11.050000000000011,12.0,12.0,88.51315789473684,0,0,0,0,0
185,3.986842105263158,12.0,11.050000000000011,12.0,12.0,89.51315789473684,0,0,0,0,0
