checkpoint_episode,scenario_id,policy,n_nodes,slots,update_probability,target_tx_ratio,matched_rate_probability,policy_probability,mean_VAoI,actual_tx_ratio,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std,topology,model,model_label,node_count
490,n120_s03,nn,120,200,0.2,0.1,0.098592109978199,0.098592109978199,5.393469187675071,0.09979166666666667,0.098592109978199,0.03691645711660385,0.03561621904373169,0.0541820228099823,0.09348218142986298,0.14993115961551673,0.2451823651790619,0.03645967319607735,0.03691645711660385,0.015490453690290451,random,single_n_v3_3,V3.3 single-N MPNN,120
490,n120_s04,nn,120,200,0.2,0.1,0.09872161597013474,0.09872161597013474,5.9228799019607825,0.096875,0.09872161597013474,0.03711628541350365,0.03588566184043884,0.054639297723770144,0.09348268806934357,0.15062110126018527,0.24850603938102722,0.03662894293665886,0.03711628541350365,0.01536204107105732,random,single_n_v3_3,V3.3 single-N MPNN,120
490,n130_s00,nn,130,200,0.2,0.1,0.09800179302692413,0.09800179302692413,6.046423971377456,0.09838461538461538,0.09800179302692413,0.03734813258051872,0.03540864586830139,0.05291570723056793,0.09377039968967438,0.14614593088626865,0.24396169185638428,0.03687071055173874,0.03734813258051872,0.017126386985182762,random,single_n_v3_3,V3.3 single-N MPNN,130
490,n130_s01,nn,130,200,0.2,0.1,0.10107143968343735,0.10107143968343735,5.91013327370304,0.10257692307692308,0.10107143968343735,0.03861621394753456,0.03565561771392822,0.05535994172096252,0.095731720328331,0.15485930144786833,0.24728673696517944,0.03817009553313255,0.03861621394753456,0.017055703327059746,random,single_n_v3_3,V3.3 single-N MPNN,130
490,n130_s02,nn,130,200,0.2,0.1,0.09809089452028275,0.09809089452028275,5.711942456768042,0.0978076923076923,0.09809089452028275,0.03589482232928276,0.036150604486465454,0.05398118495941162,0.09385393559932709,0.14780970215797426,0.22383245825767517,0.035414919257164,0.03589482232928276,0.012188824824988842,random,single_n_v3_3,V3.3 single-N MPNN,130
490,n130_s03,nn,130,200,0.2,0.1,0.0985291376709938,0.0985291376709938,5.684474358974359,0.09903846153846153,0.0985291376709938,0.037094928324222565,0.03519105911254883,0.05440599322319031,0.09335322678089142,0.15141368210315706,0.24340561032295227,0.036610234528779984,0.037094928324222565,0.015169636346399784,random,single_n_v3_3,V3.3 single-N MPNN,130
490,n130_s04,nn,130,200,0.2,0.1,0.0999106913805008,0.0999106913805008,5.6352239117471665,0.09926923076923076,0.0999106913805008,0.037771355360746384,0.03515496850013733,0.054741999506950384,0.09467370808124542,0.15290321111679078,0.24553272128105164,0.03731599450111389,0.037771355360746384,0.015925738960504532,random,single_n_v3_3,V3.3 single-N MPNN,130
490,n140_s00,nn,140,200,0.2,0.1,0.1021801307797432,0.1021801307797432,5.393037255909561,0.10060714285714287,0.1021801307797432,0.03737665340304375,0.03628730773925781,0.05721179842948914,0.09711360558867455,0.15401288270950317,0.23950934410095215,0.036864303052425385,0.03737665340304375,0.012321438640356064,random,single_n_v3_3,V3.3 single-N MPNN,140
490,n140_s01,nn,140,200,0.2,0.1,0.10202762484550476,0.10202762484550476,5.573916752312434,0.10089285714285715,0.10202762484550476,0.03838703781366348,0.03460472822189331,0.05587871968746186,0.09679064154624939,0.15643999278545384,0.24114713072776794,0.03786250576376915,0.03838703781366348,0.015363333746790886,random,single_n_v3_3,V3.3 single-N MPNN,140
490,n140_s02,nn,140,200,0.2,0.1,0.10007327795028687,0.10007327795028687,6.166998458376157,0.09810714285714285,0.10007327795028687,0.0380772203207016,0.035662561655044556,0.054405477643013005,0.09530884027481079,0.1522744625806809,0.24523010849952698,0.03761160001158714,0.0380772203207016,0.016790857538580894,random,single_n_v3_3,V3.3 single-N MPNN,140
490,n140_s03,nn,140,200,0.2,0.1,0.10129405558109283,0.10129405558109283,6.20502646454265,0.09964285714285714,0.10129405558109283,0.03778355196118355,0.034976035356521606,0.056456708908081056,0.09610842168331146,0.1550197243690491,0.24259722232818604,0.037392254918813705,0.03778355196118355,0.016628514975309372,random,single_n_v3_3,V3.3 single-N MPNN,140
490,n140_s04,nn,140,200,0.2,0.1,0.10233001410961151,0.10233001410961151,6.032233299075025,0.09921428571428571,0.10233001410961151,0.03832221403717995,0.034504592418670654,0.0566939115524292,0.09704643860459328,0.15712279081344607,0.24832400679588318,0.037856217473745346,0.03832221403717995,0.016272803768515587,random,single_n_v3_3,V3.3 single-N MPNN,140
490,n150_s00,nn,150,200,0.2,0.1,0.10254286974668503,0.10254286974668503,6.089072259507833,0.10133333333333333,0.10254286974668503,0.03764689341187477,0.03593629598617554,0.05710820108652115,0.09733381867408752,0.15494698882102967,0.2375916838645935,0.037152305245399475,0.03764689341187477,0.014745686203241348,random,single_n_v3_3,V3.3 single-N MPNN,150
490,n150_s01,nn,150,200,0.2,0.1,0.10037317872047424,0.10037317872047424,6.326536017897087,0.09803333333333333,0.10037317872047424,0.0370468832552433,0.03533034026622772,0.05637464225292206,0.09482148289680481,0.15312556624412538,0.2435590624809265,0.036585401743650436,0.0370468832552433,0.014293954707682133,random,single_n_v3_3,V3.3 single-N MPNN,150
490,n150_s02,nn,150,200,0.2,0.1,0.10013346374034882,0.10013346374034882,6.086503803131991,0.10146666666666668,0.10013346374034882,0.03691243380308151,0.03450915217399597,0.05615909397602081,0.09480650722980499,0.15327200591564183,0.24243766069412231,0.03646155819296837,0.03691243380308151,0.014306391589343548,random,single_n_v3_3,V3.3 single-N MPNN,150
490,n150_s03,nn,150,200,0.2,0.1,0.09872462600469589,0.09872462600469589,6.353332885906042,0.0993,0.09872462600469589,0.03647248446941376,0.035304635763168335,0.055014351010322565,0.09375059604644775,0.15072342157363894,0.2423684298992157,0.035989269614219666,0.03647248446941376,0.014675379730761051,random,single_n_v3_3,V3.3 single-N MPNN,150
490,n150_s04,nn,150,200,0.2,0.1,0.09846476465463638,0.09846476465463638,6.294887248322144,0.0976,0.09846476465463638,0.03646564856171608,0.03590688109397888,0.054762572050094604,0.09400023519992828,0.14996897280216218,0.2443658411502838,0.03604821115732193,0.03646564856171608,0.014536213129758835,random,single_n_v3_3,V3.3 single-N MPNN,150
990,n050_s00,nn,50,200,0.2,0.1,0.10134265571832657,0.10134265571832657,3.5860551020408167,0.1011,0.10134265571832657,0.046199966222047806,0.027934134006500244,0.0481528103351593,0.0950823575258255,0.1602007806301117,0.3174763321876526,0.04557357355952263,0.046199966222047806,0.028698937967419624,random,cross_n_v3_3,V3.3 cross-N MPNN,50
990,n050_s01,nn,50,200,0.2,0.1,0.08631478250026703,0.08631478250026703,4.196534693877552,0.0922,0.08631478250026703,0.03698711097240448,0.027530282735824585,0.04291315972805024,0.08138024806976318,0.13843354582786563,0.23447808623313904,0.03634053096175194,0.03698711097240448,0.018778540194034576,random,cross_n_v3_3,V3.3 cross-N MPNN,50
990,n050_s02,nn,50,200,0.2,0.1,0.09575434774160385,0.09575434774160385,4.42004693877551,0.0934,0.09575434774160385,0.0431952141225338,0.027382012456655502,0.046782192587852475,0.08831380307674408,0.15444832742214204,0.30705589056015015,0.04240037128329277,0.0431952141225338,0.025383662432432175,random,cross_n_v3_3,V3.3 cross-N MPNN,50
990,n050_s03,nn,50,200,0.2,0.1,0.09967868775129318,0.09967868775129318,3.8599653061224495,0.1035,0.09967868775129318,0.04618772491812706,0.027534067630767822,0.04724337458610534,0.09129226952791214,0.162963742017746,0.3015229403972626,0.0455755814909935,0.04618772491812706,0.029368119314312935,random,cross_n_v3_3,V3.3 cross-N MPNN,50
990,n050_s04,nn,50,200,0.2,0.1,0.09520219266414642,0.09520219266414642,3.9261877551020428,0.0913,0.09520219266414642,0.04149533063173294,0.027377933263778687,0.04737678468227387,0.08868704736232758,0.15209556818008424,0.3033269941806793,0.04077626392245293,0.04149533063173294,0.023477816954255104,random,cross_n_v3_3,V3.3 cross-N MPNN,50
990,n060_s00,nn,60,200,0.2,0.1,0.10091333091259003,0.10091333091259003,4.198491525423729,0.10083333333333333,0.10091333091259003,0.04441959410905838,0.02828580141067505,0.050445872545242305,0.0921158492565155,0.1639141887426377,0.3050234317779541,0.04386533424258232,0.04441959410905838,0.025630030781030655,random,cross_n_v3_3,V3.3 cross-N MPNN,60
990,n060_s01,nn,60,200,0.2,0.1,0.09640533477067947,0.09640533477067947,3.780830508474578,0.09516666666666666,0.09640533477067947,0.04126570746302605,0.028834640979766846,0.049486777186393736,0.09000712633132935,0.15109197795391083,0.3059428036212921,0.04064217209815979,0.04126570746302605,0.021281277760863304,random,cross_n_v3_3,V3.3 cross-N MPNN,60
990,n060_s02,nn,60,200,0.2,0.1,0.0901842787861824,0.0901842787861824,4.235155367231639,0.09191666666666666,0.0901842787861824,0.036032263189554214,0.02806815505027771,0.04743649773299694,0.08499087393283844,0.13819474279880525,0.23172196745872498,0.03547501936554909,0.036032263189554214,0.01482741255313158,random,cross_n_v3_3,V3.3 cross-N MPNN,60
990,n060_s03,nn,60,200,0.2,0.1,0.1037936806678772,0.1037936806678772,4.3205353107344635,0.1035,0.1037936806678772,0.048289623111486435,0.02680632472038269,0.04882793426513672,0.09368002414703369,0.17089740931987762,0.3152884840965271,0.04767554625868797,0.048289623111486435,0.030493197962641716,random,cross_n_v3_3,V3.3 cross-N MPNN,60
990,n060_s04,nn,60,200,0.2,0.1,0.09271708130836487,0.09271708130836487,4.462485875706216,0.08858333333333333,0.09271708130836487,0.0381736196577549,0.028146803379058838,0.048379110917449,0.08686482906341553,0.14547042697668078,0.23314493894577026,0.037618063390254974,0.0381736196577549,0.018303537741303444,random,cross_n_v3_3,V3.3 cross-N MPNN,60
990,n070_s00,nn,70,200,0.2,0.1,0.09721770137548447,0.09721770137548447,4.405479296066255,0.09849999999999999,0.09721770137548447,0.03825518861413002,0.028848856687545776,0.05251460671424865,0.09014564752578735,0.15153558552265167,0.22068557143211365,0.037659212946891785,0.03825518861413002,0.015248795971274376,random,cross_n_v3_3,V3.3 cross-N MPNN,70
990,n070_s01,nn,70,200,0.2,0.1,0.10270650684833527,0.10270650684833527,4.291492753623188,0.10471428571428572,0.10270650684833527,0.04755458980798721,0.027756035327911377,0.0495474398136139,0.09285102784633636,0.16846993267536162,0.3126160502433777,0.04705556854605675,0.04755458980798721,0.030105724930763245,random,cross_n_v3_3,V3.3 cross-N MPNN,70
990,n070_s02,nn,70,200,0.2,0.1,0.09926339238882065,0.09926339238882065,4.415950310559009,0.10085714285714285,0.09926339238882065,0.04436555504798889,0.02705243229866028,0.0499800056219101,0.09184141457080841,0.157822784781456,0.3120405673980713,0.043952569365501404,0.04436555504798889,0.026931455358862877,random,cross_n_v3_3,V3.3 cross-N MPNN,70
990,n070_s03,nn,70,200,0.2,0.1,0.09735134243965149,0.09735134243965149,4.519857142857141,0.10092857142857144,0.09735134243965149,0.04354388266801834,0.027409017086029053,0.05045396387577057,0.08801776170730591,0.15719444751739503,0.31358349323272705,0.04292447119951248,0.04354388266801834,0.025360189378261566,random,cross_n_v3_3,V3.3 cross-N MPNN,70
990,n070_s04,nn,70,200,0.2,0.1,0.09979479759931564,0.09979479759931564,4.006450310559004,0.10135714285714285,0.09979479759931564,0.04248097166419029,0.02746330201625824,0.05125654339790345,0.09336234256625175,0.15742852985858918,0.3157891035079956,0.041880033910274506,0.04248097166419029,0.022439144551753998,random,cross_n_v3_3,V3.3 cross-N MPNN,70
990,n080_s00,nn,80,200,0.2,0.1,0.09839053452014923,0.09839053452014923,4.373808544303796,0.1014375,0.09839053452014923,0.04082104191184044,0.02779942750930786,0.05152495801448822,0.09132605791091919,0.15458088219165803,0.2945338487625122,0.04029393196105957,0.04082104191184044,0.01995818130671978,random,cross_n_v3_3,V3.3 cross-N MPNN,80
990,n080_s01,nn,80,200,0.2,0.1,0.09964271634817123,0.09964271634817123,4.71282674050633,0.0995625,0.09964271634817123,0.044909339398145676,0.02738243341445923,0.049671486020088196,0.09210869669914246,0.1592042833566666,0.31981223821640015,0.044432383030653,0.044909339398145676,0.027323972433805466,random,cross_n_v3_3,V3.3 cross-N MPNN,80
990,n080_s02,nn,80,200,0.2,0.1,0.09732911735773087,0.09732911735773087,4.175346518987341,0.09912499999999999,0.09732911735773087,0.0402282252907753,0.02906244993209839,0.05234785676002503,0.09030549228191376,0.1534086525440216,0.26843076944351196,0.03957168757915497,0.0402282252907753,0.017804980278015137,random,cross_n_v3_3,V3.3 cross-N MPNN,80
990,n080_s03,nn,80,200,0.2,0.1,0.09620486199855804,0.09620486199855804,4.366984177215189,0.0935,0.09620486199855804,0.04044463858008385,0.027555018663406372,0.05042947232723236,0.08898897469043732,0.15298222303390502,0.2610985040664673,0.03987150639295578,0.04044463858008385,0.019275914877653122,random,cross_n_v3_3,V3.3 cross-N MPNN,80
990,n080_s04,nn,80,200,0.2,0.1,0.09275791794061661,0.09275791794061661,5.211995253164557,0.093375,0.09275791794061661,0.03979010507464409,0.027486950159072876,0.04893780052661896,0.08492234349250793,0.15020546317100525,0.3078969120979309,0.03926212340593338,0.03979010507464409,0.021481972187757492,random,cross_n_v3_3,V3.3 cross-N MPNN,80
990,n090_s00,nn,90,200,0.2,0.1,0.09633193165063858,0.09633193165063858,5.004131710362045,0.09488888888888888,0.09633193165063858,0.04256562143564224,0.028004169464111328,0.04737856090068818,0.08956073224544525,0.15338771343231203,0.3143359422683716,0.04211322218179703,0.04256562143564224,0.02513551153242588,random,cross_n_v3_3,V3.3 cross-N MPNN,90
990,n090_s01,nn,90,200,0.2,0.1,0.09964257478713989,0.09964257478713989,4.478052434456926,0.10544444444444445,0.09964257478713989,0.04072415828704834,0.028883397579193115,0.05301814675331115,0.09248949587345123,0.15827533602714539,0.30594706535339355,0.040322281420230865,0.04072415828704834,0.019239375367760658,random,cross_n_v3_3,V3.3 cross-N MPNN,90
990,n090_s02,nn,90,200,0.2,0.1,0.0977696031332016,0.0977696031332016,5.132486267166043,0.09405555555555556,0.0977696031332016,0.041582923382520676,0.02751752734184265,0.0506017804145813,0.08999080955982208,0.15692693293094634,0.26655203104019165,0.041060782968997955,0.041582923382520676,0.021379921585321426,random,cross_n_v3_3,V3.3 cross-N MPNN,90
990,n090_s03,nn,90,200,0.2,0.1,0.09580142796039581,0.09580142796039581,4.596624219725341,0.09716666666666665,0.09580142796039581,0.03976777568459511,0.027334392070770264,0.04966645836830139,0.08943121135234833,0.1528979867696762,0.24751177430152893,0.039215102791786194,0.03976777568459511,0.019178811460733414,random,cross_n_v3_3,V3.3 cross-N MPNN,90
990,n090_s04,nn,90,200,0.2,0.1,0.09824458509683609,0.09824458509683609,4.450423845193509,0.09994444444444443,0.09824458509683609,0.04169329255819321,0.02729111909866333,0.05135499238967896,0.09056748449802399,0.15590473711490632,0.30759042501449585,0.04121831804513931,0.04169329255819321,0.021398963406682014,random,cross_n_v3_3,V3.3 cross-N MPNN,90
990,n100_s00,nn,100,200,0.2,0.1,0.0954781025648117,0.0954781025648117,5.087498989898993,0.09394999999999999,0.0954781025648117,0.04275225102901459,0.02751481533050537,0.04721399247646332,0.08842863142490387,0.15378680229187014,0.3113401532173157,0.04234761372208595,0.04275225102901459,0.026086587458848953,random,cross_n_v3_3,V3.3 cross-N MPNN,100
990,n100_s01,nn,100,200,0.2,0.1,0.10110212117433548,0.10110212117433548,4.884472222222223,0.09925,0.10110212117433548,0.045422740280628204,0.027440696954727173,0.049644950032234195,0.09272317588329315,0.164279979467392,0.3177151381969452,0.04502697288990021,0.045422740280628204,0.027535321190953255,random,cross_n_v3_3,V3.3 cross-N MPNN,100
990,n100_s02,nn,100,200,0.2,0.1,0.10063771903514862,0.10063771903514862,5.072387878787878,0.10395,0.10063771903514862,0.04326683282852173,0.02823460102081299,0.05174113512039184,0.09259602427482605,0.15895918905735015,0.3069271147251129,0.04285378381609917,0.04326683282852173,0.02454814687371254,random,cross_n_v3_3,V3.3 cross-N MPNN,100
990,n100_s03,nn,100,200,0.2,0.1,0.10254810750484467,0.10254810750484467,4.963410101010099,0.10435,0.10254810750484467,0.0444842092692852,0.02777746319770813,0.05221827626228333,0.09419305622577667,0.16164956986904158,0.30903157591819763,0.04406261816620827,0.0444842092692852,0.025547340512275696,random,cross_n_v3_3,V3.3 cross-N MPNN,100
990,n100_s04,nn,100,200,0.2,0.1,0.09775488823652267,0.09775488823652267,5.24747373737374,0.09715,0.09775488823652267,0.04079549014568329,0.02808976173400879,0.051244807243347165,0.0904490202665329,0.15268870741128926,0.31328850984573364,0.04024626687169075,0.04079549014568329,0.02017507329583168,random,cross_n_v3_3,V3.3 cross-N MPNN,100
990,n110_s00,nn,110,200,0.2,0.1,0.10196780413389206,0.10196780413389206,5.387922018348625,0.1045,0.10196780413389206,0.04665869101881981,0.02855628728866577,0.050263014435768125,0.09359066188335419,0.16328606903553017,0.3151775002479553,0.04628554359078407,0.04665869101881981,0.029836535453796387,random,cross_n_v3_3,V3.3 cross-N MPNN,110
990,n110_s01,nn,110,200,0.2,0.1,0.09921921789646149,0.09921921789646149,5.089799416180149,0.0949090909090909,0.09921921789646149,0.040512822568416595,0.02772456407546997,0.05306466519832611,0.09164837002754211,0.15511550307273866,0.2868245244026184,0.0400482639670372,0.040512822568416595,0.01957893557846546,random,cross_n_v3_3,V3.3 cross-N MPNN,110
990,n110_s02,nn,110,200,0.2,0.1,0.10052819550037384,0.10052819550037384,5.15124728940784,0.09754545454545455,0.10052819550037384,0.04152470827102661,0.028143256902694702,0.0536121129989624,0.09285102784633636,0.1608494281768799,0.26408708095550537,0.04099421948194504,0.04152470827102661,0.020883940160274506,random,cross_n_v3_3,V3.3 cross-N MPNN,110
990,n110_s03,nn,110,200,0.2,0.1,0.09595359861850739,0.09595359861850739,5.997092160133442,0.09713636363636365,0.09595359861850739,0.038683000952005386,0.028322875499725342,0.05103683769702912,0.08981089293956757,0.1499079793691635,0.24983158707618713,0.038259029388427734,0.038683000952005386,0.018285291269421577,random,cross_n_v3_3,V3.3 cross-N MPNN,110
990,n110_s04,nn,110,200,0.2,0.1,0.10153187066316605,0.10153187066316605,5.186895329441203,0.1020909090909091,0.10153187066316605,0.04102230444550514,0.02751055359840393,0.054430559277534485,0.09346422553062439,0.16060858070850373,0.25078028440475464,0.04048661142587662,0.04102230444550514,0.01880592666566372,random,cross_n_v3_3,V3.3 cross-N MPNN,110
990,n120_s00,nn,120,200,0.2,0.1,0.09961561113595963,0.09961561113595963,5.760231442577035,0.10254166666666667,0.09961561113595963,0.040920574218034744,0.027419179677963257,0.052599385380744934,0.09240312874317169,0.1569039285182953,0.29457148909568787,0.040501054376363754,0.040920574218034744,0.021220525726675987,random,cross_n_v3_3,V3.3 cross-N MPNN,120
990,n120_s01,nn,120,200,0.2,0.1,0.09842631220817566,0.09842631220817566,5.377842436974788,0.10266666666666667,0.09842631220817566,0.040072862058877945,0.027329742908477783,0.05374679565429688,0.09059910476207733,0.15699557065963746,0.30103111267089844,0.039614368230104446,0.040072862058877945,0.018964922055602074,random,cross_n_v3_3,V3.3 cross-N MPNN,120
990,n120_s02,nn,120,200,0.2,0.1,0.10267265141010284,0.10267265141010284,5.3536883753501385,0.10491666666666667,0.10267265141010284,0.04508202522993088,0.02761942148208618,0.05200982391834259,0.09474264085292816,0.16149668693542485,0.31691741943359375,0.04471668601036072,0.04508202522993088,0.026627911254763603,random,cross_n_v3_3,V3.3 cross-N MPNN,120
990,n120_s03,nn,120,200,0.2,0.1,0.09752111881971359,0.09752111881971359,5.399123949579832,0.098375,0.09752111881971359,0.04166320711374283,0.02793443202972412,0.05004550218582154,0.0902782678604126,0.15425694882869723,0.3141476511955261,0.04128163307905197,0.04166320711374283,0.02286180667579174,random,cross_n_v3_3,V3.3 cross-N MPNN,120
990,n120_s04,nn,120,200,0.2,0.1,0.09673643112182617,0.09673643112182617,5.709041666666667,0.09491666666666668,0.09673643112182617,0.040234681218862534,0.027694016695022583,0.051402506232261655,0.08954331278800964,0.15237562656402592,0.31917864084243774,0.039755236357450485,0.040234681218862534,0.02051372453570366,random,cross_n_v3_3,V3.3 cross-N MPNN,120
990,n130_s00,nn,130,200,0.2,0.1,0.09649724513292313,0.09649724513292313,6.003911150864636,0.09696153846153846,0.09649724513292313,0.04160564765334129,0.02757793664932251,0.049200665950775144,0.09024082124233246,0.14927155375480655,0.3091937005519867,0.04115989804267883,0.04160564765334129,0.023720059543848038,random,cross_n_v3_3,V3.3 cross-N MPNN,130
990,n130_s01,nn,130,200,0.2,0.1,0.1016094908118248,0.1016094908118248,5.653741204531904,0.10346153846153845,0.1016094908118248,0.043710775673389435,0.027667880058288574,0.05231484472751618,0.09337718784809113,0.16130239069461827,0.3195207118988037,0.04329324886202812,0.043710775673389435,0.02495596930384636,random,cross_n_v3_3,V3.3 cross-N MPNN,130
990,n130_s02,nn,130,200,0.2,0.1,0.0963350161910057,0.0963350161910057,5.645708407871203,0.09565384615384616,0.0963350161910057,0.03892676532268524,0.02845776081085205,0.0514591246843338,0.09039135277271271,0.14960380494594575,0.2972491383552551,0.038454052060842514,0.03892676532268524,0.01830182410776615,random,cross_n_v3_3,V3.3 cross-N MPNN,130
990,n130_s03,nn,130,200,0.2,0.1,0.09686371684074402,0.09686371684074402,5.638179785330949,0.09719230769230769,0.09686371684074402,0.04067917540669441,0.027688205242156982,0.05104959011077881,0.08952303230762482,0.154501673579216,0.31051385402679443,0.040199246257543564,0.04067917540669441,0.021002402529120445,random,cross_n_v3_3,V3.3 cross-N MPNN,130
990,n130_s04,nn,130,200,0.2,0.1,0.09774830937385559,0.09774830937385559,5.625045915324984,0.09784615384615385,0.09774830937385559,0.04135085269808769,0.02832585573196411,0.05129880309104919,0.09029074013233185,0.15356033742427827,0.30964234471321106,0.04090361297130585,0.04135085269808769,0.022115156054496765,random,cross_n_v3_3,V3.3 cross-N MPNN,130
990,n140_s00,nn,140,200,0.2,0.1,0.10307571291923523,0.10307571291923523,5.35559660842754,0.10092857142857144,0.10307571291923523,0.041722334921360016,0.031146317720413208,0.05602414011955261,0.0957539975643158,0.1601811856031418,0.3096892535686493,0.04123726487159729,0.041722334921360016,0.01967681385576725,random,cross_n_v3_3,V3.3 cross-N MPNN,140
990,n140_s01,nn,140,200,0.2,0.1,0.10314474254846573,0.10314474254846573,5.536467368961975,0.10192857142857142,0.10314474254846573,0.043407127261161804,0.027791589498519897,0.05351560711860657,0.09597115218639374,0.16304553747177125,0.3174205422401428,0.042995844036340714,0.043407127261161804,0.023482974618673325,random,cross_n_v3_3,V3.3 cross-N MPNN,140
990,n140_s02,nn,140,200,0.2,0.1,0.09915352612733841,0.09915352612733841,5.91826541623844,0.09717857142857143,0.09915352612733841,0.04315510019659996,0.02756693959236145,0.05040141940116882,0.09191347658634186,0.15581663846969612,0.3149263262748718,0.04270273074507713,0.04315510019659996,0.0245992299169302,random,cross_n_v3_3,V3.3 cross-N MPNN,140
990,n140_s03,nn,140,200,0.2,0.1,0.10109075158834457,0.10109075158834457,6.067015159301133,0.1005,0.10109075158834457,0.04334845021367073,0.027731478214263916,0.052665340900421145,0.0934358686208725,0.16103216707706453,0.31377971172332764,0.04300440847873688,0.04334845021367073,0.025245405733585358,random,cross_n_v3_3,V3.3 cross-N MPNN,140
990,n140_s04,nn,140,200,0.2,0.1,0.1024727076292038,0.1024727076292038,5.8629180369989715,0.09921428571428571,0.1024727076292038,0.04343222454190254,0.02809658646583557,0.05423176884651184,0.09419342875480652,0.16274281442165378,0.3178158402442932,0.04299311339855194,0.04343222454190254,0.023898007348179817,random,cross_n_v3_3,V3.3 cross-N MPNN,140
990,n150_s00,nn,150,200,0.2,0.1,0.10238274931907654,0.10238274931907654,6.007056823266217,0.10106666666666667,0.10238274931907654,0.04201560094952583,0.028733134269714355,0.05457555651664734,0.0944967269897461,0.16056731194257737,0.31098616123199463,0.041586827486753464,0.04201560094952583,0.021769942715764046,random,cross_n_v3_3,V3.3 cross-N MPNN,150
990,n150_s01,nn,150,200,0.2,0.1,0.1010042354464531,0.1010042354464531,6.246136912751682,0.09956666666666666,0.1010042354464531,0.041447658091783524,0.028344273567199707,0.054141128063201906,0.09324482083320618,0.1592961072921753,0.30812203884124756,0.04105173051357269,0.041447658091783524,0.021307049319148064,random,cross_n_v3_3,V3.3 cross-N MPNN,150
990,n150_s02,nn,150,200,0.2,0.1,0.10037265717983246,0.10037265717983246,5.987302460850109,0.10093333333333333,0.10037265717983246,0.04127942770719528,0.028379440307617188,0.05339188277721405,0.09283813834190369,0.1576310306787491,0.3103961944580078,0.040868379175662994,0.04127942770719528,0.02162082865834236,random,cross_n_v3_3,V3.3 cross-N MPNN,150
990,n150_s03,nn,150,200,0.2,0.1,0.09784691035747528,0.09784691035747528,6.230286577181207,0.09793333333333333,0.09784691035747528,0.04053860530257225,0.028071999549865723,0.05195564329624176,0.09029082953929901,0.1548132091760636,0.30713218450546265,0.04007802531123161,0.04053860530257225,0.021448560059070587,random,cross_n_v3_3,V3.3 cross-N MPNN,150
990,n150_s04,nn,150,200,0.2,0.1,0.09704508632421494,0.09704508632421494,6.2781628635346785,0.09556666666666667,0.09704508632421494,0.040642451494932175,0.027240067720413208,0.05072857737541199,0.08979813754558563,0.153036317229271,0.31975632905960083,0.0402848906815052,0.040642451494932175,0.021813584491610527,random,cross_n_v3_3,V3.3 cross-N MPNN,150
